product_id,category,abc_category,total_sales,avg_sales,sales_volatility,total_transactions,total_forecast_demand
FB000669,Dresses,B,284.83,14.241499999999998,63.68992420312651,1.0,52.97800232987586
FB000670,Outerwear,A,737.62,36.881,164.93684615633947,1.0,56.2296100266843
FB000671,Shoes,A,1405.57,70.2785,314.29500671343794,1.0,49.257483620498625
FB000672,Bottoms,C,80.97,4.0485,18.105442413815798,1.0,58.7198590265175
FB000673,Bottoms,A,567.32,28.366000000000003,126.85660849951809,1.0,52.18173544236841
FB000674,Dresses,B,239.56,11.978,53.56724446898497,1.0,58.92704835956249
FB000675,Accessories,A,549.14,27.457,122.79143691642348,1.0,59.78425592823745
FB000676,Tops,C,155.32,7.766,34.730607826526736,1.0,58.228050958699406
FB000677,Outerwear,A,797.08,39.854,178.2325063505532,1.0,59.778023604735125
FB000678,Accessories,A,514.4,25.72,115.02333676258915,1.0,44.024688306393195
FB000679,Accessories,B,364.59,18.229499999999998,81.52480239166483,1.0,61.91195735169879
FB000680,Accessories,A,440.08,22.003999999999998,98.40487955381074,1.0,59.68489817795908
FB000681,Accessories,A,560.09,28.0045,125.23993135178574,1.0,62.55120966940842
FB000682,Shoes,C,166.84,8.342,37.3065581366065,1.0,53.96207611860468
FB000683,Bottoms,C,163.36,8.168000000000001,36.528406480436566,1.0,62.486460156378556
FB000684,Outerwear,A,462.47,23.1235,103.41143575543278,1.0,2444.471972427094
FB000685,Bottoms,A,787.4,39.37,176.06799254833345,1.0,56.86763004450381
FB000686,Dresses,A,751.78,37.589,168.10311841247918,1.0,57.794850191963256
FB000687,Outerwear,B,232.24,11.612,51.93044270945512,1.0,58.010961996448714
FB000688,Shoes,A,449.39,22.4695,100.48665884086306,1.0,56.81934878376444
FB000689,Bottoms,C,197.9,9.895,44.25178527472083,1.0,56.6860777023569
FB000690,Bottoms,A,1084.48,54.224000000000004,242.4971000238972,1.0,46.52929639126918
FB000691,Tops,A,703.76,35.188,157.3655199845252,1.0,-463.0464369099352
FB000692,Bottoms,B,280.92,14.046000000000001,62.8156216239241,1.0,62.18043650364768
FB000693,Tops,A,788.53,39.4265,176.32066822979093,1.0,55.698410926039536
FB000694,Bottoms,A,765.68,38.284,171.2112529012039,1.0,60.68167244227604
FB000695,Tops,B,387.12,19.356,86.56266354497185,1.0,62.73582554203773
FB000696,Shoes,A,428.37,21.4185,95.7864439521585,1.0,-256.2169744521568
FB000697,Shoes,C,159.29,7.964499999999999,35.618326813594145,1.0,59.86493224099999
FB000698,Tops,C,110.85,5.5424999999999995,24.786813530585167,1.0,60.278008995988415
FB000699,Accessories,B,378.69,18.9345,84.67765823993953,1.0,64.77880358988268
FB000700,Tops,A,417.82,20.891,93.42739223589622,1.0,59.78349060803103
FB000701,Bottoms,A,1288.09,64.4045,288.0256801137704,1.0,57.479104693574214
FB000702,Accessories,A,909.39,45.4695,203.34578580585335,1.0,58.840856939411
FB000703,Accessories,A,13336.5,666.825,2982.1320581925943,1.0,-10835.124365259611
FB000704,Tops,B,249.99,12.499500000000001,55.89946336951724,1.0,61.25079411492959
FB000705,Bottoms,A,525.09,26.2545,117.41369343053647,1.0,60.777310398906096
FB000706,Bottoms,A,667.74,33.387,149.31120312957094,1.0,60.91925926924438
FB000707,Accessories,C,132.56,6.628,29.64131710973721,1.0,59.81615223361251
FB000708,Dresses,A,547.94,27.397000000000002,122.52310875912352,1.0,57.72250455083515
FB000709,Bottoms,B,277.09,13.854499999999998,61.959207588541666,1.0,52.82383898187962
FB000710,Tops,C,96.99,4.8495,21.687623313770462,1.0,59.856821049854396
FB000711,Accessories,A,633.55,31.6775,141.66608671449916,1.0,51.49440019657526
FB000712,Outerwear,C,131.65,6.5825000000000005,29.437834923784735,1.0,59.59253206917258
FB000713,Tops,A,802.9,40.144999999999996,179.5338979134581,1.0,49.41011140997575
FB000714,Bottoms,C,106.71,5.3355,23.861081387900253,1.0,61.41216002837755
FB000715,Outerwear,A,584.77,29.2385,130.7585471202552,1.0,55.44014573054539
FB000716,Dresses,A,465.69,23.2845,104.1314496441877,1.0,48.9156134502313
FB000717,Outerwear,A,680.23,34.0115,152.1040520334682,1.0,58.91336032684015
FB000718,Outerwear,A,771.34,38.567,172.47686737646876,1.0,66.7458708675916
FB000719,Outerwear,C,105.55,5.2775,23.601697502510277,1.0,62.8476659012527
FB000720,Tops,C,82.74,4.137,18.501226445833257,1.0,62.2461322041823
FB000721,Tops,C,187.28,9.364,41.87708108261606,1.0,60.7942028825251
FB000722,Shoes,A,1703.3,85.16499999999999,380.8694586075393,1.0,53.84261998224503
FB000723,Accessories,B,337.0,16.85,75.3554908417429,1.0,63.94063484829774
FB000724,Tops,C,139.97,6.9985,31.298243481064553,1.0,60.55734744448416
FB000725,Dresses,A,1013.99,50.6995,226.73505685050117,1.0,58.74996470384897
FB000726,Outerwear,A,1918.98,95.949,429.09697274625466,1.0,59.42105309967516
FB000727,Shoes,A,566.08,28.304000000000002,126.57933607030812,1.0,60.36603501352903
FB000728,Bottoms,A,564.64,28.232,126.2573422815481,1.0,61.0094784138721
FB000729,Accessories,A,520.26,26.012999999999998,116.33367259740406,1.0,61.29644126468335
FB000730,Bottoms,C,175.47,8.7735,39.2362848011888,1.0,63.34109329991682
FB000731,Dresses,B,243.46,12.173,54.439310980209875,1.0,64.94861651091503
FB000732,Dresses,A,505.98,25.299,113.14056752553437,1.0,61.93945164737893
FB000733,Bottoms,A,510.84,25.541999999999998,114.22729656259926,1.0,56.8972281766307
FB000734,Shoes,B,365.88,18.294,81.81325516076231,1.0,61.323337580356366
FB000735,Accessories,A,440.73,22.0365,98.55022397234823,1.0,60.64971940038703
FB000736,Accessories,A,880.55,44.027499999999996,196.896965758744,1.0,-585.615785684373
FB000737,Bottoms,C,174.3,8.715,38.97466484782134,1.0,58.09660553663205
FB000738,Dresses,A,852.1,42.605000000000004,190.53535236275707,1.0,50.47397504386981
FB000739,Bottoms,B,356.52,17.826,79.7202955338225,1.0,61.66159620762687
FB000740,Tops,A,2110.75,105.5375,471.9780483507681,1.0,60.41454193599045
FB000741,Dresses,B,235.55,11.7775,52.67058121000754,1.0,60.79938014482863
FB000742,Dresses,C,124.94,6.247,27.937433310882373,1.0,58.17712600933947
FB000743,Tops,A,513.99,25.6995,114.9316579755117,1.0,54.44377767760165
FB000744,Tops,A,416.91,20.8455,93.22391004994374,1.0,57.342021314998476
FB000745,Tops,B,274.97,13.748500000000002,61.48516117731173,1.0,60.865873510438014
FB000746,Accessories,A,579.82,28.991000000000003,129.65169347139283,1.0,57.77065919838526
FB000747,Outerwear,B,317.92,15.896,71.08907314067332,1.0,63.88256828375402
FB000748,Accessories,B,386.89,19.3445,86.51123398148935,1.0,64.6803657700836
FB000749,Bottoms,B,395.89,19.7945,88.52369516123917,1.0,60.64612006728984
FB000750,Accessories,B,242.31,12.1155,54.1821631627974,1.0,63.59149275242819
FB000751,Dresses,C,167.38,8.369,37.42730580739148,1.0,60.615208587266466
FB000752,Outerwear,C,214.01,10.7005,47.854090786472995,1.0,59.82356375015211
FB000753,Accessories,B,228.25,11.4125,51.0382515864327,1.0,64.03097243705656
FB000754,Outerwear,A,2057.51,102.87550000000002,460.0732224385593,1.0,54.03937921186244
FB000755,Accessories,A,527.69,26.384500000000003,117.99507110468642,1.0,60.577510805184055
FB000756,Outerwear,B,372.34,18.616999999999997,83.25775507422716,1.0,60.39123550638479
FB000757,Accessories,B,343.17,17.1585,76.73514478386029,1.0,63.815037418940896
FB000758,Dresses,B,356.16,17.808,79.63979708663251,1.0,56.547854729597844
FB000759,Accessories,A,787.22,39.361000000000004,176.02774332473842,1.0,59.56994787543251
FB000760,Dresses,C,193.74,9.687000000000001,43.321580996080925,1.0,61.82441577765681
FB000761,Bottoms,A,559.8,27.99,125.17508538043822,1.0,60.67628651201047
FB000762,Accessories,C,117.56,5.878,26.287215143487526,1.0,52.93371374937133
FB000763,Outerwear,B,317.71,15.885499999999999,71.04211571314582,1.0,59.320249432393666
FB000764,Dresses,A,599.24,29.962,133.99413748369741,1.0,55.58405539503308
FB000765,Shoes,B,287.68,14.384,64.32720357671396,1.0,63.615163311049514
FB000766,Bottoms,B,316.7,15.834999999999999,70.81627284741835,1.0,62.793914296392586
FB000767,Bottoms,B,322.26,16.113,72.05952664290822,1.0,59.95432888292464
FB000768,Dresses,C,201.96,10.098,45.15962887358575,1.0,59.95787669577478
FB000769,Tops,B,315.23,15.761500000000002,70.48757085472587,1.0,64.35827589574717
FB000770,Tops,A,450.48,22.524,100.73039025041052,1.0,60.7962702583863
FB000771,Dresses,B,357.49,17.8745,79.93719412764,1.0,59.767967414450595
FB000772,Bottoms,A,486.39,24.319499999999998,108.76011035761229,1.0,58.31071337478781
FB000773,Shoes,A,589.7,29.485000000000003,131.86092863316262,1.0,60.089860364727315
FB000774,Shoes,A,405.22,20.261000000000003,90.60994658424647,1.0,47.62398572213463
FB000775,Accessories,A,586.07,29.303500000000003,131.0492359573302,1.0,60.482646783253834
FB000776,Tops,A,495.24,24.762,110.7390305176996,1.0,52.512749666032434
FB000777,Bottoms,B,395.15,19.7575,88.35822613090419,1.0,64.58380468580786
FB000778,Dresses,A,661.29,33.064499999999995,147.86893928408358,1.0,57.4694570274076
FB000779,Shoes,A,413.02,20.651,92.35407960669632,1.0,50.379819337868774
FB000780,Dresses,A,708.59,35.429500000000004,158.44554081765762,1.0,61.32513854687966
FB000781,Outerwear,C,172.38,8.619,38.54533979614138,1.0,56.04604126220357
FB000782,Outerwear,C,165.97,8.2985,37.112020222564006,1.0,59.81242569495092
FB000783,Bottoms,A,712.26,35.613,159.26617776540002,1.0,-470.8714622734572
FB000784,Accessories,B,237.06,11.853,53.00822747461001,1.0,48.68438183143645
FB000785,Outerwear,A,493.74,24.687,110.40362032107463,1.0,63.240528615114954
FB000786,Outerwear,A,569.81,28.490499999999997,127.4133894259155,1.0,56.02957196446525
FB000787,Dresses,A,406.43,20.3215,90.88051080952395,1.0,57.280487403069024
FB000788,Tops,B,314.66,15.733,70.36011498000838,1.0,63.10053465672178
FB000789,Dresses,A,2060.1,103.005,460.65236404473166,1.0,52.974021376883684
FB000790,Bottoms,B,383.26,19.163,85.69954130565692,1.0,65.01701704908577
FB000791,Outerwear,B,225.47,11.2735,50.41662468868776,1.0,58.53467793347281
FB000792,Tops,B,291.83,14.5915,65.25517178737636,1.0,52.54017254483148
FB000793,Outerwear,A,403.6,20.18,90.2477035718915,1.0,68.10147367212583
FB000794,Bottoms,B,396.68,19.834,88.70034453146167,1.0,54.85989404215498
FB000795,Shoes,A,506.53,25.3265,113.26355126429684,1.0,59.51328956787667
FB000796,Accessories,A,786.83,39.3415,175.94053667361598,1.0,50.37046107899898
FB000797,Outerwear,B,389.19,19.4595,87.0255296163143,1.0,60.17370476977507
FB000798,Outerwear,A,441.29,22.064500000000002,98.67544377908823,1.0,58.74144156028956
FB000799,Bottoms,A,661.62,33.081,147.9427295273411,1.0,54.66738737909359
FB000800,Outerwear,A,578.3,28.915,129.31181113881283,1.0,63.832429662968146
FB000801,Tops,C,212.38,10.619,47.489611706140536,1.0,62.2834327683949
FB000802,Tops,A,884.49,44.2245,197.7779765418789,1.0,56.87986264436637
FB000803,Shoes,C,170.61,8.5305,38.14955576412392,1.0,58.30984943277247
FB000804,Accessories,B,353.25,17.6625,78.98910130518007,1.0,61.85138948384776
FB000805,Bottoms,A,505.47,25.273500000000002,113.02652805868188,1.0,58.12422914877763
FB000806,Accessories,B,238.17,11.9085,53.256431020112494,1.0,62.698732471114866
FB000807,Shoes,A,863.05,43.152499999999996,192.98384679811932,1.0,66.54852710806088
FB000808,Bottoms,A,561.05,28.0525,125.45459387762568,1.0,50.95418315306698
FB000809,Bottoms,C,184.52,9.226,41.259926320826125,1.0,60.0700999427435
FB000810,Outerwear,A,698.94,34.947,156.28773521937032,1.0,56.65672390633912
FB000811,Dresses,A,448.9,22.445,100.37709150996555,1.0,61.66232516527599
FB000812,Tops,A,883.07,44.1535,197.46045488907393,1.0,57.760788387708374
FB000813,Bottoms,B,328.24,16.412,73.3966952934531,1.0,61.8734475846679
FB000814,Dresses,B,342.17,17.1085,76.5115379861103,1.0,59.14318283492446
FB000815,Bottoms,A,19737.2,986.86,4413.372088550885,1.0,-16058.500326530215
FB000816,Outerwear,A,449.58,22.479,100.52914413243555,1.0,55.42551439627286
FB000817,Bottoms,A,2126.97,106.34849999999999,475.6049506102727,1.0,60.66559134411943
FB000818,Bottoms,B,261.4,13.069999999999999,58.45081693184449,1.0,44.46346455768151
FB000819,Accessories,B,287.48,14.374,64.28248221716396,1.0,62.344234893931386
FB000820,Bottoms,A,529.63,26.4815,118.42886829232135,1.0,61.73574069035221
FB000821,Bottoms,B,364.16,18.208000000000002,81.42865146863234,1.0,63.33997059692747
FB000822,Accessories,A,438.02,21.901,97.94424955044579,1.0,64.52399098038285
FB000823,Dresses,A,407.35,20.3675,91.08622906345393,1.0,53.24785383723301
FB000824,Bottoms,B,247.17,12.3585,55.26889219986231,1.0,55.32076258450354
FB000825,Shoes,C,168.37,8.4185,37.64867653716395,1.0,56.71870732171026
FB000826,Accessories,C,155.94,7.797,34.86924404113172,1.0,64.55756144144776
FB000827,Tops,B,266.46,13.322999999999999,59.58226732845939,1.0,62.8638464231521
FB000828,Bottoms,B,238.25,11.9125,53.27431956393249,1.0,66.45049647609801
FB000829,Shoes,A,783.89,39.1945,175.283132688231,1.0,60.05130928042622
FB000830,Accessories,A,672.17,33.6085,150.30178124360336,1.0,59.086181299460605
FB000831,Shoes,A,1006.2,50.31,224.99315989602886,1.0,57.78051063737459
FB000832,Tops,A,714.46,35.723,159.75811272045,1.0,58.797143751614755
FB000833,Bottoms,A,1066.71,53.3355,238.52360722788003,1.0,61.27207125770727
FB000834,Shoes,B,337.04,16.852,75.36443511365292,1.0,60.62656960093394
FB000835,Dresses,B,374.98,18.749000000000002,83.84807702028712,1.0,61.66378502184867
FB000836,Outerwear,A,736.92,36.846,164.7803213979145,1.0,58.62393384614862
FB000837,Shoes,A,475.62,23.781,106.351865145845,1.0,61.172956900663365
FB000838,Dresses,A,493.14,24.657,110.26945624242462,1.0,56.67313297948613
FB000839,Bottoms,B,281.51,14.0755,62.947549634596584,1.0,57.51542668392
FB000840,Accessories,B,333.87,16.6935,74.65560156478547,1.0,63.30071039935232
FB000841,Tops,C,66.31,3.3155,14.827366758801105,1.0,58.627374807740104
FB000842,Outerwear,B,362.65,18.1325,81.09100520402987,1.0,61.63497778061594
FB000843,Outerwear,A,1995.78,99.789,446.26997481345296,1.0,56.66196645841773
FB000844,Accessories,A,474.11,23.7055,106.01421888124253,1.0,52.61477535537092
FB000845,Bottoms,A,1067.76,53.388,238.75839436551752,1.0,5577.669559489845
FB000846,Dresses,A,563.78,28.189,126.06504043548314,1.0,54.56478603667289
FB000847,Dresses,A,631.9,31.595,141.2971354982117,1.0,55.52994274587284
FB000848,Bottoms,A,427.41,21.3705,95.57178142631851,1.0,53.651273312126115
FB000849,Tops,A,432.83,21.6415,96.7837302701234,1.0,56.49521212485499
FB000850,Shoes,B,220.1,11.004999999999999,49.21585618477037,1.0,61.86580657590429
FB000851,Accessories,C,155.12,7.756,34.68588646697673,1.0,57.9140043938242
FB000852,Outerwear,A,2499.37,124.96849999999999,558.8761220923649,1.0,12969.969617311388
FB000853,Shoes,C,165.75,8.2875,37.06282672705901,1.0,59.31846237708482
FB000854,Dresses,B,305.56,15.278,68.32529312048358,1.0,59.552352923411966
FB000855,Dresses,A,419.0,20.95,93.6912482572412,1.0,60.783863272703115
FB000856,Shoes,A,486.38,24.319,108.75787428963477,1.0,53.47839646642616
FB000857,Tops,A,599.84,29.992,134.1283015623474,1.0,56.110204121977
FB000858,Accessories,C,183.27,9.1635,40.980417823638646,1.0,46.078239036464424
FB000859,Bottoms,A,1191.58,59.57899999999999,266.4453880629199,1.0,58.18174643939838
FB000860,Bottoms,A,484.7,24.235,108.3822148694148,1.0,58.819022247008554
FB000861,Dresses,C,205.6,10.28,45.97355761739567,1.0,58.648786178549265
FB000862,Tops,C,196.29,9.814499999999999,43.89177833034337,1.0,59.59064644151783
FB000863,Dresses,A,671.9,33.595,150.24140740821088,1.0,59.30824334361418
FB000864,Accessories,A,804.16,40.208,179.81564247862306,1.0,59.19202485613704
FB000865,Outerwear,A,1367.38,68.369,305.75546310736627,1.0,69.18837259878984
FB000866,Outerwear,C,182.3,9.115,40.76351922982117,1.0,67.53217568163697
FB000867,Bottoms,A,487.16,24.358,108.93228759187976,1.0,60.93956320278936
FB000868,Bottoms,A,901.18,45.059,201.50997399632607,1.0,60.20075221025558
FB000869,Outerwear,A,1127.06,56.352999999999994,252.01827747209128,1.0,58.044759970553315
FB000870,Accessories,C,100.7,5.035,22.51720453342288,1.0,53.30063400263337
FB000871,Dresses,C,57.66,2.883,12.89316795826379,1.0,57.96669947713724
FB000872,Tops,C,106.96,5.348,23.91698308733775,1.0,61.50354830896795
FB000873,Accessories,C,57.81,2.8905000000000003,12.926708977926287,1.0,59.27812539429368
FB000874,Shoes,B,349.47,17.4735,78.14386760968516,1.0,61.5668564146179
FB000875,Dresses,A,491.69,24.5845,109.94522638568715,1.0,52.003685023415564
FB000876,Shoes,B,244.43,12.2215,54.65620957402737,1.0,58.97502300895973
FB000877,Accessories,A,530.4,26.52,118.60104552658883,1.0,59.92455228216534
FB000878,Accessories,A,463.04,23.152,103.53889163015027,1.0,61.666481085388796
FB000879,Bottoms,B,320.09,16.0045,71.57429989179077,1.0,57.69210544330616
FB000880,Bottoms,B,326.75,16.3375,73.06352116480562,1.0,61.91642579160691
FB000881,Shoes,A,516.1,25.805,115.40346831876415,1.0,58.634019018930815
FB000882,Dresses,B,326.54,16.327,73.01656373727813,1.0,58.85839183238713
FB000883,Outerwear,C,151.69,7.5845,33.91891515069431,1.0,60.22983164532204
FB000884,Accessories,C,213.57,10.6785,47.75570379546301,1.0,60.60764479124691
FB000885,Bottoms,A,474.97,23.7485,106.2065207273075,1.0,52.59787594864161
FB000886,Accessories,A,517.9,25.895,115.8059605547141,1.0,60.4783457865891
FB000887,Accessories,B,393.42,19.671,87.97138637079672,1.0,47.2153188923016
FB000888,Accessories,A,1688.78,84.439,377.62268790420944,1.0,62.09112188420161
FB000889,Shoes,A,761.88,38.094,170.36154706975398,1.0,58.70073487189341
FB000890,Bottoms,C,118.21,5.9105,26.432559562025013,1.0,64.57000905248678
FB000891,Shoes,A,468.42,23.421,104.74189620204514,1.0,60.22563894264965
FB000892,Accessories,C,108.69,5.4345,24.30382284744521,1.0,51.647563366535145
FB000893,Outerwear,C,116.34,5.817,26.01441485023255,1.0,61.03595371785569
FB000894,Shoes,A,1620.29,81.0145,362.3078583263134,1.0,52.86462632231865
FB000895,Tops,A,432.24,21.612000000000002,96.65180225945092,1.0,45.6059340154736
FB000896,Tops,B,381.47,19.073500000000003,85.29928513768448,1.0,65.21137436510668
FB000897,Accessories,A,483.12,24.156,108.02891612896984,1.0,61.988341124940234
FB000898,Bottoms,A,404.58,20.229,90.46683823368649,1.0,-236.68553052975068
FB000899,Outerwear,A,595.11,29.7555,133.07064140898999,1.0,54.348687562315135
FB000900,Outerwear,B,369.74,18.487000000000002,82.67637740007724,1.0,59.20525941370845
FB000901,Accessories,A,802.23,40.1115,179.3840813589656,1.0,54.30307455942286
FB000902,Shoes,A,413.07,20.6535,92.3652599465838,1.0,58.267552817375105
FB000903,Accessories,B,328.37,16.4185,73.42576417716059,1.0,59.46779911972907
FB000904,Shoes,B,325.52,16.276,72.78848480357316,1.0,61.38903151097487
FB000905,Accessories,B,321.95,16.0975,71.99020853560572,1.0,63.29615626125903
FB000906,Bottoms,A,1436.42,71.821,321.19327642402476,1.0,-997.0254205940357
FB000907,Shoes,C,65.11,3.2555,14.55903860150113,1.0,59.02743113612753
FB000908,Dresses,A,528.67,26.4335,118.21420576648137,1.0,-334.01266252602454
FB000909,Shoes,C,149.86,7.493,33.50971471081185,1.0,57.50005930368795
FB000910,Shoes,B,235.35,11.7675,52.62585985045755,1.0,59.76629090250651
FB000911,Tops,A,1146.63,57.331500000000005,256.3942625040584,1.0,56.17445238868768
FB000912,Bottoms,A,933.85,46.6925,208.81520807881788,1.0,54.81646342104026
FB000913,Outerwear,A,408.97,20.448500000000003,91.44847207580891,1.0,56.441874223265124
FB000914,Shoes,A,1885.9,94.295,421.7000598766854,1.0,61.0104172298299
FB000915,Tops,A,451.37,22.5685,100.92940030040802,1.0,62.129881490361825
FB000916,Bottoms,C,197.65,9.8825,44.19588357528334,1.0,58.52133653662096
FB000917,Outerwear,B,389.17,19.4585,87.02105748035933,1.0,58.40299909613645
FB000918,Bottoms,C,197.81,9.8905,44.231660662923346,1.0,55.6342067261952
FB000919,Shoes,B,297.02,14.850999999999999,66.41569106769875,1.0,52.26365664791963
FB000920,Accessories,A,535.79,26.789499999999997,119.80628616646122,1.0,47.01447775224677
FB000921,Bottoms,A,1300.08,65.00399999999999,290.70672561879263,1.0,61.385064242555615
FB000922,Accessories,A,1798.86,89.943,402.23732420052715,1.0,9352.25549970612
FB000923,Outerwear,C,61.49,3.0745,13.749581993646206,1.0,54.634708487931285
FB000924,Bottoms,A,705.07,35.2535,157.6584448895777,1.0,56.07339344297196
FB000925,Tops,B,280.21,14.010499999999999,62.656860797521595,1.0,62.48638391753833
FB000926,Accessories,A,1368.76,68.438,306.06404048826124,1.0,51.93777095271566
FB000927,Outerwear,A,529.78,26.488999999999997,118.46240931198385,1.0,59.31673385839309
FB000928,Accessories,A,1603.14,80.15700000000001,358.47300174490135,1.0,61.16391464701891
FB000929,Tops,B,292.72,14.636000000000001,65.45418183737385,1.0,65.88919259684624
FB000930,Accessories,A,916.25,45.8125,204.87972843841823,1.0,45.26374009768213
FB000931,Accessories,B,303.39,15.1695,67.84006636936611,1.0,63.71355444310777
FB000932,Bottoms,B,383.39,19.1695,85.72861018936442,1.0,59.381940430899185
FB000933,Accessories,C,192.38,9.619,43.01747575114095,1.0,63.33152441906904
FB000934,Outerwear,A,463.56,23.178,103.65516716498024,1.0,53.96714719871938
FB000935,Outerwear,A,1784.69,89.2345,399.06881587641,1.0,57.86688517799753
FB000936,Outerwear,A,658.86,32.943,147.32557476555112,1.0,57.40974881679861
FB000937,Shoes,A,462.33,23.1165,103.38013080374778,1.0,56.04745570291618
FB000938,Accessories,A,428.93,21.4465,95.91166375889848,1.0,47.29006433181234
FB000939,Tops,A,800.3,40.015,178.95252023930817,1.0,58.51484207068796
FB000940,Dresses,A,1416.68,70.834,316.77927823644023,1.0,55.073815410351166
FB000941,Dresses,C,72.56,3.628,16.224909244738473,1.0,55.8568028449466
FB000942,Outerwear,A,541.98,27.099,121.1904122445336,1.0,54.48445905646841
FB000943,Shoes,B,383.94,19.197,85.85159392812692,1.0,59.753679728435905
FB000944,Outerwear,C,56.58,2.8289999999999997,12.651672616693808,1.0,60.29246162837907
FB000945,Dresses,B,262.42,13.121,58.67889586554948,1.0,61.32553851455541
FB000946,Accessories,A,927.83,46.3915,207.46909515636298,1.0,56.368863344635
FB000947,Bottoms,A,696.75,34.8375,155.79803633229784,1.0,61.44282336037858
FB000948,Accessories,C,103.1,5.154999999999999,23.053860848022833,1.0,61.66000361830261
FB000949,Accessories,A,1935.34,96.767,432.7551799574443,1.0,59.35127040279494
FB000950,Accessories,C,214.46,10.723,47.954713845460496,1.0,61.986345123145384
FB000951,Outerwear,A,452.44,22.622,101.16865957400049,1.0,57.82349397612801
FB000952,Accessories,A,818.66,40.933,183.05794104599775,1.0,60.356287738974515
FB000953,Bottoms,B,258.31,12.9155,57.75987192679707,1.0,52.36977177581036
FB000954,Shoes,A,847.6,42.38,189.52912177288218,1.0,55.17346194875097
FB000955,Shoes,C,178.75,8.9375,39.96971509780874,1.0,58.469232103766785
FB000956,Outerwear,B,259.19,12.9595,57.956645908817045,1.0,58.423067059918935
FB000957,Dresses,A,477.24,23.862000000000002,106.71410815819998,1.0,59.60921623103334
FB000958,Bottoms,A,606.09,30.3045,135.52584404828477,1.0,57.471636118766725
FB000959,Accessories,A,1070.83,53.5415,239.44486723460994,1.0,56.13521271769562
FB000960,Tops,A,827.33,41.3665,184.9966119824901,1.0,61.4320373210881
FB000961,Outerwear,A,636.19,31.809500000000003,142.25640866055912,1.0,59.87327304268927
FB000962,Dresses,C,96.0,4.8,21.46625258399798,1.0,64.95426084846086
FB000963,Shoes,A,671.15,33.5575,150.0737023098984,1.0,61.712176495439515
FB000964,Tops,A,419.02,20.951,93.69572039319618,1.0,58.32745973668955
FB000965,Shoes,A,587.92,29.395999999999997,131.4629085331676,1.0,57.38027619483789
FB000966,Shoes,A,680.95,34.0475,152.2650489278482,1.0,59.76005574364561
FB000967,Dresses,B,359.17,17.9585,80.31285354785994,1.0,62.13349751376634
FB000968,Shoes,A,615.08,30.754,137.53606916005708,1.0,57.49881300033621
FB000969,Tops,B,271.72,13.586000000000002,60.75843908462429,1.0,57.35112984180361
FB000970,Outerwear,A,607.47,30.3735,135.8344214291797,1.0,62.29521065111632
FB000971,Bottoms,A,412.22,20.611,92.17519416849635,1.0,43.85355353267911
FB000972,Dresses,A,430.64,21.532,96.29403138305095,1.0,59.1316400310801
FB000973,Bottoms,B,386.66,19.333000000000002,86.45980441800687,1.0,61.01902387283336
FB000974,Accessories,C,126.46,6.3229999999999995,28.27731564346234,1.0,62.216227302801
FB000975,Dresses,B,372.26,18.613,83.23986653040717,1.0,58.71390264214013
FB000976,Shoes,B,297.33,14.866499999999998,66.48500917500124,1.0,56.59836547426863
FB000977,Bottoms,C,149.8,7.49,33.496298302946855,1.0,60.50145553342193
FB000978,Shoes,A,673.88,33.694,150.68414886775582,1.0,56.60213581204425
FB000979,Shoes,A,629.17,31.458499999999997,140.68668894035426,1.0,49.211836359195736
FB000980,Bottoms,A,480.99,24.049500000000002,107.5526336497624,1.0,59.05520580542441
FB000981,Accessories,A,808.99,40.4495,180.89566331175547,1.0,48.499315640039846
FB000982,Outerwear,C,163.86,8.193000000000001,36.64020987931156,1.0,57.030829943628305
FB000983,Outerwear,A,617.9,30.895,138.16664032971198,1.0,56.7493695197976
FB000984,Shoes,A,848.33,42.4165,189.69235473523966,1.0,59.646329975990476
FB000985,Bottoms,B,248.23,12.4115,55.505915405477275,1.0,62.0869055413754
FB000986,Bottoms,A,549.17,27.458499999999997,122.79814512035594,1.0,44.54302908968696
FB000987,Outerwear,B,364.91,18.2455,81.59635656694483,1.0,62.77026842604553
FB000988,Shoes,A,1055.22,52.761,235.9543651217328,1.0,58.7882617938713
FB000989,Shoes,C,154.88,7.744,34.63222083551674,1.0,62.51780551227645
FB000990,Outerwear,A,704.54,35.227,157.53993328677018,1.0,57.53813189937728
FB000991,Accessories,A,2717.84,135.892,607.7274991968029,1.0,61.225413424419486
FB000992,Accessories,B,307.73,15.386500000000002,68.81051987160102,1.0,65.08597076210766
FB000993,Shoes,C,123.52,6.176,27.6199116580774,1.0,59.314490796750576
FB000994,Bottoms,A,437.2,21.86,97.7608919762908,1.0,60.711720636999885
FB000995,Shoes,A,1836.75,91.8375,410.7097857672739,1.0,57.21433855885766
FB000996,Dresses,B,260.13,13.006499999999999,58.16683629870202,1.0,61.775223925121544
FB000997,Tops,A,634.25,31.7125,141.82261147292417,1.0,59.68911767313693
FB000998,Outerwear,B,398.21,19.9105,89.04246293201912,1.0,58.63674125203124
FB000999,Dresses,B,402.15,20.107499999999998,89.92347371515403,1.0,59.04988178038238
FB001000,Dresses,A,585.95,29.297500000000003,131.0224031416002,1.0,54.11800818613134
FB001001,Dresses,B,339.81,16.9905,75.98382594342036,1.0,58.202462848451354
FB001002,Tops,A,1684.58,84.229,376.68353935365957,1.0,63.37608253932469
