product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,avg_unit_cost,avg_profit_margin,avg_stock_quantity,category,brand,units_sold,mean_daily_demand,std_daily_demand,unit_cost,underage_cost,overage_cost,critical_ratio,optimal_quantity,expected_profit,achieved_service_level
FB001046,66.32,66.32,,1,33.16,34.56,11.2,23.49,29.16,46.0,Tops,Banana Republic,2.0,2.0,0.6,23.49,9.669999999999998,20.63720642922794,0.31906602881994284,1.717812743163025,12.84505209054928,0.31906602881994284
FB001047,829.12,829.12,,1,207.28,235.33,0.0,150.94,27.18,11.0,Outerwear,Ann Taylor,4.0,4.0,1.2,150.94,56.34,132.6087670680147,0.2981760657888794,3.364415692714187,146.74264584796128,0.2981760657888794
FB001048,447.3,447.3,,1,24.85,25.45,0.0,18.37,26.08,29.0,Tops,Uniqlo,18.0,18.0,5.3999999999999995,18.37,6.48,16.13901584099265,0.2864846130155777,14.956106541056933,75.06988288537806,0.2864846130155777
FB001049,518.91,518.91,,1,74.13,71.44,0.0,51.59,30.41,18.0,Tops,Gap,7.0,7.0,2.1,51.59,22.539999999999992,45.32454149356618,0.3321322078354699,6.08853052098815,106.03539717064112,0.3321322078354699
FB001050,543.48,543.48,,1,90.58,98.33,0.0,66.99,26.04,46.0,Dresses,Banana Republic,6.0,6.0,1.7999999999999998,66.99,23.590000000000003,58.85425537224264,0.2861327316680731,4.983507267341421,91.06303013073617,0.2861327316680731
FB001051,1303.84,1303.84,,1,162.98,171.1,0.0,113.38,30.43,34.0,Dresses,Forever21,8.0,8.0,2.4,113.38,49.599999999999994,99.61032204963234,0.33241668082119263,6.960200672428975,266.73498870979404,0.33241668082119263
FB001052,267.7,267.7,,1,133.85,155.57,0.0,95.41,28.72,48.0,Dresses,Forever21,2.0,2.0,0.6,95.41,38.44,83.82272734834558,0.31440489537321087,1.7099583455856635,50.841688771946934,0.31440489537321087
FB001053,221.73,221.73,,1,221.73,198.44,0.0,153.56,30.74,40.0,Outerwear,Mango,1.0,1.0,0.3,153.56,68.16999999999999,134.91057553308823,0.3356795686690032,0.8727149772594107,45.95687609872005,0.3356795686690032
FB001054,769.9,769.9,,1,153.98,175.85,18.1,107.69,30.06,4.0,Shoes,Ann Taylor,5.0,5.0,1.5,107.69,46.28999999999999,94.61135633731618,0.3285277104727245,4.33402663309906,155.0466530665638,0.3285277104727245
FB001055,343.08,343.08,,1,114.36,100.23,0.0,78.88,31.02,12.0,Outerwear,Forever21,3.0,3.0,0.8999999999999999,78.88,35.480000000000004,69.30024875,0.3386134354829923,2.625374748068123,71.94087051610913,0.3386134354829923
FB001056,256.35,256.35,,1,85.45,88.94,0.0,61.69,27.81,36.0,Outerwear,Zara,3.0,3.0,0.8999999999999999,61.69,23.760000000000005,54.1979252711397,0.3047797888073868,2.5403679912330612,46.71158124266972,0.3047797888073868
FB001057,190.14,190.14,,1,190.14,205.91,0.0,133.27,29.91,3.0,Outerwear,H&M,1.0,1.0,0.3,133.27,56.869999999999976,117.08473822150737,0.32692412165044843,0.8654732237266252,38.04205138873756,0.32692412165044843
FB001058,404.74,404.74,,1,28.91,29.06,1.1,20.8,28.05,12.0,Accessories,Uniqlo,14.0,14.0,4.2,20.8,8.11,18.273899264705882,0.30738443619093336,11.88623264254356,74.59090269650882,0.30738443619093336
FB001059,514.48,514.48,,1,64.31,68.56,0.0,46.0,28.47,2.0,Accessories,Gap,8.0,8.0,2.4,46.0,18.310000000000002,40.41343106617647,0.31180058228147706,6.822192829920594,96.63342587747333,0.31180058228147706
FB001060,541.95,541.95,,1,36.13,91.6,59.5,25.57,29.23,2.0,Tops,Forever21,15.0,15.0,4.5,25.57,10.560000000000002,22.46459635569853,0.31976166752384333,12.89235587780292,105.2717694331109,0.31976166752384333
FB001061,262.86,262.86,,1,87.62,96.57,0.0,60.96,30.43,6.0,Dresses,H&M,3.0,3.0,0.8999999999999999,60.96,26.660000000000004,53.55658169117647,0.3323502377929488,2.609910603286034,53.760608719773145,0.3323502377929488
FB001062,129.96,129.96,,1,14.44,35.63,57.9,9.97,30.96,11.0,Bottoms,H&M,9.0,9.0,2.6999999999999997,9.97,4.469999999999999,8.759171907169119,0.3378896299304742,7.87078009408437,27.17358443755774,0.3378896299304742
FB001063,427.32,427.32,,1,71.22,118.98,38.1,49.91,29.92,36.0,Shoes,Uniqlo,6.0,6.0,1.7999999999999998,49.91,21.310000000000002,43.84857270680147,0.32704829333647445,5.193458806389802,85.53893866009369,0.32704829333647445
FB001064,363.96,363.96,,1,60.66,62.62,10.1,43.58,28.16,32.0,Shoes,H&M,6.0,6.0,1.7999999999999998,43.58,17.08,38.28733317095588,0.30848514858504467,5.099732135614383,67.39535817982144,0.30848514858504467
FB001065,224.88,224.88,,1,74.96,153.34,55.5,53.85,28.16,46.0,Shoes,Forever21,3.0,3.0,0.8999999999999999,53.85,21.109999999999992,47.31007093290442,0.3085351960640518,2.549994011340826,41.65057096156643,0.3085351960640518
FB001066,405.46,405.46,,1,36.86,71.66,49.7,25.89,29.76,33.0,Tops,Ann Taylor,11.0,11.0,3.3,25.89,10.969999999999999,22.745733267463237,0.3253673859908721,9.505952497479953,80.60668741124324,0.3253673859908721
FB001067,530.75,530.75,,1,48.25,107.58,55.9,35.12,27.21,19.0,Dresses,Ann Taylor,11.0,11.0,3.3,35.12,13.130000000000003,30.85477606617647,0.2985123757421319,9.255343148354322,94.07619533296821,0.2985123757421319
FB001068,745.4,745.4,,1,149.08,137.16,0.0,109.53,26.53,34.0,Shoes,Zara,4.999999999999999,4.999999999999999,1.4999999999999998,109.53,39.55000000000001,96.22789357996324,0.29128453061991244,4.17554599901442,127.88972864989842,0.29128453061991244
FB001069,636.8,636.8,,1,127.36,119.29,0.0,91.93,27.82,3.0,Tops,Banana Republic,5.0,5.0,1.5,91.93,35.42999999999999,80.76536343290442,0.30491750232752285,4.2345365132357395,116.10618508214567,0.30491750232752285
FB001070,167.2,167.2,,1,83.6,104.09,0.0,60.64,27.46,29.0,Tops,Mango,2.0,2.0,0.6,60.64,22.959999999999994,53.275444779411764,0.3011722443075534,1.6873808077301997,29.98807135866372,0.3011722443075534
FB001071,379.25,379.25,,1,75.85,73.07,0.0,54.98,27.51,5.0,Dresses,Banana Republic,5.0,5.0,1.5,54.98,20.869999999999997,48.30283565257353,0.30170803037223104,4.220758494040571,68.1811725083716,0.30170803037223104
FB001072,356.45,356.45,,1,71.29,76.94,7.6,51.91,27.18,20.0,Bottoms,Zara,4.999999999999999,4.999999999999999,1.4999999999999998,51.91,19.38000000000001,45.60567840533088,0.29821955353181684,4.205707742658006,63.09889662935137,0.29821955353181684
FB001073,777.78,777.78,,1,129.63,119.92,0.0,95.72,26.16,37.0,Bottoms,Forever21,6.0,6.0,1.7999999999999998,95.72,33.91,84.09507873161765,0.2873605133311464,4.989997973621099,131.0639077021292,0.2873605133311464
FB001074,203.8,203.8,,1,101.9,116.49,0.0,75.38,26.03,17.0,Outerwear,Ann Taylor,2.0,2.0,0.6,75.38,26.52000000000001,66.22531377757353,0.28594436656499544,1.6608367669809905,34.11797154982197,0.28594436656499544
FB001075,680.96,680.96,,1,170.24,179.59,14.7,117.51,30.97,47.0,Shoes,Gap,4.0,4.0,1.2,117.51,52.730000000000004,103.23874531709559,0.3380805551317102,3.4987512004830363,142.49084666012575,0.3380805551317102
FB001076,398.76,398.76,,1,33.23,33.8,0.0,23.86,28.2,34.0,Accessories,Uniqlo,12.0,12.0,3.5999999999999996,23.86,9.369999999999997,20.96227098345588,0.3089119177759777,10.203827149571255,73.97539412874407,0.3089119177759777
FB001077,444.29,444.29,,1,40.39,41.57,3.3,29.09,27.98,5.0,Tops,Uniqlo,11.0,11.0,3.3,29.09,11.3,25.557102385110294,0.3065894839461126,9.331714976254123,81.59796983145723,0.3065894839461126
FB001078,395.7,395.7,,1,79.14,139.1,47.0,55.81,29.48,6.0,Shoes,Forever21,5.0,5.0,1.5,55.81,23.33,49.03203451746324,0.3224066343017171,4.3085306573896265,77.71252036740255,0.3224066343017171
FB001079,898.74,898.74,,1,99.86,102.04,0.0,72.79,27.11,34.0,Dresses,Mango,9.0,9.0,2.6999999999999997,72.79,27.069999999999993,63.94986189797795,0.2974076145088215,7.56394785215235,158.51974644916822,0.2974076145088215
FB001080,499.56,499.56,,1,21.72,47.25,54.2,15.03,30.8,4.0,Bottoms,Gap,23.0,23.0,6.8999999999999995,15.03,6.6899999999999995,13.204649324448528,0.33627132053937037,20.08363935674462,103.78545131344701,0.33627132053937037
FB001081,307.56,307.56,,1,51.26,55.08,0.0,35.88,30.0,48.0,Dresses,Uniqlo,6.0,6.0,1.7999999999999998,35.88,15.379999999999995,31.52247623161765,0.3279144564574634,5.197777244238163,61.7837544064049,0.3279144564574634
FB001082,531.31,531.31,,1,40.87,88.32,54.8,30.07,26.43,36.0,Outerwear,Forever21,13.0,13.0,3.9,30.07,10.799999999999997,26.418084177389705,0.29018151360303196,10.843867343760838,90.69981115762471,0.29018151360303196
FB001083,594.0,594.0,,1,59.4,74.9,16.8,42.68,28.15,13.0,Bottoms,Mango,10.0,10.0,3.0,42.68,16.72,37.496635606617644,0.30839242997880095,8.498763379738262,109.94841323365898,0.30839242997880095
FB001084,279.9,279.9,,1,31.1,69.88,57.4,21.63,30.45,30.0,Bottoms,Mango,8.999999999999998,8.999999999999998,2.6999999999999993,21.63,9.470000000000002,19.00309812959559,0.33259464624809015,7.831548583191966,57.30192540708969,0.33259464624809015
FB001085,318.32,318.32,,1,159.16,142.83,0.0,110.19,30.77,25.0,Shoes,Uniqlo,2.0,2.0,0.6,110.19,48.97,96.80773846047794,0.33592234669819865,1.745829420062381,66.04041450246801,0.33592234669819865
FB001086,518.96,518.96,,1,129.74,140.17,0.0,92.89,28.4,43.0,Shoes,Zara,4.0,4.0,1.2,92.89,36.85000000000001,81.60877416819854,0.3110786875751139,3.408645883093767,97.17441680416138,0.3110786875751139
FB001087,468.37,468.37,,1,66.91,106.11,33.8,47.41,29.14,15.0,Tops,Gap,7.0,7.0,2.1,47.41,19.5,41.6521905836397,0.318876557223723,6.011230462791858,90.64344742316767,0.318876557223723
FB001088,710.71,710.71,,1,54.67,53.23,0.0,40.0,26.83,41.0,Dresses,H&M,13.0,13.0,3.9,40.0,14.670000000000002,35.142113970588234,0.294506673791479,10.892961158586747,123.73279405400447,0.294506673791479
FB001089,1731.66,1731.66,,1,91.14,92.25,0.0,62.89,31.0,22.0,Outerwear,Banana Republic,19.0,19.0,5.7,62.89,28.25,55.252188690257356,0.3383144854416981,16.62271474253899,362.6851731207825,0.3383144854416981
FB001090,294.72,294.72,,1,36.84,39.17,0.0,26.83,27.17,4.0,Accessories,Ann Taylor,8.0,8.0,2.4,26.83,10.010000000000005,23.571572945772058,0.2980801410393812,6.728167366244547,52.13901369413366,0.2980801410393812
FB001091,451.8,451.8,,1,75.3,72.83,0.0,52.14,30.76,6.0,Accessories,Gap,6.0,6.0,1.7999999999999998,52.14,23.159999999999997,45.807745560661765,0.3358091497949461,5.236929541715759,93.69067806736322,0.3358091497949461
FB001092,682.24,682.24,,1,21.32,29.73,28.7,15.07,29.32,37.0,Bottoms,Forever21,32.0,32.0,9.6,15.07,6.25,13.239791438419118,0.32068070198430804,27.528356729673874,133.0308316280899,0.32068070198430804
FB001093,526.4,526.4,,1,131.6,144.1,0.0,93.28,29.12,36.0,Dresses,Mango,4.0,4.0,1.2,93.28,38.31999999999999,81.95140977941176,0.31861271161851523,3.434102013554198,101.76158421598825,0.31861271161851523
FB001094,375.0,375.0,,1,93.75,109.23,10.8,66.9,28.64,38.0,Dresses,H&M,4.0,4.0,1.2,66.9,26.849999999999994,58.77518561580883,0.31357596257336146,3.4171126864662376,70.97005533732298,0.31357596257336146
FB001095,273.36,273.36,,1,136.68,180.65,17.5,99.54,27.17,41.0,Outerwear,Mango,2.0,2.0,0.6,99.54,37.14,87.45115061580883,0.29809500768257186,1.6820675709681892,48.36341513990521,0.29809500768257186
FB001096,1250.64,1250.64,,1,69.48,129.24,46.2,50.8,26.89,28.0,Outerwear,Banana Republic,18.0,18.0,5.3999999999999995,50.8,18.680000000000007,44.630484742647056,0.2950538141657416,15.091127625401423,218.27083662583664,0.2950538141657416
FB001097,451.8,451.8,,1,112.95,195.67,47.1,82.32,27.12,36.0,Shoes,Gap,4.0,4.0,1.2,82.32,30.63000000000001,72.32247055147059,0.29751592978710195,3.3621298787841005,79.72705426197425,0.29751592978710195
FB001098,182.13,182.13,,1,60.71,65.64,20.7,44.36,26.93,20.0,Accessories,Banana Republic,3.0,3.0,0.8999999999999999,44.36,16.35,38.972604393382355,0.295539231735008,2.516453531963651,31.856164150185485,0.295539231735008
FB001099,305.55,305.55,,1,101.85,113.18,0.0,71.33,29.97,3.0,Bottoms,H&M,3.0000000000000004,3.0000000000000004,0.9000000000000001,71.33,30.519999999999996,62.66717473805147,0.3275128802412082,2.597887838717129,61.279624642749425,0.3275128802412082
FB001100,605.46,605.46,,1,201.82,173.69,0.0,145.72,27.8,25.0,Shoes,Ann Taylor,3.0000000000000004,3.0000000000000004,0.9000000000000001,145.72,56.099999999999994,128.02272119485295,0.30468808866142394,2.5401322871203087,110.28153739279746,0.30468808866142394
FB001101,614.24,614.24,,1,153.56,156.54,0.0,113.26,26.24,23.0,Outerwear,Zara,4.0,4.0,1.2,113.26,40.3,99.50489570772059,0.28825886100764403,3.3298258705456334,103.93544834623592,0.28825886100764403
FB001102,252.68,252.68,,1,63.17,103.78,39.0,43.66,30.88,5.0,Dresses,H&M,4.0,4.0,1.2,43.66,19.510000000000005,38.357617398897055,0.33714883862441275,3.495691531710402,52.678482406934606,0.33714883862441275
FB001103,137.48,137.48,,1,68.74,79.6,0.0,47.79,30.48,22.0,Accessories,Gap,2.0,2.0,0.6,47.79,20.949999999999996,41.986040666360296,0.33287762906887,1.7408114294764567,28.17730467515258,0.33287762906887
FB001104,375.2,375.2,,1,26.8,34.18,18.9,18.58,30.67,50.0,Accessories,Ann Taylor,14.0,14.0,4.2,18.58,8.220000000000002,16.323511939338236,0.33491539516905977,12.209202950153882,77.52924542700974,0.33491539516905977
FB001105,526.59,526.59,,1,58.51,58.44,0.0,40.37,31.0,3.0,Bottoms,Gap,9.0,9.0,2.6999999999999997,40.37,18.14,35.46717852481618,0.3383875163585137,7.874456665232065,110.32277366271522,0.3383875163585137
FB001106,568.1,568.1,,1,29.9,30.62,0.0,21.87,26.86,31.0,Accessories,Zara,19.0,19.0,5.7,21.87,8.029999999999998,19.213950813419117,0.294744328933555,15.924410076136851,99.01081076401175,0.294744328933555
FB001107,400.96,400.96,,1,200.48,213.94,0.0,144.27,28.04,16.0,Outerwear,Uniqlo,2.0,2.0,0.6,144.27,56.20999999999998,126.74881956341913,0.3072276052836899,1.6977654889148681,73.84409288887328,0.3072276052836899
FB001108,170.7,170.7,,1,28.45,29.31,0.0,19.95,29.88,25.0,Bottoms,Forever21,6.0,6.0,1.7999999999999998,19.95,8.5,17.527129342830882,0.32658230909899816,5.191133623861068,34.10494847927674,0.32658230909899816
FB001109,2975.58,2975.58,,1,48.78,49.12,0.0,34.36,29.56,47.0,Tops,Forever21,61.0,61.0,18.3,34.36,14.420000000000002,30.187075900735294,0.3232670985224186,52.607945119543366,586.4636181925677,0.3232670985224186
FB001110,747.18,747.18,,1,106.74,113.23,0.0,78.18,26.76,13.0,Bottoms,Banana Republic,7.0,7.0,2.1,78.18,28.559999999999988,68.68526175551472,0.2936904018192986,5.860465486816313,129.60336235942486,0.2936904018192986
FB001111,940.32,940.32,,1,104.48,103.65,0.0,72.98,30.15,4.0,Outerwear,Banana Republic,9.0,9.0,2.6999999999999997,72.98,31.5,64.11678693933824,0.32944005972491436,7.808058395540639,190.06946313892195,0.32944005972491436
FB001112,403.04,403.04,,1,36.64,71.84,49.4,26.7,27.13,25.0,Dresses,Ann Taylor,11.0,11.0,3.3,26.7,9.940000000000001,23.457361075367647,0.2976283059481393,9.246927690956834,71.15831220892021,0.2976283059481393
FB001113,193.22,193.22,,1,96.61,128.31,0.0,70.4,27.13,36.0,Shoes,Zara,2.0,2.0,0.6,70.4,26.209999999999994,61.8501205882353,0.2976375665274936,1.681275618435616,34.11516900929712,0.2976375665274936
FB001114,489.64,489.64,,1,122.41,118.97,0.0,87.21,28.76,45.0,Shoes,Forever21,4.0,4.0,1.2,87.21,35.2,76.618593984375,0.314795587618627,3.4212371751222928,93.14664176119629,0.314795587618627
FB001115,92.13,92.13,,1,30.71,31.98,16.5,21.79,29.05,48.0,Bottoms,Zara,2.9999999999999996,2.9999999999999996,0.8999999999999998,21.79,8.920000000000002,19.14366658547794,0.3178487020871257,2.5736492425083917,17.75328945039591,0.3178487020871257
FB001116,227.37,227.37,,1,75.79,115.89,26.8,53.83,28.97,26.0,Tops,Banana Republic,3.0,3.0,0.8999999999999999,53.83,21.960000000000008,47.29249987591912,0.3171004662553137,2.5717598683175513,43.67634907040142,0.3171004662553137
FB001117,460.98,460.98,,1,153.66,140.06,0.0,113.06,26.42,37.0,Dresses,Ann Taylor,3.0,3.0,0.8999999999999999,113.06,40.599999999999994,99.32918513786765,0.29014676216400564,2.5023395797913732,78.68127989696505,0.29014676216400564
FB001118,559.8974930619797,559.8974930619797,,1,85.50331174838114,154.82,0.0,61.106276595744674,28.53474560592044,10.0,Shoes,Mango,6.54825505133233,6.54825505133233,1.9644765153996988,61.106276595744674,24.397035152636462,53.6850934111487,0.3124535101871175,5.58780729073268,105.45752744334037,0.3124535101871175
FB001119,362.12,362.12,,1,90.53,114.21,20.2,65.77,27.35,5.0,Dresses,Uniqlo,4.0,4.0,1.2,65.77,24.760000000000005,57.782420896139705,0.2999669713001835,3.3706053891535337,64.60244761898628,0.2999669713001835
FB001120,409.48,409.48,,1,102.37,114.84,0.0,75.11,26.63,38.0,Shoes,Zara,4.0,4.0,1.2,75.11,27.260000000000005,65.98810450827206,0.2923383820373717,3.3441205050078846,70.59304787116253,0.2923383820373717
FB001121,534.8,534.8,,1,133.7,131.32,6.8,92.92,30.5,18.0,Dresses,Mango,4.0,4.0,1.2,92.92,40.77999999999999,81.63513075367648,0.33312875417384014,3.4824519798196776,109.72081605112294,0.33312875417384014
FB001122,249.32,249.32,,1,62.33,91.41,32.1,43.12,30.82,49.0,Tops,Mango,4.0,4.0,1.2,43.12,19.21,37.883198860294115,0.3364673968786803,3.493451665027687,51.83754920720823,0.3364673968786803
FB001123,334.58,334.58,,1,167.29,202.28,0.0,116.48,30.37,4.0,Outerwear,Gap,2.0,2.0,0.6,116.48,50.80999999999999,102.33383588235294,0.33177959600693874,1.738997325562083,68.27196041318649,0.33177959600693874
FB001124,338.85,338.85,,1,112.95,119.63,0.0,78.93,30.12,14.0,Bottoms,Forever21,3.0,3.0,0.8999999999999999,78.93,34.019999999999996,69.34417639246324,0.3291275680544246,2.6019088601360343,68.4059177989783,0.3291275680544246
FB001125,236.52,236.52,,1,236.52,167.89,0.0,167.09,29.35,12.0,Shoes,Banana Republic,1.0,1.0,0.3,167.09,69.43,146.7973955836397,0.32109714780865284,0.8606100998308451,46.1992377104669,0.32109714780865284
FB001126,854.46,854.46,,1,94.94,100.39,0.0,67.57,28.83,24.0,Shoes,Uniqlo,9.0,9.0,2.6999999999999997,67.57,27.370000000000005,59.363816024816174,0.3155631938547352,7.7036164574986135,163.0766068146175,0.3155631938547352
FB001127,176.84,176.84,,1,88.42,162.42,40.9,65.08,26.4,32.0,Dresses,Gap,2.0,2.0,0.6,65.08,23.340000000000003,57.17621943014706,0.289879482235861,1.6677579008218397,30.146605391312356,0.289879482235861
FB001128,1615.12,1615.12,,1,62.12,65.07,5.1,44.66,28.11,16.0,Shoes,Gap,26.0,26.0,7.8,44.66,17.46,39.23617024816176,0.30795730864319004,22.087139709335986,298.39461461743184,0.30795730864319004
FB001129,2141.2,2141.2,,1,40.4,78.1,48.7,29.12,27.92,0.0,Bottoms,Forever21,53.0,53.0,15.899999999999999,29.12,11.279999999999998,25.583458970588236,0.30599407421316116,44.93492289975111,392.23509366412407,0.30599407421316116
FB001130,553.44,553.44,,1,46.12,115.73,59.8,33.52,27.32,10.0,Outerwear,Zara,12.000000000000002,12.000000000000002,3.6000000000000005,33.52,12.599999999999994,29.449091507352943,0.2996497557574267,10.108530775981853,98.59525902587421,0.2996497557574267
FB001131,327.42,327.42,,1,19.26,21.57,11.9,13.54,29.7,37.0,Accessories,Ann Taylor,17.0,17.0,5.1,13.54,5.720000000000002,11.895605579044117,0.3247120840855241,14.681732312058445,64.91717109621517,0.3247120840855241
FB001132,220.44,220.44,,1,36.74,75.85,50.3,26.25,28.55,50.0,Dresses,Banana Republic,6.0,6.0,1.7999999999999998,26.25,10.490000000000002,23.06201229319853,0.3126489078607805,5.120959488843665,41.55479646583263,0.3126489078607805
FB001133,382.96,382.96,,1,191.48,170.91,0.0,140.99,26.37,36.0,Outerwear,Uniqlo,2.0,2.0,0.6,140.99,50.48999999999998,123.86716621783088,0.2895780029879641,1.6672292276556968,65.19455736543317,0.2895780029879641
FB001134,379.35,379.35,,1,75.87,94.06,22.4,55.3,27.11,0.0,Shoes,H&M,5.0,5.0,1.5,55.3,20.570000000000007,48.58397256433823,0.29745218151947034,4.2023862737040005,66.92307389570163,0.29745218151947034
FB001135,440.25,440.25,,1,88.05,84.44,0.0,62.08,29.49,2.0,Bottoms,H&M,5.0,5.0,1.5,62.08,25.97,54.54056088235294,0.3225663778190415,4.309198546151407,86.51896942110233,0.3225663778190415
FB001136,516.06,516.06,,1,86.01,93.11,0.0,63.35,26.35,43.0,Outerwear,Zara,5.999999999999999,5.999999999999999,1.7999999999999996,63.35,22.660000000000004,55.65632300091912,0.28933942672122215,5.000432033410901,87.75722906900258,0.28933942672122215
FB001137,597.6,597.6,,1,74.7,84.85,8.8,52.05,30.32,19.0,Tops,Zara,8.0,8.0,2.4,52.05,22.650000000000006,45.72867580422794,0.3312436184761496,6.952443798213986,121.67876952841523,0.3312436184761496
FB001138,871.74,871.74,,1,145.29,138.41,0.0,103.81,28.55,40.0,Shoes,Uniqlo,6.0,6.0,1.7999999999999998,103.81,41.47999999999999,91.20257128216912,0.312625837735588,5.120842213407952,164.3141777911093,0.312625837735588
FB001139,163.6,163.6,,1,16.36,20.19,21.6,11.7,28.48,45.0,Accessories,Zara,10.0,10.0,3.0,11.7,4.66,10.279068336397058,0.31193377626143715,8.528870711265274,30.746044119758576,0.31193377626143715
FB001140,328.8,328.8,,1,82.2,124.17,37.6,58.33,29.04,24.0,Dresses,Banana Republic,4.0,4.0,1.2,58.33,23.870000000000005,51.245987697610296,0.31777522644169914,3.431285056110569,63.33965675906962,0.31777522644169914
FB001141,1535.6,1535.6,,1,139.6,133.92,0.0,97.45,30.19,41.0,Outerwear,Banana Republic,11.0,11.0,3.3,97.45,42.14999999999999,85.61497516084559,0.32990261961023837,9.547399143540773,310.97732522319177,0.32990261961023837
FB001142,445.38,445.38,,1,74.23,77.78,0.0,53.6,27.79,23.0,Accessories,Banana Republic,6.0,6.0,1.7999999999999998,53.6,20.630000000000003,47.09043272058824,0.30463479294526286,5.079990564893998,81.10487850230379,0.30463479294526286
FB001143,565.62,565.62,,1,94.27,157.69,35.9,66.49,29.47,6.0,Dresses,Mango,6.0,6.0,1.7999999999999998,66.49,27.78,58.414978947610294,0.3222925550789311,5.169664328938864,111.03109932766102,0.3222925550789311
FB001144,378.44,378.44,,1,94.61,99.57,0.0,67.26,28.91,17.0,Tops,Zara,4.0,4.0,1.2,67.26,27.349999999999994,59.09146464154412,0.316399081313755,3.4266494431183014,72.481682428992,0.316399081313755
FB001145,270.27,270.27,,1,30.03,43.61,33.3,21.81,27.37,47.0,Accessories,Zara,8.999999999999998,8.999999999999998,2.6999999999999993,21.81,8.220000000000002,19.161237642463234,0.3002055680365705,7.585714702817439,48.267348851314864,0.3002055680365705
FB001146,106.54,106.54,,1,106.54,88.87,0.0,74.1,30.45,27.0,Outerwear,Gap,1.0,1.0,0.3,74.1,32.44000000000001,65.1007661305147,0.3325788927738539,0.8701590553420993,21.809791734344277,0.3325788927738539
FB001147,278.34,278.34,,1,92.78,112.6,19.8,64.89,30.06,2.0,Bottoms,Forever21,2.9999999999999996,2.9999999999999996,0.8999999999999998,64.89,27.89,57.00929438878676,0.32850685274580593,2.6003640509623756,56.04887170833261,0.32850685274580593
FB001148,450.24,450.24,,1,32.16,33.35,0.0,22.71,29.38,29.0,Tops,Uniqlo,14.000000000000002,14.000000000000002,4.2,22.71,9.449999999999996,19.951935206801473,0.32140741531237554,12.052179431606303,88.05834950348105,0.32140741531237554
FB001149,396.68,396.68,,1,99.17,115.82,2.9,69.11,30.31,46.0,Bottoms,Forever21,4.0,4.0,1.2,69.11,30.060000000000002,60.71678741268382,0.33114192357725863,3.4758854130876062,80.73583770443817,0.33114192357725863
FB001150,585.12,585.12,,1,97.52,107.79,3.1,67.88,30.39,6.0,Tops,Banana Republic,6.0,6.0,1.7999999999999998,67.88,29.64,59.636167408088234,0.33200349948394714,5.21810231560838,119.50300778024732,0.33200349948394714
FB001151,521.2,521.2,,1,52.12,53.87,0.0,36.68,29.62,50.0,Tops,H&M,10.000000000000002,10.000000000000002,3.0000000000000004,36.68,15.439999999999998,32.225318511029414,0.32392524548907176,8.629748927744568,103.00363916038566,0.32392524548907176
FB001152,650.25,650.25,,1,43.35,72.5,40.8,30.24,30.24,23.0,Tops,Gap,15.0,15.0,4.5,30.24,13.110000000000003,26.567438161764706,0.33041447753130126,13.025539688690502,131.95638682608865,0.33041447753130126
FB001153,1873.68,1873.68,,1,156.14,152.32,0.0,109.98,29.56,15.0,Shoes,Gap,12.000000000000002,12.000000000000002,3.6000000000000005,109.98,46.15999999999998,96.62324236213236,0.3232872376082287,10.349305837415391,369.31841892942975,0.3232872376082287
FB001154,514.08,514.08,,1,64.26,67.63,0.0,45.32,29.47,9.0,Dresses,H&M,8.0,8.0,2.4,45.32,18.940000000000005,39.81601512867647,0.3223499748667629,6.893269969542878,100.93779501524483,0.3223499748667629
FB001155,198.68,198.68,,1,198.68,221.94,0.0,140.72,29.17,35.0,Outerwear,Uniqlo,1.0,1.0,0.3,140.72,57.96000000000001,123.62995694852941,0.319180647288927,0.8590026357312903,38.49936021325341,0.319180647288927
FB001156,178.9,178.9,,1,89.45,118.77,8.4,62.76,29.84,30.0,Bottoms,Zara,2.0,2.0,0.6,62.76,26.690000000000005,55.13797681985294,0.32617206287232225,1.7296951489651309,35.68333372623363,0.32617206287232225
FB001157,445.04,445.04,,1,111.26,100.17,0.0,81.46,26.78,18.0,Tops,Forever21,4.0,4.0,1.2,81.46,29.80000000000001,71.56691510110294,0.2939815221788846,3.3498517618980577,77.29683039770441,0.2939815221788846
FB001158,853.3,853.3,,1,18.55,18.45,0.0,12.9,30.46,39.0,Accessories,Banana Republic,45.99999999999999,45.99999999999999,13.799999999999997,12.9,5.65,11.333331755514706,0.3326791280612753,40.03112404164604,174.7493084239966,0.3326791280612753
FB001159,598.2,598.2,,1,39.88,45.56,13.5,27.75,30.42,40.0,Accessories,Gap,15.0,15.0,4.5,27.75,12.130000000000003,24.37984156709559,0.33223918481563985,13.04817689878232,122.29033338786158,0.33223918481563985
FB001160,968.96,968.96,,1,60.56,62.21,0.0,44.76,26.09,38.0,Tops,Uniqlo,16.0,16.0,4.8,44.76,15.800000000000004,39.32402553308823,0.28662638200318014,13.296316132194843,162.72632755915615,0.28662638200318014
FB001161,143.84,143.84,,1,35.96,37.02,0.0,25.1,30.2,12.0,Accessories,Forever21,4.0,4.0,1.2,25.1,10.86,22.05167651654412,0.32997407453676414,3.4720182943690494,29.1377447369769,0.32997407453676414
