product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,avg_unit_cost,avg_profit_margin,avg_stock_quantity,category,brand,units_sold,mean_daily_demand,std_daily_demand,annual_demand,holding_cost,eoq,safety_stock,reorder_point,annual_ordering_cost,annual_holding_cost,total_inventory_cost
FB000980,480.96,480.96,,1,60.12,86.52,27.6,42.65,29.06,47.0,Bottoms,Mango,8.0,8.0,2.4,5.017182130584192,873.5436,0.2649387902325859,10.444496736038891,66.44449673603889,115.71779229970896,9239.44107128737,9355.15886358708
FB000981,809.12,809.12,,1,31.12,52.69,40.2,22.49,27.73,7.0,Accessories,Forever21,26.0,26.0,7.8,16.305841924398624,431.47880000000004,0.6795943997584409,33.9446143921264,215.9446143921264,146.61528804724622,14792.996772424674,14939.61206047192
FB000982,163.86,163.86,,1,81.93,104.18,0.0,57.41,29.93,12.0,Outerwear,Banana Republic,2.0,2.0,0.6,1.254295532646048,1226.08245,0.11181446967584484,2.611124184009723,16.61112418400972,68.5468794628053,3270.000416247697,3338.5472957105026
FB000983,617.87,617.87,,1,56.17,132.38,58.2,41.28,26.51,24.0,Outerwear,H&M,11.0,11.0,3.3,6.898625429553265,744.53335,0.3365093324915601,14.361183012053473,91.36118301205347,125.27121031310256,10817.650908240366,10942.92211855347
FB000984,848.38,848.38,,1,65.26,64.4,0.0,48.07,26.34,40.0,Shoes,H&M,12.999999999999998,12.999999999999998,3.8999999999999995,8.152920962199312,859.4742000000001,0.34048509293885193,16.9723071960632,107.97230719606318,146.31907643277276,14733.579225923433,14879.898302356205
FB000985,248.22,248.22,,1,35.46,34.07,0.0,24.92,29.72,25.0,Bottoms,Zara,7.0,7.0,2.1,4.390034364261169,526.9356,0.3190899295929691,9.13893464403403,58.13893464403403,84.06992175201447,4899.699931766873,4983.769853518887
FB000986,549.24,549.24,,1,23.88,43.33,45.3,17.06,28.56,1.0,Bottoms,Zara,23.0,23.0,6.8999999999999995,14.424398625429554,341.0064,0.7189943896440055,30.02792811611181,191.0279281161118,122.59084421634978,10362.30651055042,10484.897354766768
FB000987,364.92,364.92,,1,121.64,122.92,0.0,85.73,29.52,41.0,Outerwear,Uniqlo,3.0,3.0,0.8999999999999999,1.8814432989690721,1795.4064,0.11316759627331681,3.9166862760145835,24.916686276014584,101.59091331086458,7133.634520059614,7235.225433370479
FB000988,1055.25,1055.25,,1,150.75,142.84,0.0,108.18,28.24,36.0,Shoes,Zara,7.0,7.0,2.1,4.390034364261169,2128.5899999999997,0.1587617435471297,9.13893464403403,58.13893464403403,168.96932984849238,19622.014223792885,19790.983553641378
FB000989,154.88,154.88,,1,154.88,131.55,0.0,112.67,27.25,45.0,Shoes,Gap,1.0,1.0,0.3,0.627147766323024,2110.24,0.06026663220116985,1.3055620920048614,8.30556209200486,63.58852896809832,2818.637878000437,2882.2264069685352
FB000990,704.56,704.56,,1,176.14,192.58,0.0,123.01,30.16,16.0,Outerwear,Zara,4.0,4.0,1.2,2.508591065292096,2656.1911999999998,0.10743435415612058,5.222248368019446,33.22224836801944,142.68309304358544,14013.973252391197,14156.656345434783
FB000991,2717.55,2717.55,,1,33.55,33.56,0.0,23.46,30.07,24.0,Accessories,Ann Taylor,81.00000000000001,81.00000000000001,24.300000000000004,50.79896907216496,504.42425,1.1093980022290477,105.75052945239379,672.750529452394,279.8036276129428,53622.93513373959,53902.738761352535
FB000992,307.75,307.75,,1,61.55,59.1,0.0,43.36,29.55,29.0,Accessories,Uniqlo,5.0,5.0,1.5,3.1357388316151202,909.40125,0.205281625174067,6.527810460024307,41.527810460024305,93.341683267664,6029.740675376844,6123.082358644508
FB000993,123.52,123.52,,1,123.52,109.15,20.7,89.69,27.39,28.0,Shoes,Gap,1.0,1.0,0.3,0.627147766323024,1691.6064,0.06731210757148925,1.3055620920048614,8.30556209200486,56.93279598270984,2265.4299864155223,2322.362782398232
FB000994,437.22,437.22,,1,62.46,59.1,0.0,44.33,29.03,47.0,Bottoms,Ann Taylor,7.0,7.0,2.1,4.390034364261169,906.6069,0.2432665289712048,9.13893464403403,58.13893464403403,110.27355685217208,8395.694763782469,8505.968320634642
FB000995,1836.72,1836.72,,1,102.04,99.33,0.0,73.62,27.85,16.0,Shoes,Gap,18.0,18.0,5.3999999999999995,11.288659793814432,1420.9070000000002,0.311599157077446,23.5001176560875,149.5001176560875,221.37671174272126,33612.85839010105,33834.23510184377
FB000996,260.13,260.13,,1,86.71,92.75,0.0,63.8,26.42,29.0,Dresses,Ann Taylor,3.0,3.0,0.8999999999999999,1.8814432989690721,1145.4391,0.1416829118859035,3.9166862760145835,24.916686276014584,81.14457353798431,4567.47017651848,4648.614750056464
FB000997,634.25,634.25,,1,126.85,116.82,0.0,87.98,30.64,34.0,Tops,Zara,5.0,5.0,1.5,3.1357388316151202,1943.3419999999999,0.1404278453293082,6.527810460024307,41.527810460024305,136.4496648989742,12822.21789990353,12958.667564802503
FB000998,398.22,398.22,,1,132.74,129.78,9.5,97.34,26.67,17.0,Outerwear,Ann Taylor,3.0,3.0,0.8999999999999999,1.8814432989690721,1770.0879000000002,0.11397407053812283,3.9166862760145835,24.916686276014584,100.87206158663886,7033.751046856114,7134.623108442753
FB000999,402.15,402.15,,1,134.05,135.69,3.0,92.77,30.79,16.0,Dresses,Banana Republic,2.9999999999999996,2.9999999999999996,0.8999999999999998,1.881443298969072,2063.69975,0.10555534270212875,3.9166862760145835,24.91668627601458,108.91726717277372,8191.781755812502,8300.699022985274
FB001000,585.99,585.99,,1,34.47,48.14,28.3,24.72,28.29,41.0,Dresses,Gap,17.0,17.0,5.1,10.661512027491408,487.57815,0.516946014744215,22.19455556408264,141.19455556408263,126.02579075942849,10947.606132767049,11073.631923526476
FB001001,339.8,339.8,,1,67.96,142.96,47.7,49.66,26.93,7.0,Dresses,Mango,5.000000000000001,5.000000000000001,1.5000000000000002,3.1357388316151207,915.0813999999999,0.20464351498785438,6.527810460024308,41.52781046002431,93.63273709800337,6067.110671791691,6160.743408889694
FB001002,1684.65,1684.65,,1,51.05,51.72,0.0,36.36,28.78,50.0,Tops,Forever21,33.00000000000001,33.00000000000001,9.900000000000002,20.695876288659797,734.6095,0.5867749272492963,43.083549036160434,274.0835490361605,215.52521795957094,31865.10963363887,32080.63485159844
FB001003,305.91,305.91,,1,11.33,18.3,38.3,7.88,30.45,14.0,Accessories,Zara,27.000000000000004,27.000000000000004,8.100000000000001,16.93298969072165,172.49925,1.095295050131285,35.250176484131266,224.2501764841313,94.46878733817952,6175.09779321846,6269.56658055664
FB001004,498.57,498.57,,1,166.19,214.99,29.0,116.77,29.74,32.0,Outerwear,Mango,3.0,3.0,0.8999999999999999,1.8814432989690721,2471.2453,0.0964596202216022,3.9166862760145835,24.916686276014584,119.18769155620967,9798.280242731753,9917.467934287963
FB001005,121.74,121.74,,1,20.29,20.77,0.0,14.18,30.11,31.0,Accessories,Gap,6.0,6.0,1.7999999999999998,3.7628865979381443,305.46594999999996,0.3880047749709331,7.833372552029167,49.83337255202917,59.261123595516146,2452.0897119050296,2511.3508355005456
FB001006,672.75,672.75,,1,74.75,77.96,0.0,52.79,29.38,39.0,Accessories,Gap,9.0,9.0,2.6999999999999997,5.644329896907216,1098.0774999999999,0.25063839847597835,11.75005882804375,74.75005882804375,137.61019300125304,13040.085415752463,13177.695608753716
FB001007,261.6,261.6,,1,52.32,73.33,34.6,36.87,29.53,45.0,Accessories,Zara,5.0,5.0,1.5,3.1357388316151202,772.5048,0.22272925138937721,6.527810460024307,41.527810460024305,86.0297078993503,5128.794621758337,5214.824329657687
FB001008,501.12,501.12,,1,55.68,75.22,25.9,38.8,30.32,31.0,Accessories,Forever21,9.0,9.0,2.6999999999999997,5.644329896907216,844.1088,0.2858675695336022,11.75005882804375,74.75005882804375,120.65166553896272,10038.979722808379,10159.631388347341
FB001009,534.75,534.75,,1,35.65,46.65,24.2,25.93,27.27,8.0,Bottoms,Gap,15.0,15.0,4.5,9.407216494845361,486.08774999999997,0.4863300888018876,19.58343138007292,124.58343138007292,118.19954931150485,9637.465646130544,9755.665195442049
FB001010,230.72,230.72,,1,115.36,108.19,0.0,82.46,28.52,21.0,Dresses,Mango,2.0,2.0,0.6,1.254295532646048,1645.0336,0.09653181232947913,2.611124184009723,16.61112418400972,79.39903737544373,4374.78605384402,4454.185091219464
FB001011,501.6,501.6,,1,62.7,62.82,0.0,45.7,27.11,36.0,Dresses,Zara,8.0,8.0,2.4,5.017182130584192,849.8985,0.26859895001816164,10.444496736038891,66.44449673603889,114.1409223610053,8990.903031575355,9105.04395393636
FB001012,703.83,703.83,,1,24.27,57.32,57.4,16.75,30.98,46.0,Tops,Zara,29.000000000000004,29.000000000000004,8.700000000000001,18.1872852233677,375.9423,0.7689201649105056,37.861300668140984,240.861300668141,144.5348076564174,14378.199261828877,14522.734069485294
FB001013,185.11,185.11,,1,185.11,153.59,0.0,128.16,30.77,31.0,Outerwear,H&M,1.0,1.0,0.3,0.627147766323024,2847.91735,0.05187751418392439,1.3055620920048614,8.30556209200486,73.87143635963469,3792.004369682576,3865.8758060422106
FB001014,837.92,837.92,,1,104.74,101.14,0.0,77.36,26.14,43.0,Shoes,Mango,8.0,8.0,2.4,5.017182130584192,1368.9518,0.21163805588507395,10.444496736038891,66.44449673603889,144.86114877618633,14442.873755670753,14587.73490444694
FB001015,940.0,940.0,,1,37.6,43.89,15.6,26.47,29.6,31.0,Bottoms,Ann Taylor,25.0,25.0,7.5,15.6786941580756,556.48,0.5867972537986575,32.639052300121534,207.63905230012153,163.27046789693853,18326.25029186857,18489.52075976551
FB001016,505.54,505.54,,1,72.22,130.16,47.5,50.06,30.68,21.0,Outerwear,Zara,7.0,7.0,2.1,4.390034364261169,1107.8548,0.22006473170111335,9.13893464403403,58.13893464403403,121.8998846628953,10246.512496942289,10368.412381605183
FB001017,434.76,434.76,,1,144.92,153.12,0.0,105.93,26.9,27.0,Dresses,Gap,3.0,3.0,0.8999999999999999,1.8814432989690721,1949.1739999999998,0.10861209005122459,3.9166862760145835,24.916686276014584,105.8519310067528,7740.154986371202,7846.006917377955
FB001018,282.06,282.06,,1,31.34,37.12,12.1,22.28,28.91,43.0,Tops,Forever21,9.0,9.0,2.6999999999999997,5.644329896907216,453.0197,0.390216437024215,11.75005882804375,74.75005882804375,88.38786661788937,5411.39599188062,5499.78385849851
FB001019,548.86,548.86,,1,42.22,41.05,0.0,29.29,30.63,24.0,Tops,Mango,13.0,13.0,3.9,8.152920962199312,646.5993,0.3925517426037389,16.9723071960632,107.9723071960632,126.91184099067887,11101.193793350105,11228.105634340784
FB001020,497.36,497.36,,1,62.17,61.04,0.0,45.94,26.11,43.0,Shoes,Forever21,8.0,8.0,2.4,5.017182130584192,811.62935,0.2748583722680649,10.444496736038891,66.44449673603889,111.54156101299381,8588.60165796136,8700.143218974354
FB001021,447.8,447.8,,1,89.56,97.17,0.0,63.08,29.57,35.0,Tops,Ann Taylor,5.0,5.0,1.5,3.1357388316151202,1324.1446,0.1701218683973005,6.527810460024307,41.527810460024305,112.63297669009809,8756.397947154801,8869.030923844899
FB001022,89.64,89.64,,1,89.64,63.45,0.0,64.97,27.52,4.0,Accessories,Uniqlo,1.0,1.0,0.3,0.627147766323024,1233.4464,0.07882839926704215,1.3055620920048614,8.30556209200486,48.615302646847894,1658.956165006713,1707.5714676535608
FB001023,145.51,145.51,,1,145.51,117.39,0.0,100.88,30.67,14.0,Tops,Mango,1.0,1.0,0.3,0.627147766323024,2231.39585,0.05860768107017934,1.3055620920048614,8.30556209200486,65.38846815906086,2978.6143021760263,3044.002770335087
FB001024,561.0,561.0,,1,33.0,32.89,0.0,22.8,30.91,6.0,Tops,Banana Republic,17.0,17.0,5.1,10.661512027491408,510.015,0.5054472459864041,22.19455556408264,141.19455556408263,128.8928385808779,11448.449094596486,11577.341933177364
FB001025,917.25,917.25,,1,61.15,102.6,38.6,42.34,30.76,14.0,Bottoms,Ann Taylor,15.0,15.0,4.5,9.407216494845361,940.4870000000001,0.3496327286750548,19.58343138007292,124.58343138007292,164.41251804670813,18582.37514639735,18746.78766444406
FB001026,396.56,396.56,,1,99.14,155.92,32.2,70.94,28.44,5.0,Shoes,Gap,4.0,4.0,1.2,2.508591065292096,1409.7708,0.14746827111000224,5.222248368019446,33.22224836801944,103.94823126868239,7466.121490850151,7570.069722118833
FB001027,523.89,523.89,,1,174.63,178.39,0.0,121.59,30.37,29.0,Outerwear,Gap,3.0,3.0,0.8999999999999999,1.8814432989690721,2651.75655,0.09311864563267115,3.9166862760145835,24.916686276014584,123.4639892417823,10509.562475958563,10633.026465200344
FB001028,632.4,632.4,,1,158.1,151.1,0.0,110.22,30.28,24.0,Outerwear,H&M,4.0,4.0,1.2,2.508591065292096,2393.634,0.11317329792541132,5.222248368019446,33.22224836801944,135.447726903197,12635.598977039055,12771.046703942253
FB001029,421.3,421.3,,1,42.13,91.03,55.4,30.49,27.63,2.0,Tops,Forever21,10.0,10.0,3.0,6.2714776632302405,582.02595,0.36288722053465444,13.055620920048614,83.05562092004861,105.60488963727089,7704.31505846844,7809.919948105711
FB001030,343.63,343.63,,1,49.09,89.03,41.3,34.26,30.21,50.0,Tops,H&M,6.999999999999999,6.999999999999999,2.0999999999999996,4.390034364261168,741.50445,0.26898928941787037,9.138934644034029,58.13893464403402,99.7283775528444,6876.289084363243,6976.017461916087
FB001031,215.01,215.01,,1,215.01,147.58,0.0,158.83,26.13,10.0,Dresses,Ann Taylor,1.0,1.0,0.3,0.627147766323024,2809.10565,0.052234664774220015,1.3055620920048614,8.30556209200486,73.36634597155872,3740.8281950482346,3814.194541019793
FB001032,467.22,467.22,,1,77.87,79.98,0.0,55.24,29.06,25.0,Dresses,Banana Republic,6.0,6.0,1.7999999999999998,3.7628865979381443,1131.4511,0.20160466594016077,7.833372552029167,49.83337255202917,114.05291052156372,8977.130901224773,9091.183811746338
FB001033,481.08,481.08,,1,80.18,86.38,0.0,58.4,27.16,40.0,Dresses,H&M,5.999999999999999,5.999999999999999,1.7999999999999996,3.762886597938144,1088.8444000000002,0.20551123200204655,7.833372552029167,49.83337255202916,111.88487705126461,8641.208713441934,8753.0935904932
FB001034,324.96,324.96,,1,27.08,47.29,40.4,19.88,26.59,26.0,Tops,Banana Republic,12.0,12.0,3.5999999999999996,7.525773195876289,360.0286,0.5054346023926255,15.666745104058334,99.66674510405834,90.98545614548682,5731.461762516463,5822.44721866195
FB001035,842.28,842.28,,1,140.38,196.54,22.6,103.4,26.34,33.0,Outerwear,Forever21,6.0,6.0,1.7999999999999998,3.7628865979381443,1848.8046,0.15771498797796368,7.833372552029167,49.83337255202917,145.79209763130197,14628.167305336565,14773.959402967866
FB001036,1759.2,1759.2,,1,73.3,72.72,0.0,51.63,29.56,23.0,Tops,Zara,24.0,24.0,7.199999999999999,15.051546391752577,1083.374,0.4120588679073654,31.333490208116668,199.33349020811667,223.20693198013706,34169.09555270832,34392.30248468846
FB001037,227.16,227.16,,1,113.58,115.5,0.0,82.07,27.74,36.0,Tops,Gap,2.0,2.0,0.6,1.254295532646048,1575.3546,0.09864354779750775,2.611124184009723,16.61112418400972,77.69928339156186,4191.145777842525,4268.845061234087
FB001038,793.0,793.0,,1,61.0,68.22,8.1,42.88,29.7,28.0,Accessories,H&M,13.0,13.0,3.9,8.152920962199312,905.85,0.33165487114300485,16.9723071960632,107.9723071960632,150.21478251244548,15524.579256066292,15674.794038578737
FB001039,507.96,507.96,,1,84.66,91.03,0.0,62.41,26.28,20.0,Tops,Mango,6.0,6.0,1.7999999999999998,3.7628865979381443,1112.4324,0.20332072939270668,7.833372552029167,49.83337255202917,113.09028348403957,8827.18771163197,8940.27799511601
FB001040,96.46,96.46,,1,96.46,100.39,16.5,69.82,27.62,17.0,Outerwear,Forever21,1.0,1.0,0.3,0.627147766323024,1332.1126,0.0758529333749315,1.3055620920048614,8.30556209200486,50.52232414785339,1789.6780369898884,1840.2003611377418
FB001041,705.6,705.6,,1,100.8,100.03,0.0,71.8,28.77,39.0,Tops,Gap,7.0,7.0,2.1,4.390034364261169,1450.008,0.19235641275858154,9.13893464403403,58.13893464403403,139.45916867562266,13390.98751400212,13530.446682677743
FB001042,1403.6,1403.6,,1,35.09,50.14,29.2,24.55,30.04,33.0,Accessories,Gap,39.99999999999999,39.99999999999999,11.999999999999998,25.08591065292096,527.0518000000001,0.762686736279212,52.22248368019444,332.2224836801944,200.98770859604204,27724.94173271315,27925.929441309192
FB001043,712.11,712.11,,1,33.91,33.13,0.0,24.54,27.63,41.0,Bottoms,Zara,21.000000000000004,21.000000000000004,6.300000000000001,13.170103092783508,468.46664999999996,0.5861559210433315,27.41680393210209,174.4168039321021,137.297250354417,12981.155542133109,13118.452792487526
FB001044,255.6,255.6,,1,63.9,67.67,0.0,45.24,29.2,7.0,Accessories,H&M,4.0,4.0,1.2,2.508591065292096,932.9399999999999,0.18127836987896254,5.222248368019446,33.22224836801944,84.56092119743964,4956.605313657501,5041.166234854941
FB001045,308.0,308.0,,1,38.5,93.94,56.3,26.76,30.49,36.0,Bottoms,Banana Republic,8.0,8.0,2.4,5.017182130584192,586.9325,0.3232166784460223,10.444496736038891,66.44449673603889,94.85318656100999,6225.067767086157,6319.920953647167
FB001046,66.32,66.32,,1,33.16,34.56,11.2,23.49,29.16,46.0,Tops,Banana Republic,2.0,2.0,0.6,1.254295532646048,483.47279999999995,0.17806223629735873,2.611124184009723,16.61112418400972,43.04412397847282,1305.4516443693685,1348.4957683478412
FB001047,829.12,829.12,,1,207.28,235.33,0.0,150.94,27.18,11.0,Outerwear,Ann Taylor,4.0,4.0,1.2,2.508591065292096,2816.9352,0.1043240445250033,5.222248368019446,33.22224836801944,146.93703661442453,14857.672287630954,15004.609324245379
FB001048,447.3,447.3,,1,24.85,25.45,0.0,18.37,26.08,29.0,Tops,Uniqlo,18.0,18.0,5.3999999999999995,11.288659793814432,324.044,0.6524948809461757,23.5001176560875,149.5001176560875,105.71852560066124,7720.790651349879,7826.509176950541
FB001049,518.91,518.91,,1,74.13,71.44,0.0,51.59,30.41,18.0,Tops,Gap,7.0,7.0,2.1,4.390034364261169,1127.14665,0.21817332791858543,9.13893464403403,58.13893464403403,122.9566678413925,10423.87623643329,10546.832904274683
FB001050,543.48,543.48,,1,90.58,98.33,0.0,66.99,26.04,46.0,Dresses,Banana Republic,6.0,6.0,1.7999999999999998,3.7628865979381443,1179.3516,0.1974680435827578,7.833372552029167,49.83337255202917,116.44212657409757,9354.742579205778,9471.184705779877
FB001051,1303.84,1303.84,,1,162.98,171.1,0.0,113.38,30.43,34.0,Dresses,Forever21,8.0,8.0,2.4,5.017182130584192,2479.7407,0.15724784664648606,10.444496736038891,66.44449673603889,194.96694265832502,26094.610590031116,26289.57753268944
FB001052,267.7,267.7,,1,133.85,155.57,0.0,95.41,28.72,48.0,Dresses,Forever21,2.0,2.0,0.6,1.254295532646048,1922.0859999999998,0.089304108345435,2.611124184009723,16.61112418400972,85.82508819662186,5104.630326543133,5190.455414739755
FB001053,221.73,221.73,,1,221.73,198.44,0.0,153.56,30.74,40.0,Outerwear,Mango,1.0,1.0,0.3,0.627147766323024,3407.9900999999995,0.04742350908181382,1.3055620920048614,8.30556209200486,80.80942472904078,4530.152109216897,4610.961533945938
FB001054,769.9,769.9,,1,153.98,175.85,18.1,107.69,30.06,4.0,Shoes,Ann Taylor,5.0,5.0,1.5,3.1357388316151202,2314.3194,0.1286815260874733,6.527810460024307,41.527810460024305,148.90507612292276,15256.3434632801,15405.248539403023
FB001055,343.08,343.08,,1,114.36,100.23,0.0,78.88,31.02,12.0,Outerwear,Forever21,3.0,3.0,0.8999999999999999,1.8814432989690721,1773.7236,0.11385720112050157,3.9166862760145835,24.916686276014584,100.97560232869003,7048.094483891871,7149.070086220561
FB001056,256.35,256.35,,1,85.45,88.94,0.0,61.69,27.81,36.0,Outerwear,Zara,3.0,3.0,0.8999999999999999,1.8814432989690721,1188.18225,0.13911115156905363,3.9166862760145835,24.916686276014584,82.64470053570459,4736.381812514834,4819.026513050539
FB001057,190.14,190.14,,1,190.14,205.91,0.0,133.27,29.91,3.0,Outerwear,H&M,1.0,1.0,0.3,0.627147766323024,2843.5436999999997,0.05191739521522065,1.3055620920048614,8.30556209200486,73.81469104232542,3786.237552721569,3860.0522437638947
FB001058,404.74,404.74,,1,28.91,29.06,1.1,20.8,28.05,12.0,Accessories,Uniqlo,14.0,14.0,4.2,8.780068728522338,405.46275,0.5144360388975135,18.27786928806806,116.27786928806806,104.29232551524639,7515.287471195866,7619.579796711112
FB001059,514.48,514.48,,1,64.31,68.56,0.0,46.0,28.47,2.0,Accessories,Gap,8.0,8.0,2.4,5.017182130584192,915.45285,0.25880332488192803,10.444496736038891,66.44449673603889,118.46112067631847,9679.905424498818,9798.366545175137
FB001060,541.95,541.95,,1,36.13,91.6,59.5,25.57,29.23,2.0,Tops,Forever21,15.0,15.0,4.5,9.407216494845361,528.0399500000001,0.46661112319895676,19.58343138007292,124.58343138007292,123.1946570817105,10464.028783843849,10587.22344092556
FB001061,262.86,262.86,,1,87.62,96.57,0.0,60.96,30.43,6.0,Dresses,H&M,3.0,3.0,0.8999999999999999,1.8814432989690721,1333.1383,0.13133058327919284,3.9166862760145835,24.916686276014584,87.54091526541576,5309.025398904829,5396.566314170244
FB001062,129.96,129.96,,1,14.44,35.63,57.9,9.97,30.96,11.0,Bottoms,H&M,9.0,9.0,2.6999999999999997,5.644329896907216,223.5312,0.5555140255636255,11.75005882804375,74.75005882804375,62.087358375533945,2688.592108278747,2750.679466654281
FB001063,427.32,427.32,,1,71.22,118.98,38.1,49.91,29.92,36.0,Shoes,Uniqlo,6.0,6.0,1.7999999999999998,3.7628865979381443,1065.4512,0.20775509931247363,7.833372552029167,49.83337255202917,110.67645993429709,8456.752645540835,8567.429105475132
FB001064,363.96,363.96,,1,60.66,62.62,10.1,43.58,28.16,32.0,Shoes,H&M,6.0,6.0,1.7999999999999998,3.7628865979381443,854.0928,0.2320416491063307,7.833372552029167,49.83337255202917,99.09255090092174,6789.519647306659,6888.612198207581
FB001065,224.88,224.88,,1,74.96,153.34,55.5,53.85,28.16,46.0,Shoes,Forever21,3.0,3.0,0.8999999999999999,1.8814432989690721,1055.4368,0.14760034055536334,3.9166862760145835,24.916686276014584,77.89141555733146,4211.70624531808,4289.597660875411
FB001066,405.46,405.46,,1,36.86,71.66,49.7,25.89,29.76,33.0,Tops,Ann Taylor,11.0,11.0,3.3,6.898625429553265,548.4768,0.39206679278021317,14.361183012053473,91.36118301205347,107.5197699451772,7984.295472610628,8091.8152425558055
FB001067,530.75,530.75,,1,48.25,107.58,55.9,35.12,27.21,19.0,Dresses,Ann Taylor,11.0,11.0,3.3,6.898625429553265,656.44125,0.3583779321039669,14.361183012053473,91.36118301205347,117.62702886137158,9544.899956772519,9662.526985633891
FB001068,745.4,745.4,,1,149.08,137.16,0.0,109.53,26.53,34.0,Shoes,Zara,4.999999999999999,4.999999999999999,1.4999999999999998,3.13573883161512,1977.5462000000002,0.13920810817144288,6.527810460024305,41.5278104600243,137.64523266181294,13046.692002203132,13184.337234864945
FB001069,636.8,636.8,,1,127.36,119.29,0.0,91.93,27.82,3.0,Tops,Banana Republic,5.0,5.0,1.5,3.1357388316151202,1771.5776,0.1470780152002105,6.527810460024307,41.527810460024305,130.2800585905762,11694.802846615336,11825.082905205913
FB001070,167.2,167.2,,1,83.6,104.09,0.0,60.64,27.46,29.0,Tops,Mango,2.0,2.0,0.6,1.254295532646048,1147.828,0.11556316802745373,2.611124184009723,16.61112418400972,66.32332001530808,3063.44476989882,3129.7680899141283
FB001071,379.25,379.25,,1,75.85,73.07,0.0,54.98,27.51,5.0,Dresses,Banana Republic,5.0,5.0,1.5,3.1357388316151202,1043.31675,0.19165482652651844,6.527810460024307,41.527810460024305,99.9783453667305,6910.552339135295,7010.530684502026
FB001072,356.45,356.45,,1,71.29,76.94,7.6,51.91,27.18,20.0,Bottoms,Zara,4.999999999999999,4.999999999999999,1.4999999999999998,3.13573883161512,968.8311000000001,0.19888581757442128,6.527810460024305,41.5278104600243,96.34338270751297,6420.689171284367,6517.03255399188
FB001073,777.78,777.78,,1,129.63,119.92,0.0,95.72,26.16,37.0,Bottoms,Forever21,6.0,6.0,1.7999999999999998,3.7628865979381443,1695.5603999999998,0.16468795667959613,7.833372552029167,49.83337255202917,139.61918885141932,13421.575486519014,13561.194675370432
FB001074,203.8,203.8,,1,101.9,116.49,0.0,75.38,26.03,17.0,Outerwear,Ann Taylor,2.0,2.0,0.6,1.254295532646048,1326.2285000000002,0.10750995203878679,2.611124184009723,16.61112418400972,71.29138121373609,3534.2386910866753,3605.5300723004116
FB001075,680.96,680.96,,1,170.24,179.59,14.7,117.51,30.97,47.0,Shoes,Gap,4.0,4.0,1.2,2.508591065292096,2636.1664,0.1078416276470185,5.222248368019446,33.22224836801944,142.14423766219062,13908.85991788989,14051.00415555208
FB001076,398.76,398.76,,1,33.23,33.8,0.0,23.86,28.2,34.0,Accessories,Uniqlo,12.0,12.0,3.5999999999999996,7.525773195876289,468.54299999999995,0.4430561247525628,15.666745104058334,99.66674510405834,103.79542292996997,7444.339174220773,7548.1345971507435
FB001077,444.29,444.29,,1,40.39,41.57,3.3,29.09,27.98,5.0,Tops,Uniqlo,11.0,11.0,3.3,6.898625429553265,565.0561,0.3862721592211425,14.361183012053473,91.36118301205347,109.1327199140389,8224.006784091227,8333.139504005267
FB001078,395.7,395.7,,1,79.14,139.1,47.0,55.81,29.48,6.0,Shoes,Forever21,5.0,5.0,1.5,3.1357388316151202,1166.5236,0.18125128154504916,6.527810460024307,41.527810460024305,105.71694872627215,7720.5619066714835,7826.278855397755
FB001079,898.74,898.74,,1,99.86,102.04,0.0,72.79,27.11,34.0,Dresses,Mango,9.0,9.0,2.6999999999999997,5.644329896907216,1353.6023,0.22574521907306294,11.75005882804375,74.75005882804375,152.78462387565094,16057.691278650975,16210.475902526625
FB001080,499.56,499.56,,1,21.72,47.25,54.2,15.03,30.8,4.0,Bottoms,Gap,23.0,23.0,6.8999999999999995,14.424398625429554,334.488,0.7259663581881115,30.02792811611181,191.0279281161118,121.41351760881253,10165.39513731082,10286.808654919632
FB001081,307.56,307.56,,1,51.26,55.08,0.0,35.88,30.0,48.0,Dresses,Uniqlo,6.0,6.0,1.7999999999999998,3.7628865979381443,768.9,0.24455893994663924,7.833372552029167,49.83337255202917,94.02068446248545,6117.100839717712,6211.121524180197
FB001082,531.31,531.31,,1,40.87,88.32,54.8,30.07,26.43,36.0,Outerwear,Forever21,13.0,13.0,3.9,8.152920962199312,540.09705,0.4295152835722572,16.9723071960632,107.9723071960632,115.98996879364479,9282.68301708115,9398.672985874795
FB001083,594.0,594.0,,1,59.4,74.9,16.8,42.68,28.15,13.0,Bottoms,Mango,10.0,10.0,3.0,6.2714776632302405,836.055,0.30277877270236625,13.055620920048614,83.05562092004861,126.5698534058384,11041.787001717083,11168.356855122922
FB001084,279.9,279.9,,1,31.1,69.88,57.4,21.63,30.45,30.0,Bottoms,Mango,8.999999999999998,8.999999999999998,2.6999999999999993,5.644329896907215,473.4975,0.38168514527765707,11.75005882804375,74.75005882804373,90.3634810380537,5653.9869609697,5744.350442007753
FB001085,318.32,318.32,,1,159.16,142.83,0.0,110.19,30.77,25.0,Shoes,Uniqlo,2.0,2.0,0.6,1.254295532646048,2448.6766,0.07912106616852795,2.611124184009723,16.61112418400972,96.87095164696302,6490.669640725665,6587.540592372628
FB001086,518.96,518.96,,1,129.74,140.17,0.0,92.89,28.4,43.0,Shoes,Zara,4.0,4.0,1.2,2.508591065292096,1842.308,0.12900059849012324,5.222248368019446,33.22224836801944,118.82941730157101,9739.81936369074,9858.648780992311
