product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,avg_unit_cost,avg_profit_margin,avg_stock_quantity,category,brand,units_sold,mean_daily_demand,std_daily_demand,space_required,inventory_cost,contribution_margin,efficiency_score,selected
FB001168,709.05,709.05,,1,47.27,72.83,35.7,33.75,28.6,11.0,Tops,Forever21,14.999999999999998,14.999999999999998,4.499999999999999,1.1,371.25,20278.829999999998,13783.401869158875,1
FB001169,322.64,322.64,,1,80.66,134.59,33.6,59.72,25.96,42.0,Outerwear,Uniqlo,4.0,4.0,1.2,4.2,2508.24,8375.7344,1248.5740522104159,0
FB001170,1564.84,1564.84,,1,41.18,71.6,41.9,29.87,27.46,16.0,Bottoms,Zara,38.0,38.0,11.4,1.6,477.92,42970.5064,20679.576884576883,1
FB001171,675.05,675.05,,1,29.35,62.35,53.5,20.79,29.17,1.0,Shoes,Ann Taylor,22.999999999999996,22.999999999999996,6.899999999999999,0.1,20.79,19691.2085,163020.18792946436,1
FB001172,522.24,522.24,,1,43.52,80.55,43.7,30.05,30.95,41.0,Outerwear,Ann Taylor,12.0,12.0,3.5999999999999996,4.1000000000000005,1232.05,16163.328,3031.353419416547,1
FB001173,365.9,365.9,,1,182.95,171.48,0.0,129.46,29.24,15.0,Shoes,Banana Republic,2.0,2.0,0.6,1.5,1941.9,10698.916,3108.4331328626627,1
FB001174,120.55,120.55,,1,24.11,30.81,15.7,17.52,27.33,4.0,Tops,Ann Taylor,5.0,5.0,1.5,0.4,70.08,3294.6314999999995,7008.661291695029,1
FB001175,380.64,380.64,,1,95.16,97.14,0.0,67.33,29.25,20.0,Dresses,H&M,4.0,4.0,1.2,2.0,1346.6,11133.72,3326.8750373513412,1
FB001176,449.92,449.92,,1,112.48,128.27,0.0,80.11,28.78,28.0,Shoes,Forever21,4.0,4.0,1.2,2.8000000000000003,2243.08,12948.697600000001,2567.6169325094984,1
FB001177,543.78,543.78,,1,181.26,174.86,0.0,126.93,29.97,43.0,Dresses,Zara,3.0,3.0,0.8999999999999999,4.3,5457.990000000001,16297.086599999999,1670.1274135349595,0
FB001178,857.07,857.07,,1,95.23,100.03,0.0,69.99,26.5,36.0,Dresses,Banana Republic,9.0,9.0,2.6999999999999997,3.6,2519.64,22712.355,3711.3874345549734,1
FB001179,159.81,159.81,,1,53.27,49.89,0.0,37.35,29.89,0.0,Dresses,Zara,3.0,3.0,0.8999999999999999,0.0,0.0,4776.7209,477672.09,1
FB001180,915.1,915.1,,1,183.02,170.43,0.0,130.34,28.78,22.0,Shoes,H&M,5.0,5.0,1.5,2.2,2867.48,26336.578,5197.174532509255,1
FB001181,423.44,423.44,,1,211.72,186.78,0.0,146.39,30.86,22.0,Outerwear,Gap,2.0,2.0,0.6,2.2,3220.58,13067.3584,2410.6937633980124,1
FB001182,444.99,444.99,,1,63.57,63.98,0.0,45.93,27.75,36.0,Accessories,Forever21,7.0,7.0,2.1,3.6,1653.48,12348.4725,2350.531933118619,1
FB001183,628.47,628.47,,1,209.49,225.64,0.0,148.23,29.24,31.0,Outerwear,Forever21,3.0,3.0,0.8999999999999999,3.1,4595.13,18376.4628,2388.063983324518,1
FB001184,59.27,59.27,,1,59.27,115.29,13.9,41.07,30.71,37.0,Tops,Mango,1.0,1.0,0.3,3.7,1519.59,1820.1817,348.7212022400227,0
FB001185,222.92,222.92,,1,111.46,92.59,0.0,81.94,26.48,39.0,Bottoms,Mango,2.0,2.0,0.6,3.9000000000000004,3195.66,5902.9216,831.9059255939545,0
FB001186,1665.18,1665.18,,1,50.46,67.65,26.2,34.95,30.74,23.0,Accessories,Uniqlo,33.0,33.0,9.9,2.3000000000000003,803.85,51187.6332,16491.658166470672,1
FB001187,594.95,594.95,,1,118.99,128.92,0.0,83.87,29.52,40.0,Outerwear,Ann Taylor,5.000000000000001,5.000000000000001,1.5000000000000002,4.0,3354.8,17562.924000000003,2387.9539892315224,1
FB001188,190.68,190.68,,1,13.62,16.51,16.8,10.04,26.28,47.0,Accessories,Banana Republic,14.000000000000002,14.000000000000002,4.2,4.7,471.87999999999994,5011.0704000000005,968.9069351957123,0
FB001189,287.76,287.76,,1,95.92,173.66,42.7,69.5,27.54,1.0,Shoes,Banana Republic,3.0,3.0,0.8999999999999999,0.1,69.5,7924.9104,46754.63362831858,1
FB001190,260.25,260.25,,1,52.05,71.49,20.9,36.63,29.63,33.0,Tops,H&M,5.0,5.0,1.5,3.3000000000000003,1208.7900000000002,7711.2074999999995,1710.260956930795,0
FB001191,371.28,371.28,,1,185.64,230.81,24.3,136.83,26.29,26.0,Outerwear,Uniqlo,2.0,2.0,0.6,2.6,3557.5800000000004,9760.9512,1585.1927542963306,0
FB001192,1601.32,1601.32,,1,42.14,101.0,58.6,29.92,29.0,44.0,Shoes,H&M,38.0,38.0,11.4,4.4,1316.48,46438.28,8123.579545454544,1
FB001193,289.35,289.35,,1,57.87,116.37,52.6,41.8,27.77,43.0,Outerwear,Mango,5.000000000000001,5.000000000000001,1.5000000000000002,4.3,1797.3999999999999,8035.249500000001,1317.8157083347003,0
FB001194,965.65,965.65,,1,137.95,150.28,8.3,97.69,29.18,48.0,Shoes,H&M,7.0,7.0,2.1,4.800000000000001,4689.12,28177.666999999998,2969.4710363026284,1
FB001195,768.6,768.6,,1,109.8,107.81,0.0,81.06,26.17,15.0,Outerwear,Zara,7.0,7.0,2.1,1.5,1215.9,20114.262000000002,7406.112890754447,1
FB001196,1743.84,1743.84,,1,62.28,61.24,0.0,43.34,30.41,3.0,Dresses,Zara,27.999999999999996,27.999999999999996,8.399999999999999,0.30000000000000004,130.02,53030.174399999996,123320.25115110922,1
FB001197,404.52,404.52,,1,33.71,34.04,0.0,23.29,30.91,3.0,Accessories,Zara,12.0,12.0,3.5999999999999996,0.30000000000000004,69.87,12503.7132,33805.697136831855,1
FB001198,285.3,285.3,,1,95.1,168.16,45.9,65.73,30.88,44.0,Dresses,Gap,3.0000000000000004,3.0000000000000004,0.9000000000000001,4.4,2892.1200000000003,8810.064,1208.1622353993077,0
FB001199,231.78,231.78,,1,77.26,74.07,0.0,54.22,29.82,47.0,Tops,Ann Taylor,3.0,3.0,0.8999999999999999,4.7,2548.34,6911.6796,953.5534480998408,0
FB001200,174.84,174.84,,1,87.42,84.75,0.0,64.14,26.63,7.0,Tops,Forever21,2.0,2.0,0.6,0.7000000000000001,448.98,4655.9892,4052.280457449215,1
FB001201,756.72,756.72,,1,189.18,187.47,9.6,132.68,29.87,28.0,Shoes,Mango,4.0,4.0,1.2,2.8000000000000003,3715.04,22603.226400000003,3469.391807264422,1
FB001202,725.94,725.94,,1,40.33,45.81,14.1,29.82,26.06,29.0,Accessories,Uniqlo,18.000000000000004,18.000000000000004,5.400000000000001,2.9000000000000004,864.78,18917.9964,5024.993864183299,1
FB001203,634.13,634.13,,1,90.59,87.09,0.0,66.99,26.05,8.0,Outerwear,Banana Republic,7.0,7.0,2.1,0.8,535.92,16519.0865,12365.32614228397,1
FB001204,114.02,114.02,,1,114.02,232.5,56.8,82.48,27.66,23.0,Outerwear,H&M,1.0,1.0,0.3,2.3000000000000003,1897.0400000000002,3153.7932,751.4327240150201,0
FB001205,285.14,285.14,,1,142.57,184.87,0.0,101.92,28.51,32.0,Shoes,Ann Taylor,2.0,2.0,0.6,3.2,3261.44,8129.3414,1258.131531051902,0
FB001206,281.7,281.7,,1,31.3,31.36,0.0,21.93,29.94,50.0,Tops,Gap,9.0,9.0,2.6999999999999997,5.0,1096.5,8434.098,1383.4327893053392,0
FB001207,464.7,464.7,,1,46.47,62.26,24.6,32.76,29.5,33.0,Accessories,H&M,10.0,10.0,3.0,3.3000000000000003,1081.08,13708.65,3129.057218767975,1
FB001208,307.12,307.12,,1,38.39,64.82,42.2,27.53,28.29,26.0,Accessories,Mango,8.0,8.0,2.4,2.6,715.78,8688.4248,2620.3260771221253,1
FB001209,498.48,498.48,,1,16.08,15.92,0.0,11.67,27.43,7.0,Accessories,Zara,31.000000000000004,31.000000000000004,9.3,0.7000000000000001,81.69,13673.3064,17491.98070846499,1
FB001210,185.68,185.68,,1,185.68,180.83,0.0,128.08,31.02,20.0,Outerwear,H&M,1.0,1.0,0.3,2.0,2561.6000000000004,5759.7936,1262.669589617678,0
FB001211,1211.2,1211.2,,1,75.7,73.81,0.0,54.36,28.19,44.0,Shoes,Forever21,16.0,16.0,4.8,4.4,2391.84,34143.728,5027.169073476407,1
FB001212,340.74,340.74,,1,113.58,127.52,0.0,81.41,28.32,0.0,Shoes,Ann Taylor,3.0,3.0,0.8999999999999999,0.0,0.0,9649.756800000001,964975.68,1
FB001213,258.85,258.85,,1,51.77,52.08,0.0,37.89,26.81,12.0,Bottoms,H&M,5.0,5.0,1.5,1.2000000000000002,454.68,6939.7685,4194.024524379336,1
FB001214,334.23,334.23,,1,25.71,32.83,23.0,17.99,30.03,24.0,Bottoms,Forever21,13.0,13.0,3.9,2.4000000000000004,431.76,10036.9269,3544.4129799135517,1
FB001215,602.88,602.88,,1,100.48,108.92,0.0,70.79,29.55,6.0,Tops,Banana Republic,6.0,6.0,1.7999999999999998,0.6000000000000001,424.74,17815.104,17384.999121728437,1
FB001216,205.5,205.5,,1,41.1,85.83,47.5,29.95,27.13,8.0,Shoes,Forever21,5.0,5.0,1.5,0.8,239.6,5575.215,5362.846287033474,1
FB001217,702.57,702.57,,1,63.87,62.02,0.0,47.02,26.38,3.0,Accessories,Zara,11.000000000000002,11.000000000000002,3.3000000000000003,0.30000000000000004,141.06,18533.7966,42021.032512583326,1
FB001218,408.12,408.12,,1,136.04,127.31,5.4,95.93,29.48,34.0,Shoes,H&M,3.0,3.0,0.8999999999999999,3.4000000000000004,3261.6200000000003,12031.3776,1806.0738378952865,0
FB001219,407.0,407.0,,1,37.0,35.74,0.0,26.14,29.35,33.0,Tops,Ann Taylor,11.0,11.0,3.3,3.3000000000000003,862.62,11945.45,2869.695047830453,1
FB001220,320.7,320.7,,1,53.45,69.62,27.9,38.81,27.39,5.0,Accessories,H&M,5.999999999999999,5.999999999999999,1.7999999999999996,0.5,194.05,8783.973,12656.109790360924,1
FB001221,552.32,552.32,,1,69.04,92.01,28.8,47.78,30.79,37.0,Tops,Zara,8.0,8.0,2.4,3.7,1767.8600000000001,17005.932800000002,3110.1624401502604,1
FB001222,430.96,430.96,,1,107.74,110.1,0.0,78.92,26.75,13.0,Shoes,Mango,4.0,4.0,1.2,1.3,1025.96,11528.18,4956.310512648541,1
FB001223,216.4,216.4,,1,108.2,109.05,0.0,77.66,28.23,13.0,Bottoms,Zara,2.0,2.0,0.6,1.3,1009.5799999999999,6108.972000000001,2645.0575429298838,1
FB001224,602.37,602.37,,1,66.93,67.46,0.0,46.34,30.76,28.0,Accessories,Forever21,9.0,9.0,2.6999999999999997,2.8000000000000003,1297.52,18528.9012,4521.979441222983,1
FB001225,336.51,336.51,,1,112.17,110.11,10.2,80.58,28.16,47.0,Shoes,Ann Taylor,3.0,3.0,0.8999999999999999,4.7,3787.2599999999998,9476.1216,1116.511288684452,0
FB001226,742.4,742.4,,1,148.48,162.5,0.0,105.02,29.27,45.0,Shoes,Banana Republic,5.0,5.0,1.5,4.5,4725.9,21730.048,2355.33097042023,1
FB001227,472.12,472.12,,1,21.46,23.8,8.3,15.44,28.05,0.0,Accessories,Uniqlo,22.0,22.0,6.6,0.0,0.0,13242.966,1324296.6,1
FB001228,404.88,404.88,,1,134.96,115.89,0.0,97.98,27.4,34.0,Bottoms,Banana Republic,3.0,3.0,0.8999999999999999,3.4000000000000004,3331.32,11093.712,1648.0737804769346,0
FB001229,245.19,245.19,,1,81.73,139.2,42.5,56.43,30.96,27.0,Outerwear,H&M,3.0,3.0,0.8999999999999999,2.7,1523.61,7591.0824,1797.297193632935,0
FB001230,176.08,176.08,,1,88.04,120.42,36.7,63.3,28.1,46.0,Dresses,Forever21,2.0,2.0,0.6,4.6000000000000005,2911.7999999999997,4947.848000000001,658.6767485822306,0
FB001231,162.3,162.3,,1,81.15,72.81,0.0,56.38,30.52,4.0,Accessories,Banana Republic,2.0,2.0,0.6,0.4,225.52,4953.396000000001,7918.845120859445,1
FB001232,883.2,883.2,,1,29.44,29.75,0.0,21.44,27.17,37.0,Accessories,Zara,30.0,30.0,9.0,3.7,793.2800000000001,23996.544,5340.540540540541,1
FB001233,212.16,212.16,,1,35.36,33.63,0.0,25.79,27.06,13.0,Tops,Gap,6.0,6.0,1.7999999999999998,1.3,335.27,5741.049599999999,3510.7655616503694,1
FB001234,355.47,355.47,,1,118.49,101.93,0.0,87.57,26.1,31.0,Outerwear,Banana Republic,3.0000000000000004,3.0000000000000004,0.9000000000000001,3.1,2714.6699999999996,9277.767000000002,1595.5792848089407,0
FB001235,325.28,325.28,,1,40.66,41.43,0.0,28.73,29.34,10.0,Accessories,Mango,8.0,8.0,2.4,1.0,287.3,9543.715199999999,7413.74597995805,1
FB001236,1971.84,1971.84,,1,123.24,126.14,0.0,88.86,27.9,24.0,Outerwear,Ann Taylor,16.0,16.0,4.8,2.4000000000000004,2132.64,55014.335999999996,12137.371598009104,1
FB001237,1877.58,1877.58,,1,98.82,96.76,0.0,68.8,30.38,6.0,Bottoms,Zara,19.0,19.0,5.7,0.6000000000000001,412.79999999999995,57040.880399999995,56319.9845971564,1
FB001238,527.6,527.6,,1,105.52,114.32,0.0,75.52,28.43,27.0,Tops,Mango,5.0,5.0,1.5,2.7,2039.04,14999.668,3165.1279584050776,1
FB001239,349.26,349.26,,1,116.42,102.46,0.0,80.47,30.88,20.0,Shoes,H&M,3.0,3.0,0.8999999999999999,2.0,1609.4,10785.148799999999,2988.0724774200694,1
FB001240,345.2,345.2,,1,86.3,95.7,15.0,63.06,26.93,9.0,Bottoms,Uniqlo,4.0,4.0,1.2,0.9,567.54,9296.235999999999,6334.5707783092785,1
FB001241,573.9,573.9,,1,57.39,55.49,0.0,39.94,30.41,25.0,Bottoms,H&M,10.0,10.0,3.0,2.5,998.5,17452.299,4988.509075317993,1
FB001242,259.38,259.38,,1,28.82,30.58,9.8,20.19,29.94,34.0,Accessories,Ann Taylor,9.0,9.0,2.6999999999999997,3.4000000000000004,686.46,7765.8372,1900.3825315799002,0
FB001243,386.43,386.43,,1,128.81,116.58,0.0,90.26,29.93,47.0,Bottoms,Mango,3.0,3.0,0.8999999999999999,4.7,4242.22,11565.8499,1293.398048806672,0
FB001244,403.02,403.02,,1,67.17,79.18,21.1,46.83,30.28,36.0,Dresses,Zara,6.0,6.0,1.7999999999999998,3.6,1685.8799999999999,12203.4456,2308.687597902336,1
FB001245,342.72,342.72,,1,85.68,88.71,0.0,60.08,29.88,3.0,Dresses,Forever21,4.0,4.0,1.2,0.30000000000000004,180.24,10240.473600000001,21323.658170914543,1
FB001246,596.96,596.96,,1,149.24,150.58,0.0,105.65,29.21,38.0,Dresses,Banana Republic,4.0,4.0,1.2,3.8000000000000003,4014.7000000000003,17437.2016,2231.3334612972985,1
FB001247,91.84,91.84,,1,91.84,179.9,9.3,67.37,26.64,34.0,Dresses,Uniqlo,1.0,1.0,0.3,3.4000000000000004,2290.58,2446.6176,429.9416931138829,0
FB001248,1086.72,1086.72,,1,135.84,135.3,0.0,100.38,26.1,19.0,Outerwear,Forever21,8.0,8.0,2.4,1.9000000000000001,1907.2199999999998,28363.392000000003,7449.895724439356,1
FB001249,385.29,385.29,,1,128.43,146.43,0.0,89.06,30.65,7.0,Shoes,Uniqlo,3.0,3.0,0.8999999999999999,0.7000000000000001,623.4200000000001,11809.138500000001,8923.19785102235,1
FB001250,963.48,963.48,,1,160.58,160.27,0.0,113.75,29.16,11.0,Outerwear,Forever21,6.0,6.0,1.7999999999999998,1.1,1251.25,28095.0768,11948.995980861242,1
FB001251,601.08,601.08,,1,150.27,169.87,8.8,105.11,30.05,36.0,Shoes,Mango,4.0,4.0,1.2,3.6,3783.96,18062.454,2446.17441047893,1
FB001252,551.12,551.12,,1,137.78,137.33,0.0,98.54,28.48,35.0,Shoes,Ann Taylor,4.0,4.0,1.2,3.5,3448.9,15695.8976,2258.76003396221,1
FB001253,497.77,497.77,,1,38.29,38.18,0.0,28.12,26.56,38.0,Bottoms,Forever21,13.0,13.0,3.9,3.8000000000000003,1068.56,13220.7712,2715.540365118228,1
FB001254,725.12,725.12,,1,32.96,40.62,20.1,24.19,26.61,7.0,Tops,Zara,22.0,22.0,6.6,0.7000000000000001,169.33,19295.4432,22195.763634063016,1
FB001255,370.17,370.17,,1,41.13,56.4,23.3,28.99,29.52,35.0,Bottoms,H&M,9.0,9.0,2.6999999999999997,3.5,1014.65,10927.4184,2420.435338287575,1
FB001256,370.88,370.88,,1,19.52,19.56,0.0,14.01,28.23,13.0,Accessories,Forever21,19.0,19.0,5.7,1.3,182.13,10469.9424,7064.1188019944275,1
FB001257,100.77,100.77,,1,100.77,155.66,0.0,73.55,27.01,3.0,Shoes,H&M,1.0,1.0,0.3,0.30000000000000004,220.64999999999998,2721.7977,5227.691731489484,1
FB001258,157.35,157.35,,1,157.35,106.2,0.0,112.46,28.53,10.0,Tops,Zara,1.0,1.0,0.3,1.0,1124.6,4489.1955,2112.9603219429537,1
FB001259,314.0,314.0,,1,157.0,158.31,0.0,115.75,26.27,7.0,Outerwear,Ann Taylor,2.0,2.0,0.6,0.7000000000000001,810.25,8248.78,5461.863929812945,1
FB001260,844.48,844.48,,1,60.32,102.3,42.2,42.83,29.0,43.0,Dresses,Mango,14.0,14.0,4.2,4.3,1841.6899999999998,24489.920000000002,3987.4887856599735,1
FB001261,325.8,325.8,,1,21.72,53.46,58.0,15.77,27.39,6.0,Accessories,Gap,15.000000000000002,15.000000000000002,4.5,0.6000000000000001,94.62,8923.662,12846.82560248769,1
FB001262,445.98,445.98,,1,74.33,101.78,22.9,51.99,30.06,5.0,Dresses,Uniqlo,6.0,6.0,1.7999999999999998,0.5,259.95,13406.1588,17640.8432133693,1
FB001263,298.35,298.35,,1,99.45,112.28,0.0,72.01,27.59,41.0,Outerwear,Banana Republic,3.0,3.0,0.8999999999999999,4.1000000000000005,2952.4100000000003,8231.4765,1167.1863235404635,0
FB001264,735.6,735.6,,1,49.04,47.51,0.0,35.14,28.34,39.0,Accessories,Banana Republic,15.0,15.0,4.5,3.9000000000000004,1370.46,20846.904000000002,3955.42400473583,1
FB001265,141.2,141.2,,1,70.6,80.39,0.0,52.25,25.99,24.0,Tops,Uniqlo,2.0,2.0,0.6,2.4000000000000004,1254.0,3669.7879999999996,1004.3207443897097,0
FB001266,288.54,288.54,,1,48.09,64.75,26.4,35.43,26.33,7.0,Bottoms,Mango,6.0,6.0,1.7999999999999998,0.7000000000000001,248.01,7597.2582,8013.900908218267,1
FB001267,468.4,468.4,,1,117.1,129.86,0.0,84.29,28.02,41.0,Outerwear,Zara,4.0,4.0,1.2,4.1000000000000005,3455.8900000000003,13124.568,1736.9982887522183,0
FB001268,336.4,336.4,,1,33.64,32.74,0.0,24.06,28.48,23.0,Bottoms,Banana Republic,10.0,10.0,3.0,2.3000000000000003,553.38,9580.671999999999,3357.657234577938,1
FB001269,1868.88,1868.88,,1,77.87,79.27,0.0,55.23,29.07,13.0,Bottoms,Uniqlo,24.0,24.0,7.199999999999999,1.3,717.99,54328.34160000001,26922.007343941248,1
FB001270,860.09,860.09,,1,122.87,119.38,0.0,89.09,27.49,18.0,Tops,Forever21,7.0,7.0,2.1,1.8,1603.6200000000001,23643.8741,6946.684441858962,1
FB001271,111.38,111.38,,1,55.69,66.17,0.0,39.23,29.56,1.0,Dresses,H&M,2.0,2.0,0.6,0.1,39.23,3292.3927999999996,23647.150757738993,1
FB001272,215.34,215.34,,1,71.78,68.3,8.0,49.99,30.36,18.0,Accessories,H&M,3.0,3.0,0.8999999999999999,1.8,899.82,6537.7224,2421.5401026735117,1
FB001273,262.42,262.42,,1,262.42,209.66,0.0,183.77,29.97,30.0,Outerwear,Mango,1.0,1.0,0.3,3.0,5513.1,7864.7274,923.8382492863938,0
FB001274,318.8,318.8,,1,159.4,154.82,0.0,117.73,26.14,31.0,Shoes,Uniqlo,2.0,2.0,0.6,3.1,3649.63,8333.432,1234.6501956403538,0
FB001275,559.5,559.5,,1,37.3,37.53,0.0,26.68,28.47,8.0,Bottoms,H&M,15.000000000000002,15.000000000000002,4.5,0.8,213.44,15928.965,15717.718858541204,1
FB001276,308.68,308.68,,1,154.34,140.28,0.0,113.44,26.5,10.0,Shoes,Zara,2.0,2.0,0.6,1.0,1134.4,8180.02,3832.468140929535,1
FB001277,263.32,263.32,,1,131.66,171.07,0.0,95.81,27.23,25.0,Shoes,Uniqlo,2.0,2.0,0.6,2.5,2395.25,7170.2036,1464.7267453143354,0
FB001278,496.8,496.8,,1,82.8,77.87,0.0,57.16,30.97,4.0,Tops,Zara,6.0,6.0,1.7999999999999998,0.4,228.64,15385.896,24474.891829982185,1
FB001279,372.8,372.8,,1,74.56,80.54,0.0,54.65,26.7,50.0,Tops,H&M,5.0,5.0,1.5,5.0,2732.5,9953.76,1287.262851600388,0
FB001280,206.43,206.43,,1,29.49,48.68,41.7,21.07,28.55,20.0,Bottoms,Uniqlo,7.000000000000001,7.000000000000001,2.1,2.0,421.4,5893.5765,2433.954117452713,1
FB001281,926.45,926.45,,1,132.35,137.83,0.0,93.74,29.17,32.0,Shoes,Ann Taylor,7.000000000000001,7.000000000000001,2.1,3.2,2999.68,27024.546500000004,4359.022804402809,1
FB001282,245.95,245.95,,1,49.19,96.88,44.8,34.63,29.6,15.0,Bottoms,Zara,5.0,5.0,1.5,1.5,519.45,7280.12,3605.001361756914,1
FB001283,696.96,696.96,,1,29.04,46.44,36.8,20.65,28.89,19.0,Tops,H&M,24.000000000000004,24.000000000000004,7.200000000000001,1.9000000000000001,392.34999999999997,20135.1744,8783.638798612777,1
FB001284,246.63,246.63,,1,82.21,86.4,0.0,60.85,25.98,26.0,Bottoms,Gap,3.0,3.0,0.8999999999999999,2.6,1582.1000000000001,6407.4474,1532.1124315535258,0
FB001285,513.54,513.54,,1,57.06,113.83,51.6,41.27,27.67,12.0,Bottoms,Mango,8.999999999999998,8.999999999999998,2.6999999999999993,1.2000000000000002,495.24,14209.6518,8382.088553833086,1
FB001286,612.0,612.0,,1,36.0,64.68,42.9,25.68,28.67,36.0,Bottoms,Zara,17.0,17.0,5.1,3.6,924.48,17546.04,3878.0235518777845,1
FB001287,684.48,684.48,,1,114.08,123.23,0.0,83.96,26.4,40.0,Shoes,Forever21,6.0,6.0,1.7999999999999998,4.0,3358.3999999999996,18070.272,2455.73385518591,1
FB001288,91.63,91.63,,1,91.63,69.69,0.0,66.16,27.8,35.0,Accessories,Ann Taylor,1.0,1.0,0.3,3.5,2315.6,2547.314,438.0139624458353,0
FB001289,881.5,881.5,,1,35.26,46.15,24.4,26.05,26.12,31.0,Accessories,Banana Republic,25.0,25.0,7.5,3.1,807.5500000000001,23024.780000000002,5892.382695039091,1
FB001290,802.92,802.92,,1,267.64,229.8,0.0,197.1,26.36,46.0,Outerwear,H&M,3.0,3.0,0.8999999999999999,4.6000000000000005,9066.6,21164.9712,1548.6639837267496,0
FB001291,866.82,866.82,,1,144.47,179.44,19.6,103.96,28.04,42.0,Outerwear,Uniqlo,6.0,6.0,1.7999999999999998,4.2,4366.32,24305.6328,2837.3482195388447,1
FB001292,90.54,90.54,,1,30.18,80.96,56.3,22.14,26.64,41.0,Shoes,Banana Republic,3.0000000000000004,3.0000000000000004,0.9000000000000001,4.1000000000000005,907.74,2411.9856000000004,481.6515234417123,0
FB001293,319.02,319.02,,1,53.17,62.3,19.2,37.8,28.91,9.0,Bottoms,Uniqlo,5.999999999999999,5.999999999999999,1.7999999999999996,0.9,340.2,9222.868199999999,7436.597484276729,1
FB001294,85.32,85.32,,1,42.66,58.83,12.5,30.06,29.54,3.0,Accessories,Uniqlo,2.0,2.0,0.6,0.30000000000000004,90.17999999999999,2520.3527999999997,6459.461786867599,1
FB001295,119.35,119.35,,1,119.35,119.04,1.7,83.46,30.07,34.0,Tops,H&M,1.0,1.0,0.3,3.4000000000000004,2837.64,3588.8545,575.3545411405595,0
FB001296,115.1,115.1,,1,115.1,80.54,0.0,84.01,27.01,3.0,Outerwear,Zara,1.0,1.0,0.3,0.30000000000000004,252.03000000000003,3108.851,5631.670380232958,1
FB001297,210.42,210.42,,1,35.07,47.32,25.7,25.66,26.83,2.0,Bottoms,Banana Republic,6.0,6.0,1.7999999999999998,0.2,51.32,5645.5686,22463.666242240968,1
FB001298,677.97,677.97,,1,75.33,104.57,27.4,55.37,26.5,7.0,Shoes,Gap,9.0,9.0,2.6999999999999997,0.7000000000000001,387.59,17966.205,16519.28116293824,1
FB001299,737.0,737.0,,1,29.48,38.37,23.3,20.85,29.27,22.0,Accessories,Zara,25.0,25.0,7.5,2.2,458.70000000000005,21571.989999999998,8113.73603640877,1
FB001300,450.85,450.85,,1,90.17,86.3,0.0,63.47,29.61,33.0,Outerwear,H&M,5.0,5.0,1.5,3.3000000000000003,2094.5099999999998,13349.6685,2474.676754700612,1
FB001301,443.45,443.45,,1,63.35,64.89,4.2,46.82,26.09,40.0,Accessories,Mango,7.0,7.0,2.1,4.0,1872.8,11569.610499999999,1970.0331187849065,0
FB001302,317.28,317.28,,1,52.88,53.64,0.0,36.63,30.73,18.0,Accessories,Mango,5.999999999999999,5.999999999999999,1.7999999999999996,1.8,659.34,9750.0144,3964.4841298885067,1
FB001303,254.34,254.34,,1,127.17,113.81,9.2,93.84,26.21,11.0,Dresses,Mango,2.0,2.0,0.6,1.1,1032.24,6666.2514,3126.407627659175,1
FB001304,283.2,283.2,,1,28.32,40.12,27.7,20.17,28.78,29.0,Tops,Ann Taylor,10.0,10.0,3.0,2.9000000000000004,584.9300000000001,8150.496,2338.7832754172964,1
FB001305,504.45,504.45,,1,33.63,49.64,30.9,23.67,29.62,21.0,Tops,Gap,14.999999999999998,14.999999999999998,4.499999999999999,2.1,497.07000000000005,14941.809,5753.333179313611,1
FB001306,102.66,102.66,,1,51.33,117.64,54.2,35.72,30.41,25.0,Bottoms,Forever21,2.0,2.0,0.6,2.5,893.0,3121.8905999999997,920.0974358974358,0
FB001307,616.5,616.5,,1,68.5,69.78,3.7,48.19,29.65,14.0,Accessories,Mango,9.0,9.0,2.6999999999999997,1.4000000000000001,674.66,18279.225,8810.708742637345,1
FB001308,2740.64,2740.64,,1,24.47,29.91,18.4,17.11,30.08,10.0,Accessories,Forever21,112.0,112.0,33.6,1.0,171.1,82438.4512,70394.03227734608,1
FB001309,354.48,354.48,,1,118.16,187.11,43.3,85.38,27.74,26.0,Shoes,H&M,3.0000000000000004,3.0000000000000004,0.9000000000000001,2.6,2219.88,9833.2752,2040.1493813123977,0
FB001310,256.48,256.48,,1,32.06,40.04,15.8,22.4,30.13,31.0,Accessories,Ann Taylor,8.0,8.0,2.4,3.1,694.4,7727.7424,2036.617752477335,0
FB001311,910.6,910.6,,1,91.06,113.44,23.4,67.05,26.37,1.0,Dresses,Mango,10.0,10.0,3.0,0.1,67.05,24012.522,143744.5196049087,1
FB001312,575.1,575.1,,1,115.02,119.84,0.0,79.9,30.53,47.0,Bottoms,Zara,5.0,5.0,1.5,4.7,3755.3,17557.803,2076.5440611214267,0
FB001313,391.86,391.86,,1,195.93,167.27,0.0,139.48,28.81,9.0,Shoes,Uniqlo,2.0,2.0,0.6,0.9,1255.32,11289.4866,5237.963086687823,1
FB001314,2089.5,2089.5,,1,149.25,148.0,1.1,104.24,30.16,43.0,Dresses,Banana Republic,14.0,14.0,4.2,4.3,4482.32,63019.32,7175.703003306645,1
FB001315,102.72,102.72,,1,34.24,65.34,49.8,24.54,28.33,9.0,Bottoms,H&M,3.0,3.0,0.8999999999999999,0.9,220.85999999999999,2910.0575999999996,2596.272148171939,1
