product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_sales,country,countryCode,longitude,latitude
FB001124,Bottoms,Forever21,Fall,M,Red,119.63,0,119.63,8/6/2025,14,2.1,FALSE,,351,Germany,DE,8.748789,53.111541
FB001125,Shoes,Banana Republic,Summer,L,Blue,167.89,0,167.89,8/6/2025,12,1,FALSE,,245,Germany,DE,13.435784,52.479901
FB001126,Shoes,Uniqlo,Spring,XL,Blue,100.39,0,100.39,3/7/2025,24,3.2,TRUE,Quality Issue,304,Germany,DE,7.564731,51.027602
FB001127,Dresses,Gap,Summer,L,Gray,162.42,40.9,95.99,8/6/2025,32,1,FALSE,,209,Germany,DE,6.774564,51.208597
FB001128,Shoes,Gap,Spring,XS,Gray,65.07,5.1,61.75,1/17/2025,16,4.3,FALSE,,751,Germany,DE,8.672104257,49.54994057
FB001129,Bottoms,Forever21,Spring,XXL,Red,78.1,48.7,40.07,5/6/2025,0,,FALSE,,999,Germany,DE,8.597878,49.124079
FB001130,Outerwear,Zara,Spring,M,Blue,115.73,59.8,46.52,9/28/2024,10,4.2,FALSE,,918,Germany,DE,6.987805,51.033051
FB001131,Accessories,Ann Taylor,Fall,,Navy,21.57,11.9,19,8/6/2025,37,3,TRUE,Changed Mind,387,Germany,DE,9.862071,53.571148
FB001132,Dresses,Banana Republic,Fall,S,Brown,75.85,50.3,37.7,8/6/2025,50,4.7,TRUE,Quality Issue,178,Germany,DE,8.75302,50.140965
FB001133,Outerwear,Uniqlo,Summer,L,Green,170.91,0,170.91,8/6/2025,36,1.6,TRUE,Quality Issue,722,Germany,DE,8.76181,50.103709
FB001134,Shoes,H&M,Fall,XL,White,94.06,22.4,72.99,8/6/2025,0,,FALSE,,698,Germany,DE,6.638868,49.755829
FB001135,Bottoms,H&M,Summer,S,Blue,84.44,0,84.44,8/6/2025,2,1.1,FALSE,,817,Germany,DE,13.607873,52.313757
FB001136,Outerwear,Zara,Summer,XS,Pink,93.11,0,93.11,8/6/2025,43,2.8,FALSE,,856,Germany,DE,13.695434,51.084765
FB001137,Tops,Zara,Winter,S,Blue,84.85,8.8,77.38,8/6/2025,19,4.1,TRUE,Changed Mind,731,Germany,DE,7.006232,51.458733
FB001138,Shoes,Uniqlo,Spring,M,Green,138.41,0,138.41,11/17/2024,40,3.1,FALSE,,903,Germany,DE,12.86577036,50.8643176
FB001139,Accessories,Zara,Fall,,Pink,20.19,21.6,15.83,8/6/2025,45,4.4,TRUE,Changed Mind,301,Germany,DE,11.427075,48.76448
FB001140,Dresses,Banana Republic,Fall,M,Gray,124.17,37.6,77.48,8/6/2025,24,2.3,FALSE,,605,Germany,DE,12.099747,49.016704
FB001141,Outerwear,Banana Republic,Spring,L,Red,133.92,0,133.92,4/13/2025,41,2.8,FALSE,,789,Germany,DE,8.606901648,49.89238242
FB001142,Accessories,Banana Republic,Spring,,Gray,77.78,0,77.78,7/7/2025,23,2.5,TRUE,Size Issue,262,Germany,DE,9.498252,51.316862
FB001143,Dresses,Mango,Winter,XXL,Brown,157.69,35.9,101.08,8/6/2025,6,1,FALSE,,584,Germany,DE,10.21512029,53.48646701
FB001144,Tops,Zara,Winter,L,Black,99.57,0,99.57,8/6/2025,17,1,FALSE,,392,Germany,DE,10.067709,53.572863
FB001145,Accessories,Zara,Summer,,Brown,43.61,33.3,29.09,8/6/2025,47,2.5,FALSE,,280,Germany,DE,11.033648,50.976776
FB001146,Outerwear,Gap,Winter,M,Brown,88.87,0,88.87,8/6/2025,27,2.4,FALSE,,110,Germany,DE,12.078435,50.876404
FB001147,Bottoms,Forever21,Fall,M,White,112.6,19.8,90.31,8/6/2025,2,1,FALSE,,329,Germany,DE,10.158283,53.60468
FB001148,Tops,Uniqlo,Fall,XL,Green,33.35,0,33.35,8/6/2025,29,1.2,FALSE,,849,Germany,DE,10.075705,53.612475
FB001149,Bottoms,Forever21,Fall,L,Navy,115.82,2.9,112.46,8/6/2025,46,,FALSE,,658,Germany,DE,9.315392,48.830574
FB001150,Tops,Banana Republic,Fall,XL,White,107.79,3.1,104.45,8/6/2025,6,2.8,FALSE,,857,Germany,DE,8.347215,51.673978
FB001151,Tops,H&M,Summer,S,White,53.87,0,53.87,8/6/2025,50,4.2,TRUE,Damaged,959,Germany,DE,6.839859,51.093756
FB001152,Tops,Gap,Spring,XS,Green,72.5,40.8,42.92,12/30/2024,23,4.4,FALSE,,525,Germany,DE,6.80713,50.90971
FB001153,Shoes,Gap,Spring,S,Gray,152.32,0,152.32,6/9/2025,15,,FALSE,,551,Germany,DE,9.005826,48.687395
FB001154,Dresses,H&M,Winter,M,Red,67.63,0,67.63,8/6/2025,9,4.7,FALSE,,954,Germany,DE,6.876373333,51.48930719
FB001155,Outerwear,Uniqlo,Summer,XS,Purple,221.94,0,221.94,8/6/2025,35,1.5,FALSE,,291,Germany,DE,6.437736,51.194849
FB001156,Bottoms,Zara,Fall,XS,Pink,118.77,8.4,108.79,8/6/2025,30,4.6,TRUE,Wrong Item,332,Germany,DE,7.208349,50.797314
FB001157,Tops,Forever21,Fall,XS,Green,100.17,0,100.17,8/6/2025,18,1.2,FALSE,,526,Germany,DE,8.069613,48.629154
FB001158,Accessories,Banana Republic,Summer,,White,18.45,0,18.45,8/6/2025,39,2.2,FALSE,,881,Germany,DE,9.982865,54.073558
FB001159,Accessories,Gap,Summer,,Purple,45.56,13.5,39.41,8/6/2025,40,3.2,FALSE,,707,Germany,DE,8.789849,51.055856
FB001160,Tops,Uniqlo,Spring,S,Purple,62.21,0,62.21,7/23/2025,38,2.6,FALSE,,570,Germany,DE,12.231823,48.058145
FB001161,Accessories,Forever21,Winter,,Blue,37.02,0,37.02,8/6/2025,12,4.3,FALSE,,149,Germany,DE,8.111793,49.197532
FB001162,Dresses,Zara,Summer,XL,Beige,51.86,39,31.63,8/6/2025,40,2.4,FALSE,,408,Germany,DE,6.753222,49.314145
FB001163,Dresses,Zara,Spring,XS,Purple,76.24,0,76.24,1/7/2025,14,2.8,FALSE,,199,Germany,DE,6.895935,51.02102
FB001164,Accessories,Zara,Fall,,Gray,74.17,0,74.17,8/6/2025,24,1.7,FALSE,,598,Germany,DE,9.190628,48.899938
FB001165,Bottoms,Forever21,Spring,L,Beige,75.99,0,75.99,2/18/2025,19,1.7,TRUE,Size Issue,779,Germany,DE,9.616881,47.780441
FB001166,Bottoms,H&M,Winter,XS,Navy,62.33,49.4,31.54,8/6/2025,46,3.5,FALSE,,837,Germany,DE,11.744959,48.400893
FB001167,Bottoms,Mango,Winter,XXL,Red,93.59,0,93.59,8/6/2025,38,1.9,FALSE,,206,Germany,DE,8.402219,49.006276
FB001168,Tops,Forever21,Fall,,Blue,72.83,35.7,46.83,8/6/2025,11,3.1,FALSE,,838,Germany,DE,8.055457,49.97553
FB001169,Outerwear,Uniqlo,Winter,XXL,Gray,134.59,33.6,89.37,8/6/2025,42,2.9,FALSE,,348,Germany,DE,7.94768978,47.55498323
FB001170,Bottoms,Zara,Spring,,Beige,71.6,41.9,41.6,4/12/2025,16,2.8,FALSE,,804,Germany,DE,14.25901906,51.43745968
FB001171,Shoes,Ann Taylor,Summer,XL,Red,62.35,53.5,28.99,8/6/2025,1,4.1,FALSE,,728,Germany,DE,10.627964,53.858354
FB001172,Outerwear,Ann Taylor,Spring,XS,Navy,80.55,43.7,45.35,10/21/2024,41,4.8,TRUE,Changed Mind,835,Germany,DE,8.920967,52.290161
FB001173,Shoes,Banana Republic,Winter,M,Beige,171.48,0,171.48,8/6/2025,15,2.4,FALSE,,585,Germany,DE,9.528785,48.806163
FB001174,Tops,Ann Taylor,Spring,XL,Navy,30.81,15.7,25.97,9/19/2024,4,,FALSE,,200,Germany,DE,13.454538,52.429647
FB001175,Dresses,H&M,Summer,L,Blue,97.14,0,97.14,8/6/2025,20,4.1,FALSE,,393,Germany,DE,7.186713,50.778132
FB001176,Shoes,Forever21,Fall,S,White,128.27,0,128.27,8/6/2025,28,,FALSE,,659,Germany,DE,6.7734556,51.2277411
FB001177,Dresses,Zara,Winter,XL,Green,174.86,0,174.86,8/6/2025,43,4.6,FALSE,,902,Germany,DE,7.170379,53.361856
FB001178,Dresses,Banana Republic,Winter,XL,White,100.03,0,100.03,8/6/2025,36,1.9,TRUE,Quality Issue,692,Germany,DE,6.323613,51.516517
FB001179,Dresses,Zara,Winter,S,Purple,49.89,0,49.89,8/6/2025,0,3.5,TRUE,Wrong Item,165,Germany,DE,7.275421,51.83101
FB001180,Shoes,H&M,Fall,XL,Brown,170.43,0,170.43,8/6/2025,22,,FALSE,,987,Germany,DE,7.532941,50.394923
FB001181,Outerwear,Gap,Summer,XS,Navy,186.78,0,186.78,8/6/2025,22,2.9,FALSE,,518,Germany,DE,9.049129817,54.47687837
FB001182,Accessories,Forever21,Fall,,Navy,63.98,0,63.98,8/6/2025,36,1.7,FALSE,,839,Germany,DE,13.0590617,52.5420864
FB001183,Outerwear,Forever21,Fall,XS,Navy,225.64,0,225.64,8/6/2025,31,1.3,FALSE,,651,Germany,DE,10.80572,49.70285
FB001184,Tops,Mango,Fall,XS,White,115.29,13.9,99.26,8/6/2025,37,,FALSE,,110,Germany,DE,11.546972,48.136484
FB001185,Bottoms,Mango,Fall,XS,White,92.59,0,92.59,8/6/2025,39,2.3,FALSE,,180,Germany,DE,8.722509,48.550515
FB001186,Accessories,Uniqlo,Spring,,Beige,67.65,26.2,49.93,5/28/2025,23,1.7,FALSE,,777,Germany,DE,13.596466,52.549754
FB001187,Outerwear,Ann Taylor,Spring,L,White,128.92,0,128.92,7/10/2025,40,1.5,FALSE,,350,Germany,DE,9.494974356,51.31410664
FB001188,Accessories,Banana Republic,Fall,,Red,16.51,16.8,13.74,8/6/2025,47,1.2,FALSE,,351,Germany,DE,9.835549,48.623811
FB001189,Shoes,Banana Republic,Winter,,Gray,173.66,42.7,99.51,8/6/2025,1,3.1,FALSE,,352,Germany,DE,6.901484,50.825236
FB001190,Tops,H&M,Spring,S,Black,71.49,20.9,56.55,1/12/2025,33,1.3,FALSE,,121,Germany,DE,10.10425,53.539932
FB001191,Outerwear,Uniqlo,Fall,XXL,Gray,230.81,24.3,174.72,8/6/2025,26,,TRUE,Size Issue,700,Germany,DE,8.21488,53.140284
FB001192,Shoes,H&M,Spring,XS,Green,101,58.6,41.81,7/4/2025,44,1.2,FALSE,,942,Germany,DE,13.33045006,52.50381422
FB001193,Outerwear,Mango,Winter,XXL,Brown,116.37,52.6,55.16,8/6/2025,43,2.4,FALSE,,342,Germany,DE,8.471204638,49.48565293
FB001194,Shoes,H&M,Spring,L,Beige,150.28,8.3,137.81,1/22/2025,48,2.9,FALSE,,449,Germany,DE,8.531131,52.025669
FB001195,Outerwear,Zara,Winter,XL,Gray,107.81,0,107.81,8/6/2025,15,2.7,FALSE,,829,Germany,DE,10.130665,54.316601
FB001196,Dresses,Zara,Spring,L,Navy,61.24,0,61.24,4/5/2025,3,,FALSE,,896,Germany,DE,8.803932,53.0781
FB001197,Accessories,Zara,Winter,,Green,34.04,0,34.04,8/6/2025,3,1.9,FALSE,,671,Germany,DE,11.074664,49.449958
FB001198,Dresses,Gap,Summer,S,Brown,168.16,45.9,90.97,8/6/2025,44,1.5,FALSE,,525,Germany,DE,9.738443,52.374773
FB001199,Tops,Ann Taylor,Fall,M,Red,74.07,0,74.07,8/6/2025,47,1.4,FALSE,,437,Germany,DE,7.21665,51.48228
FB001200,Tops,Forever21,Winter,XXL,Brown,84.75,0,84.75,8/6/2025,7,2.5,FALSE,,290,Germany,DE,8.048214912,52.27275968
FB001201,Shoes,Mango,Summer,M,Red,187.47,9.6,169.47,8/6/2025,28,4,FALSE,,611,Germany,DE,11.390501,48.773858
FB001202,Accessories,Uniqlo,Spring,,Green,45.81,14.1,39.35,4/14/2025,29,,FALSE,,373,Germany,DE,10.529223,52.26357
FB001203,Outerwear,Banana Republic,Fall,XL,Brown,87.09,0,87.09,8/6/2025,8,2.8,FALSE,,684,Germany,DE,9.986760216,53.6843059
FB001204,Outerwear,H&M,Summer,XS,Brown,232.5,56.8,100.44,8/6/2025,23,2.9,TRUE,Size Issue,167,Germany,DE,11.5724,48.138049
FB001205,Shoes,Ann Taylor,Spring,XS,Purple,184.87,0,184.87,9/28/2024,32,1.8,FALSE,,473,Germany,DE,6.950701,50.936593
FB001206,Tops,Gap,Fall,XS,Gray,31.36,0,31.36,8/6/2025,50,3.4,FALSE,,333,Germany,DE,7.813346,51.682228
FB001207,Accessories,H&M,Winter,,Navy,62.26,24.6,46.94,8/6/2025,33,3.5,FALSE,,743,Germany,DE,13.320844,52.457674
FB001208,Accessories,Mango,Summer,,Navy,64.82,42.2,37.47,8/6/2025,26,1.3,FALSE,,579,Germany,DE,11.532474,48.183716
FB001209,Accessories,Zara,Spring,,Blue,15.92,0,15.92,9/6/2024,7,4.1,FALSE,,827,Germany,DE,8.038143,52.844478
FB001210,Outerwear,H&M,Spring,M,Purple,180.83,0,180.83,9/2/2024,20,2,FALSE,,308,Germany,DE,8.238224641,50.07961743
FB001211,Shoes,Forever21,Summer,L,Brown,73.81,0,73.81,8/6/2025,44,1.3,FALSE,,978,Germany,DE,6.562107,51.332326
FB001212,Shoes,Ann Taylor,Summer,XXL,Beige,127.52,0,127.52,8/6/2025,0,3.4,FALSE,,627,Germany,DE,6.886137,51.429325
FB001213,Bottoms,H&M,Fall,,Brown,52.08,0,52.08,8/6/2025,12,,FALSE,,488,Germany,DE,6.99321,49.235741
FB001214,Bottoms,Forever21,Winter,XS,Red,32.83,23,25.28,8/6/2025,24,1.1,FALSE,,615,Germany,DE,8.682358,50.1141
FB001215,Tops,Banana Republic,Winter,S,Purple,108.92,0,108.92,8/6/2025,6,1.8,FALSE,,883,Germany,DE,9.837007,53.602791
FB001216,Shoes,Forever21,Winter,,Navy,85.83,47.5,45.06,8/6/2025,8,1.1,FALSE,,301,Germany,DE,8.633573,50.157937
FB001217,Accessories,Zara,Spring,,Blue,62.02,0,62.02,4/25/2025,3,3.7,FALSE,,361,Germany,DE,10.31544328,47.72551887
FB001218,Shoes,H&M,Summer,XL,Black,127.31,5.4,120.44,8/6/2025,34,2.5,FALSE,,751,Germany,DE,13.054676,52.400194
FB001219,Tops,Ann Taylor,Fall,,Red,35.74,0,35.74,8/6/2025,33,,TRUE,Color Mismatch,439,Germany,DE,9.932262897,53.55244496
FB001220,Accessories,H&M,Summer,,Gray,69.62,27.9,50.2,8/6/2025,5,1.1,FALSE,,532,Germany,DE,7.097779,50.733472
FB001221,Tops,Zara,Winter,XXL,Black,92.01,28.8,65.51,8/6/2025,37,1.9,FALSE,,883,Germany,DE,7.047284,51.339392
FB001222,Shoes,Mango,Fall,M,Black,110.1,0,110.1,8/6/2025,13,3.6,TRUE,Changed Mind,793,Germany,DE,8.748758,51.716076
FB001223,Bottoms,Zara,Fall,XXL,Red,109.05,0,109.05,8/6/2025,13,3.7,FALSE,,408,Germany,DE,12.2451,51.834031
FB001224,Accessories,Forever21,Winter,,Beige,67.46,0,67.46,8/6/2025,28,1.4,FALSE,,624,Germany,DE,13.736708,51.046006
FB001225,Shoes,Ann Taylor,Winter,M,White,110.11,10.2,98.88,8/6/2025,47,,FALSE,,538,Germany,DE,11.974508,51.48089
FB001226,Shoes,Banana Republic,Summer,XL,White,162.5,0,162.5,8/6/2025,45,,FALSE,,769,Germany,DE,8.274492,50.000536
FB001227,Accessories,Uniqlo,Summer,,Black,23.8,8.3,21.82,8/6/2025,0,3.5,FALSE,,783,Germany,DE,9.210394621,48.49352327
FB001228,Bottoms,Banana Republic,Fall,XS,Brown,115.89,0,115.89,8/6/2025,34,2.9,FALSE,,593,Germany,DE,8.95716,53.05018
FB001229,Outerwear,H&M,Spring,M,Red,139.2,42.5,80.04,10/2/2024,27,2.9,FALSE,,392,Germany,DE,9.179778,48.780501
FB001230,Dresses,Forever21,Fall,S,Navy,120.42,36.7,76.23,8/6/2025,46,2.4,FALSE,,324,Germany,DE,8.020645,50.87446
FB001231,Accessories,Banana Republic,Fall,,Beige,72.81,0,72.81,8/6/2025,4,4.3,FALSE,,306,Germany,DE,9.434884787,54.78478179
FB001232,Accessories,Zara,Spring,,Brown,29.75,0,29.75,2/7/2025,37,3.9,FALSE,,421,Germany,DE,7.850493193,47.99562259
FB001233,Tops,Gap,Summer,XL,Black,33.63,0,33.63,8/6/2025,13,4.7,FALSE,,400,Germany,DE,6.874568,50.879802
FB001234,Outerwear,Banana Republic,Fall,S,Brown,101.93,0,101.93,8/6/2025,31,,FALSE,,287,Germany,DE,13.134775,52.3708
FB001235,Accessories,Mango,Winter,,White,41.43,0,41.43,8/6/2025,10,,FALSE,,520,Germany,DE,7.439324,52.278144
FB001236,Outerwear,Ann Taylor,Spring,L,Green,126.14,0,126.14,5/18/2025,24,3.6,FALSE,,920,Germany,DE,8.694149317,49.40993097
FB001237,Bottoms,Zara,Spring,M,Purple,96.76,0,96.76,2/26/2025,6,,FALSE,,895,Germany,DE,7.465071,51.514394
FB001238,Tops,Mango,Winter,XS,Navy,114.32,0,114.32,8/6/2025,27,5,FALSE,,426,Germany,DE,14.984418,51.150589
FB001239,Shoes,H&M,Spring,S,Purple,102.46,0,102.46,12/17/2024,20,3.7,TRUE,Quality Issue,282,Germany,DE,13.334669,52.504249
FB001240,Bottoms,Uniqlo,Summer,L,Pink,95.7,15,81.34,8/6/2025,9,4.9,FALSE,,408,Germany,DE,8.401769,49.010227
FB001241,Bottoms,H&M,Winter,M,Blue,55.49,0,55.49,8/6/2025,25,4.6,FALSE,,619,Germany,DE,11.004813,49.592588
FB001242,Accessories,Ann Taylor,Winter,,White,30.58,9.8,27.58,8/6/2025,34,3.4,FALSE,,489,Germany,DE,8.116631,53.518486
FB001243,Bottoms,Mango,Fall,S,Red,116.58,0,116.58,8/6/2025,47,1.2,FALSE,,566,Germany,DE,13.389375,52.549531
FB001244,Dresses,Zara,Winter,XL,Navy,79.18,21.1,62.47,8/6/2025,36,1.5,TRUE,Changed Mind,493,Germany,DE,13.578104,52.457609
FB001245,Dresses,Forever21,Summer,,Navy,88.71,0,88.71,8/6/2025,3,3.5,FALSE,,636,Germany,DE,11.410495,53.628252
FB001246,Dresses,Banana Republic,Spring,XXL,Purple,150.58,0,150.58,12/19/2024,38,2.1,FALSE,,482,Germany,DE,12.123624,47.853879
FB001247,Dresses,Uniqlo,Summer,XXL,White,179.9,9.3,163.17,8/6/2025,34,2.1,FALSE,,169,Germany,DE,8.466127,49.488348
FB001248,Outerwear,Forever21,Spring,XL,Red,135.3,0,135.3,2/16/2025,19,4.6,FALSE,,518,Germany,DE,10.993085,51.008536
FB001249,Shoes,Uniqlo,Fall,XXL,Black,146.43,0,146.43,8/6/2025,7,2.5,FALSE,,715,Germany,DE,11.570642,49.945528
FB001250,Outerwear,Forever21,Winter,M,Green,160.27,0,160.27,8/6/2025,11,2,FALSE,,998,Germany,DE,12.494608,50.71886
FB001251,Shoes,Mango,Winter,M,Gray,169.87,8.8,154.92,8/6/2025,36,2.1,FALSE,,961,Germany,DE,6.956218,50.938708
FB001252,Shoes,Ann Taylor,Summer,,Gray,137.33,0,137.33,8/6/2025,35,4.6,FALSE,,445,Germany,DE,9.931432,49.795802
FB001253,Bottoms,Forever21,Summer,XXL,Red,38.18,0,38.18,8/6/2025,38,,FALSE,,729,Germany,DE,8.651368,49.871826
FB001254,Tops,Zara,Summer,XXL,Blue,40.62,20.1,32.46,8/6/2025,7,,FALSE,,782,Germany,DE,11.636296,52.130068
FB001255,Bottoms,H&M,Winter,XS,Black,56.4,23.3,43.26,8/6/2025,35,,FALSE,,614,Germany,DE,11.573588,48.137722
FB001256,Accessories,Forever21,Summer,,Green,19.56,0,19.56,8/6/2025,13,3.1,FALSE,,593,Germany,DE,8.813328,52.214536
FB001257,Shoes,H&M,Winter,L,White,155.66,0,155.66,8/6/2025,3,4,FALSE,,187,Germany,DE,9.961845,48.399942
FB001258,Tops,Zara,Summer,S,Purple,106.2,0,106.2,8/6/2025,10,1.1,FALSE,,261,Germany,DE,11.033804,50.976034
FB001259,Outerwear,Ann Taylor,Fall,XXL,Navy,158.31,0,158.31,8/6/2025,7,5,FALSE,,592,Germany,DE,7.768588,49.44321
FB001260,Dresses,Mango,Spring,XL,Pink,102.3,42.2,59.13,5/30/2025,43,1.3,FALSE,,394,Germany,DE,9.985881,48.398921
FB001261,Accessories,Gap,Fall,,Navy,53.46,58,22.45,8/6/2025,6,4.2,FALSE,,385,Germany,DE,13.286857,52.58504
FB001262,Dresses,Uniqlo,Summer,XS,Blue,101.78,22.9,78.47,8/6/2025,5,1.2,TRUE,Damaged,713,Germany,DE,11.586729,50.927784
FB001263,Outerwear,Banana Republic,Summer,M,Gray,112.28,0,112.28,8/6/2025,41,4.1,FALSE,,549,Germany,DE,13.414432,52.549886
FB001264,Accessories,Banana Republic,Winter,,Pink,47.51,0,47.51,8/6/2025,39,4.4,FALSE,,762,Germany,DE,12.920994,50.833342
FB001265,Tops,Uniqlo,Winter,XXL,Beige,80.39,0,80.39,8/6/2025,24,,FALSE,,114,Germany,DE,7.62767,51.959913
FB001266,Bottoms,Mango,Winter,L,Red,64.75,26.4,47.66,8/6/2025,7,2.9,TRUE,Wrong Item,544,Germany,DE,10.897103,48.367111
FB001267,Outerwear,Zara,Winter,L,Red,129.86,0,129.86,8/6/2025,41,1.7,FALSE,,573,Germany,DE,13.089956,54.313465
FB001268,Bottoms,Banana Republic,Spring,L,Green,32.74,0,32.74,8/12/2024,23,4,TRUE,Damaged,619,Germany,DE,6.615377,51.835972
FB001269,Bottoms,Uniqlo,Spring,L,Blue,79.27,0,79.27,5/11/2025,13,3.5,FALSE,,872,Germany,DE,8.673222,50.583984
FB001270,Tops,Forever21,Spring,S,Beige,119.38,0,119.38,2/20/2025,18,4.4,FALSE,,410,Germany,DE,12.135883,50.497178
FB001271,Dresses,H&M,Winter,S,White,66.17,0,66.17,8/6/2025,1,,FALSE,,210,Germany,DE,10.965214,50.259422
FB001272,Accessories,H&M,Fall,,Purple,68.3,8,62.84,8/6/2025,18,3.1,FALSE,,406,Germany,DE,12.57181,48.882256
FB001273,Outerwear,Mango,Fall,L,Purple,209.66,0,209.66,8/6/2025,30,2.1,FALSE,,487,Germany,DE,10.571743,49.302774
FB001274,Shoes,Uniqlo,Summer,XS,Blue,154.82,0,154.82,8/6/2025,31,,FALSE,,390,Germany,DE,14.550692,52.34311
FB001275,Bottoms,H&M,Winter,S,Gray,37.53,0,37.53,8/6/2025,8,3,TRUE,Changed Mind,928,Germany,DE,9.734297,49.112922
FB001276,Shoes,Zara,Summer,XS,Black,140.28,0,140.28,8/6/2025,10,1.9,FALSE,,582,Germany,DE,10.40861,53.24913
FB001277,Shoes,Uniqlo,Summer,XS,White,171.07,0,171.07,8/6/2025,25,3,FALSE,,284,Germany,DE,7.457314,50.428519
FB001278,Tops,Zara,Summer,M,Purple,77.87,0,77.87,8/6/2025,4,2.7,FALSE,,922,Germany,DE,10.889488,49.893783
FB001279,Tops,H&M,Spring,XL,Navy,80.54,0,80.54,12/10/2024,50,2.1,FALSE,,301,Germany,DE,9.176045,47.657579
FB001280,Bottoms,Uniqlo,Summer,S,White,48.68,41.7,28.38,8/6/2025,20,1.3,TRUE,Damaged,330,Germany,DE,13.197423,52.53379
FB001281,Shoes,Ann Taylor,Winter,XS,Purple,137.83,0,137.83,8/6/2025,32,3.4,TRUE,Changed Mind,748,Germany,DE,6.617605,51.657396
FB001282,Bottoms,Zara,Fall,XXL,Brown,96.88,44.8,53.48,8/6/2025,15,1.3,FALSE,,408,Germany,DE,10.093429,48.836807
FB001283,Tops,H&M,Spring,XL,Blue,46.44,36.8,29.35,3/11/2025,19,1.9,FALSE,,248,Germany,DE,7.097684,51.653687
FB001284,Bottoms,Gap,Winter,L,Brown,86.4,0,86.4,8/6/2025,26,3.7,FALSE,,465,Germany,DE,9.301721474,48.74034829
FB001285,Bottoms,Mango,Fall,XXL,Green,113.83,51.6,55.09,8/6/2025,12,2.9,FALSE,,945,Germany,DE,10.786559,52.421946
FB001286,Bottoms,Zara,Summer,XS,Purple,64.68,42.9,36.93,8/6/2025,36,,FALSE,,634,Germany,DE,11.074223,49.450919
FB001287,Shoes,Forever21,Fall,,Beige,123.23,0,123.23,8/6/2025,40,4.3,FALSE,,709,Germany,DE,11.459856,49.278643
FB001288,Accessories,Ann Taylor,Winter,,Red,69.69,0,69.69,8/6/2025,35,3,FALSE,,152,Denmark,DK,12.5784835,55.6805778
FB001289,Accessories,Banana Republic,Winter,,Green,46.15,24.4,34.89,8/6/2025,31,4.4,TRUE,Size Issue,913,Denmark,DK,12.575792,55.630981
FB001290,Outerwear,H&M,Summer,XS,Navy,229.8,0,229.8,8/6/2025,46,3.6,FALSE,,949,Denmark,DK,9.531723261,55.70526293
FB001291,Outerwear,Uniqlo,Fall,XS,Purple,179.44,19.6,144.27,8/6/2025,42,3,FALSE,,895,Denmark,DK,12.185211,55.456923
FB001292,Shoes,Banana Republic,Fall,L,Green,80.96,56.3,35.38,8/6/2025,41,2.2,TRUE,Changed Mind,107,Denmark,DK,8.4592027,55.4651376
FB001293,Bottoms,Uniqlo,Fall,L,Green,62.3,19.2,50.34,8/6/2025,9,2.5,FALSE,,592,Denmark,DK,9.9910926,57.4580938
FB001294,Accessories,Uniqlo,Fall,,Beige,58.83,12.5,51.48,8/6/2025,3,1.5,FALSE,,157,Denmark,DK,11.354713,55.404877
FB001295,Tops,H&M,Summer,XXL,Navy,119.04,1.7,117.02,8/6/2025,34,4.1,FALSE,,146,Denmark,DK,12.449334,55.718256
FB001296,Outerwear,Zara,Summer,S,Navy,80.54,0,80.54,8/6/2025,3,1.8,TRUE,Size Issue,217,Denmark,DK,9.926383495,57.04766348
FB001297,Bottoms,Banana Republic,Winter,XS,Black,47.32,25.7,35.16,8/6/2025,2,3.2,FALSE,,218,Denmark,DK,8.447574186,55.50826027
FB001298,Shoes,Gap,Winter,XL,Pink,104.57,27.4,75.92,8/6/2025,7,1,TRUE,Quality Issue,993,Denmark,DK,11.87273469,54.7660843
FB001299,Accessories,Zara,Winter,,Blue,38.37,23.3,29.43,8/6/2025,22,1.4,FALSE,,595,Denmark,DK,9.918865,57.042374
FB001300,Outerwear,H&M,Winter,,Red,86.3,0,86.3,8/6/2025,33,3.9,FALSE,,850,Denmark,DK,9.736384,55.504423
FB001301,Accessories,Mango,Winter,,Purple,64.89,4.2,62.16,8/6/2025,40,1.4,FALSE,,709,Denmark,DK,12.2997704,55.9300753
FB001302,Accessories,Mango,Fall,,Navy,53.64,0,53.64,8/6/2025,18,2.3,FALSE,,375,Denmark,DK,8.8671466,54.9348022
FB001303,Dresses,Mango,Summer,XXL,Pink,113.81,9.2,103.34,8/6/2025,11,2.4,FALSE,,472,Denmark,DK,11.1384195,54.8297418
FB001304,Tops,Ann Taylor,Summer,XXL,Beige,40.12,27.7,29.01,8/6/2025,29,1.7,TRUE,Size Issue,534,Denmark,DK,12.4934454,55.6876853
FB001305,Tops,Gap,Winter,M,Black,49.64,30.9,34.3,8/6/2025,21,2,FALSE,,951,Denmark,DK,10.790956,55.312441
FB001306,Bottoms,Forever21,Summer,L,Brown,117.64,54.2,53.88,8/6/2025,25,4.6,TRUE,Wrong Item,106,Denmark,DK,11.715536,55.7169545
FB001307,Accessories,Mango,Summer,,Red,69.78,3.7,67.2,8/6/2025,14,3.2,FALSE,,903,Denmark,DK,11.090621,55.679984
FB001308,Accessories,Forever21,Spring,,White,29.91,18.4,24.41,3/3/2025,10,4.9,FALSE,,975,Denmark,DK,12.359147,55.727841
