product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_sales,country,countryCode,longitude,latitude,quantity_sold,price_per_unit
FB000998,Outerwear,Ann Taylor,Summer,XL,Green,129.78,9.5,132.74,2024-07-08,17,4.0,False,,398.22,Mainland China,CN,6.0899494,50.7750007,3,132.74
FB000999,Dresses,Banana Republic,Spring,XS,Brown,135.69,3.0,134.05,2024-08-29,16,,False,,402.15,Mainland China,CN,7.60491,49.200791,3,134.05
FB001000,Dresses,Gap,Fall,,Red,48.14,28.3,34.47,2024-01-23,41,,False,,585.99,Mainland China,CN,7.148828174,51.25672604,17,34.47
FB001001,Dresses,Mango,Fall,XS,Blue,142.96,47.7,67.96,2024-11-26,7,,False,,339.8,Mainland China,CN,7.339049083,49.322148,5,67.96
FB001002,Tops,Forever21,Spring,L,Beige,51.72,0.0,51.05,2025-02-14,50,,False,,1684.65,Mainland China,CN,14.333601,51.75867,33,51.05
FB001003,Accessories,Zara,Fall,,Brown,18.3,38.3,11.33,2024-03-30,14,1.1,False,,305.91,Mainland China,CN,10.618798,47.881057,27,11.33
FB001004,Outerwear,Mango,Spring,L,Navy,214.99,29.0,166.19,2024-09-06,32,2.8,True,Wrong Item,498.57,Mainland China,CN,9.150388,48.921369,3,166.19
FB001005,Accessories,Gap,Spring,,Red,20.77,0.0,20.29,2024-08-17,31,2.0,False,,121.74,Mainland China,CN,10.1822518,47.9841594,6,20.29
FB001006,Accessories,Gap,Summer,,Pink,77.96,0.0,74.75,2024-02-03,39,4.8,False,,672.75,Mainland China,CN,7.860124,49.843306,9,74.75
FB001007,Accessories,Zara,Fall,,Purple,73.33,34.6,52.32,2024-02-10,45,2.1,False,,261.6,Mainland China,CN,9.952550962,53.62229646,5,52.32
FB001008,Accessories,Forever21,Fall,,Purple,75.22,25.9,55.68,2024-03-07,31,1.9,True,Color Mismatch,501.12,Mainland China,CN,8.458445,48.05964,9,55.68
FB001009,Bottoms,Gap,Fall,XS,Black,46.65,24.2,35.65,2024-08-03,8,3.2,False,,534.75,Mainland China,CN,8.697865085,50.04919989,15,35.65
FB001010,Dresses,Mango,Fall,XXL,Pink,108.19,0.0,115.36,2024-06-24,21,,False,,230.72,Mainland China,CN,12.157362,49.674617,2,115.36
FB001011,Dresses,Zara,Spring,L,Red,62.82,0.0,62.7,2024-10-08,36,2.1,False,,501.6,Mainland China,CN,8.105886,51.573276,8,62.7
FB001012,Tops,Zara,Summer,S,Pink,57.32,57.4,24.27,2024-01-14,46,3.1,False,,703.83,Mainland China,CN,12.098523,49.010572,29,24.27
FB001013,Outerwear,H&M,Winter,XXL,Green,153.59,0.0,185.11,2024-06-24,31,2.9,True,Damaged,185.11,Mainland China,CN,10.686722,53.868393,1,185.11
FB001014,Shoes,Mango,Winter,XL,Purple,101.14,0.0,104.74,2024-11-24,43,2.8,False,,837.92,Mainland China,CN,7.474665644,51.3584459,8,104.74
FB001015,Bottoms,Ann Taylor,Spring,XXL,Brown,43.89,15.6,37.6,2025-04-30,31,1.7,True,Wrong Item,940.0,Mainland China,CN,9.3816985,51.7751823,25,37.6
FB001016,Outerwear,Zara,Winter,S,Gray,130.16,47.5,72.22,2024-05-13,21,,False,,505.54,Mainland China,CN,12.65856743,52.4211882,7,72.22
FB001017,Dresses,Gap,Winter,L,Black,153.12,0.0,144.92,2024-08-24,27,3.3,False,,434.76,Mainland China,CN,9.7974574,48.8004715,3,144.92
FB001018,Tops,Forever21,Summer,XXL,Blue,37.12,12.1,31.34,2024-10-21,43,3.2,False,,282.06,Mainland China,CN,11.692081,48.131926,9,31.34
FB001019,Tops,Mango,Summer,XXL,Purple,41.05,0.0,42.22,2024-01-02,24,,False,,548.86,Mainland China,CN,7.6314376,51.2156873,13,42.22
FB001020,Shoes,Forever21,Fall,M,Navy,61.04,0.0,62.17,2024-07-17,43,1.9,False,,497.36,Mainland China,CN,6.955000162,51.43787172,8,62.17
FB001021,Tops,Ann Taylor,Summer,S,Black,97.17,0.0,89.56,2024-01-19,35,3.0,False,,447.8,Mainland China,CN,9.03027,48.704029,5,89.56
FB001022,Accessories,Uniqlo,Summer,,Red,63.45,0.0,89.64,2024-06-10,4,3.9,False,,89.64,Mainland China,CN,7.872958,48.340827,1,89.64
FB001023,Tops,Mango,Fall,,Gray,117.39,0.0,145.51,2024-02-06,14,3.2,False,,145.51,Mainland China,CN,9.355916,52.102621,1,145.51
FB001024,Tops,Banana Republic,Spring,S,Brown,32.89,0.0,33.0,2025-07-08,6,4.6,False,,561.0,Mainland China,CN,13.378884,54.095955,17,33.0
FB001025,Bottoms,Ann Taylor,Spring,L,Blue,102.6,38.6,61.15,2025-05-10,14,4.0,False,,917.25,Mainland China,CN,8.364612542,49.63200861,15,61.15
FB001026,Shoes,Gap,Spring,XXL,Navy,155.92,32.2,99.14,2024-10-02,5,2.0,False,,396.56,Mainland China,CN,10.152173,48.679735,4,99.14
FB001027,Outerwear,Gap,Fall,L,Purple,178.39,0.0,174.63,2024-08-29,29,4.2,False,,523.89,Mainland China,CN,6.137731,51.787069,3,174.63
FB001028,Outerwear,H&M,Spring,XL,Gray,151.1,0.0,158.1,2025-03-22,24,2.4,False,,632.4,Mainland China,CN,6.925508,51.522228,4,158.1
FB001029,Tops,Forever21,Summer,XXL,Beige,91.03,55.4,42.13,2024-05-12,2,2.5,False,,421.3,Mainland China,CN,9.736002,52.374882,10,42.13
FB001030,Tops,H&M,Fall,M,Gray,89.03,41.3,49.09,2024-09-08,50,,False,,343.63,Mainland China,CN,11.05307764,51.89575593,7,49.09
FB001031,Dresses,Ann Taylor,Summer,S,Green,147.58,0.0,215.01,2024-05-09,10,4.3,False,,215.01,Mainland China,CN,7.661037,47.613262,1,215.01
FB001032,Dresses,Banana Republic,Summer,XL,Blue,79.98,0.0,77.87,2024-11-22,25,1.5,False,,467.22,Mainland China,CN,7.099756,51.507444,6,77.87
FB001033,Dresses,H&M,Fall,XS,Beige,86.38,0.0,80.18,2024-09-30,40,2.7,False,,481.08,Mainland China,CN,10.23102,50.044285,6,80.18
FB001034,Tops,Banana Republic,Summer,XXL,Brown,47.29,40.4,27.08,2024-08-31,26,4.4,False,,324.96,Mainland China,CN,7.593232,50.359184,12,27.08
FB001035,Outerwear,Forever21,Spring,L,Navy,196.54,22.6,140.38,2025-05-12,33,1.4,False,,842.28,Mainland China,CN,11.102246,49.469598,6,140.38
FB001036,Tops,Zara,Spring,XXL,Gray,72.72,0.0,73.3,2025-01-31,23,1.6,False,,1759.2,Mainland China,CN,11.45136375,50.10838579,24,73.3
FB001037,Tops,Gap,Summer,XXL,Beige,115.5,0.0,113.58,2024-08-22,36,,True,Quality Issue,227.16,Mainland China,CN,8.768377304,50.80712801,2,113.58
FB001038,Accessories,H&M,Summer,,Gray,68.22,8.1,61.0,2024-02-22,28,4.0,False,,793.0,Mainland China,CN,11.02097154,49.32873009,13,61.0
FB001039,Tops,Mango,Fall,XXL,Black,91.03,0.0,84.66,2024-03-06,20,2.1,False,,507.96,Mainland China,CN,7.961376,51.452235,6,84.66
FB001040,Outerwear,Forever21,Fall,XXL,Purple,100.39,16.5,96.46,2024-02-24,17,4.6,False,,96.46,Mainland China,CN,10.546918,52.486592,1,96.46
FB001041,Tops,Gap,Fall,XS,Navy,100.03,0.0,100.8,2024-04-12,39,1.2,False,,705.6,Mainland China,CN,8.696858,48.892464,7,100.8
FB001042,Accessories,Gap,Spring,,White,50.14,29.2,35.09,2025-02-04,33,4.4,False,,1403.6,Mainland China,CN,7.461358,53.23159,40,35.09
FB001043,Bottoms,Zara,Summer,XL,Black,33.13,0.0,33.91,2024-01-08,41,3.3,False,,712.11,Mainland China,CN,7.316966,52.52079,21,33.91
FB001044,Accessories,H&M,Spring,,Navy,67.67,0.0,63.9,2024-09-25,7,3.3,False,,255.6,Mainland China,CN,8.379954306,51.90750316,4,63.9
FB001045,Bottoms,Banana Republic,Summer,S,Black,93.94,56.3,38.5,2024-05-04,36,1.1,False,,308.0,Mainland China,CN,8.629266,53.048608,8,38.5
FB001046,Tops,Banana Republic,Fall,XS,Black,34.56,11.2,33.16,2024-09-04,46,3.4,False,,66.32,Mainland China,CN,9.480649,47.651291,2,33.16
FB001047,Outerwear,Ann Taylor,Summer,M,Black,235.33,0.0,207.28,2024-04-11,11,4.7,True,Size Issue,829.12,Mainland China,CN,10.002144,53.551936,4,207.28
FB001048,Tops,Uniqlo,Spring,XS,Red,25.45,0.0,24.85,2024-08-10,29,3.7,False,,447.3,Mainland China,CN,10.031104,53.572972,18,24.85
FB001049,Tops,Gap,Winter,XL,Gray,71.44,0.0,74.13,2024-12-23,18,4.3,False,,518.91,Mainland China,CN,9.990393,53.553064,7,74.13
FB001050,Dresses,Banana Republic,Summer,XL,White,98.33,0.0,90.58,2024-08-24,46,3.7,False,,543.48,Mainland China,CN,7.151936,50.682598,6,90.58
FB001051,Dresses,Forever21,Spring,S,Blue,171.1,0.0,162.98,2025-07-23,34,,False,,1303.84,Mainland China,CN,9.221007,48.801671,8,162.98
FB001052,Dresses,Forever21,Winter,XS,White,155.57,0.0,133.85,2024-10-03,48,3.8,False,,267.7,Mainland China,CN,11.856183,49.44499,2,133.85
FB001053,Outerwear,Mango,Fall,L,Green,198.44,0.0,221.73,2024-08-24,40,2.2,False,,221.73,Mainland China,CN,6.626914,51.451408,1,221.73
FB001054,Shoes,Ann Taylor,Spring,M,Black,175.85,18.1,153.98,2025-01-29,4,4.0,False,,769.9,Mainland China,CN,6.998486,50.938254,5,153.98
FB001055,Outerwear,Forever21,Summer,M,Pink,100.23,0.0,114.36,2024-12-27,12,3.5,False,,343.08,Mainland China,CN,9.055622,48.520491,3,114.36
FB001056,Outerwear,Zara,Winter,XXL,Beige,88.94,0.0,85.45,2024-04-23,36,,False,,256.35,Mainland China,CN,6.937138,51.168911,3,85.45
FB001057,Outerwear,H&M,Fall,XXL,Navy,205.91,0.0,190.14,2024-10-31,3,4.8,False,,190.14,Mainland China,CN,6.963589,51.660634,1,190.14
FB001058,Accessories,Uniqlo,Fall,,Pink,29.06,1.1,28.91,2024-06-04,12,1.1,True,Color Mismatch,404.74,Mainland China,CN,12.374705,51.339332,14,28.91
FB001059,Accessories,Gap,Summer,,Brown,68.56,0.0,64.31,2024-06-12,2,2.4,False,,514.48,Mainland China,CN,12.151088,48.534905,8,64.31
FB001060,Tops,Forever21,Summer,L,Purple,91.6,59.5,36.13,2024-09-25,2,4.3,False,,541.95,Mainland China,CN,9.709392,50.868993,15,36.13
FB001061,Dresses,H&M,Summer,XS,Black,96.57,0.0,87.62,2024-03-02,6,1.9,False,,262.86,Mainland China,CN,6.955288,50.936638,3,87.62
FB001062,Bottoms,H&M,Winter,S,Pink,35.63,57.9,14.44,2024-06-23,11,1.8,False,,129.96,Mainland China,CN,11.53543645,48.18320401,9,14.44
FB001063,Shoes,Uniqlo,Winter,XS,Green,118.98,38.1,71.22,2024-12-17,36,1.1,True,Color Mismatch,427.32,Mainland China,CN,6.481145822,50.80509248,6,71.22
FB001064,Shoes,H&M,Spring,XL,Red,62.62,10.1,60.66,2025-04-15,32,2.9,False,,363.96,Mainland China,CN,9.986842475,53.45623393,6,60.66
FB001065,Shoes,Forever21,Summer,M,Brown,153.34,55.5,74.96,2024-06-02,46,4.2,True,Wrong Item,224.88,Mainland China,CN,7.697556789,51.37457071,3,74.96
FB001066,Tops,Ann Taylor,Summer,L,Green,71.66,49.7,36.86,2024-02-24,33,,True,Color Mismatch,405.46,Mainland China,CN,9.997616729,51.7066828,11,36.86
FB001067,Dresses,Ann Taylor,Spring,S,Black,107.58,55.9,48.25,2025-02-15,19,4.4,False,,530.75,Mainland China,CN,10.524255,52.262461,11,48.25
FB001068,Shoes,Zara,Spring,XL,Blue,137.16,0.0,149.08,2025-04-02,34,4.0,False,,745.4,Mainland China,CN,7.48059,53.46922,5,149.08
FB001069,Tops,Banana Republic,Winter,M,White,119.29,0.0,127.36,2024-02-17,3,,False,,636.8,Mainland China,CN,13.454393,48.574463,5,127.36
FB001070,Tops,Mango,Spring,M,Navy,104.09,0.0,83.6,2024-12-21,29,,False,,167.2,Mainland China,CN,12.492655,50.71894,2,83.6
FB001071,Dresses,Banana Republic,Fall,,Pink,73.07,0.0,75.85,2024-06-06,5,4.2,False,,379.25,Mainland China,CN,14.27273707,53.06512962,5,75.85
FB001072,Bottoms,Zara,Fall,XXL,Green,76.94,7.6,71.29,2024-06-04,20,3.7,False,,356.45,Mainland China,CN,12.177913,51.343729,5,71.29
FB001073,Bottoms,Forever21,Winter,XL,Beige,119.92,0.0,129.63,2024-12-12,37,5.0,False,,777.78,Mainland China,CN,8.241902119,50.07085895,6,129.63
FB001074,Outerwear,Ann Taylor,Winter,XS,White,116.49,0.0,101.9,2024-08-15,17,3.3,True,Damaged,203.8,Mainland China,CN,13.473778,52.514361,2,101.9
FB001075,Shoes,Gap,Fall,XL,Pink,179.59,14.7,170.24,2024-02-15,47,2.9,False,,680.96,Mainland China,CN,13.543824,52.543999,4,170.24
FB001076,Accessories,Uniqlo,Winter,,Black,33.8,0.0,33.23,2024-07-30,34,4.8,False,,398.76,Mainland China,CN,7.172898,49.348427,12,33.23
FB001077,Tops,Uniqlo,Fall,L,Beige,41.57,3.3,40.39,2024-09-15,5,2.9,False,,444.29,Mainland China,CN,13.799412,50.997449,11,40.39
FB001078,Shoes,Forever21,Spring,XL,Purple,139.1,47.0,79.14,2025-01-04,6,3.4,False,,395.7,Mainland China,CN,7.03506,49.228548,5,79.14
FB001079,Dresses,Mango,Fall,L,Pink,102.04,0.0,99.86,2024-05-23,34,3.4,False,,898.74,Mainland China,CN,7.591968,47.590766,9,99.86
FB001080,Bottoms,Gap,Fall,XXL,Navy,47.25,54.2,21.72,2024-07-28,4,4.9,False,,499.56,Mainland China,CN,7.942481,48.469908,23,21.72
FB001081,Dresses,Uniqlo,Summer,XS,White,55.08,0.0,51.26,2024-08-11,48,4.1,False,,307.56,Mainland China,CN,8.57878,53.543625,6,51.26
FB001082,Outerwear,Forever21,Winter,L,Green,88.32,54.8,40.87,2024-04-25,36,3.1,False,,531.31,Mainland China,CN,9.653744,48.702776,13,40.87
FB001083,Bottoms,Mango,Fall,M,Red,74.9,16.8,59.4,2024-03-15,13,,True,Color Mismatch,594.0,Mainland China,CN,12.962438,48.83267,10,59.4
FB001084,Bottoms,Mango,Winter,M,White,69.88,57.4,31.1,2024-03-13,30,4.2,False,,279.9,Mainland China,CN,9.661147,54.305154,9,31.1
FB001085,Shoes,Uniqlo,Fall,S,Gray,142.83,0.0,159.16,2024-09-11,25,3.5,False,,318.32,Mainland China,CN,10.090837,53.655121,2,159.16
FB001086,Shoes,Zara,Fall,,Purple,140.17,0.0,129.74,2024-12-21,43,3.1,False,,518.96,Mainland China,CN,10.876373,48.050096,4,129.74
FB001087,Tops,Gap,Winter,M,Brown,106.11,33.8,66.91,2024-03-03,15,4.5,False,,468.37,Mainland China,CN,12.939124,50.84671,7,66.91
FB001088,Dresses,H&M,Summer,XS,Pink,53.23,0.0,54.67,2024-04-25,41,2.8,True,Color Mismatch,710.71,Mainland China,CN,8.876550794,49.25249137,13,54.67
FB001089,Outerwear,Banana Republic,Spring,XXL,Black,92.25,0.0,91.14,2025-05-28,22,3.3,True,Wrong Item,1731.66,Mainland China,CN,11.465628,53.892337,19,91.14
FB001090,Accessories,Ann Taylor,Summer,,Brown,39.17,0.0,36.84,2024-07-09,4,3.5,True,Color Mismatch,294.72,Mainland China,CN,10.097775,54.312961,8,36.84
FB001091,Accessories,Gap,Spring,,White,72.83,0.0,75.3,2024-11-26,6,2.0,False,,451.8,Mainland China,CN,9.188758,48.896941,6,75.3
FB001092,Bottoms,Forever21,Winter,S,Brown,29.73,28.7,21.32,2024-03-31,37,2.5,False,,682.24,Mainland China,CN,8.191518,48.782677,32,21.32
FB001093,Dresses,Mango,Winter,XL,Black,144.1,0.0,131.6,2024-03-03,36,2.5,False,,526.4,Mainland China,CN,7.291157,52.691644,4,131.6
FB001094,Dresses,H&M,Summer,XL,Brown,109.23,10.8,93.75,2024-06-13,38,3.3,False,,375.0,Mainland China,CN,8.880975,51.936378,4,93.75
FB001095,Outerwear,Mango,Winter,XL,Pink,180.65,17.5,136.68,2024-08-09,41,1.4,False,,273.36,Mainland China,CN,9.739403,52.377233,2,136.68
FB001096,Outerwear,Banana Republic,Spring,M,Green,129.24,46.2,69.48,2025-03-27,28,3.2,False,,1250.64,Mainland China,CN,6.690097,51.199515,18,69.48
FB001097,Shoes,Gap,Summer,XS,Blue,195.67,47.1,112.95,2024-04-16,36,4.0,False,,451.8,Mainland China,CN,12.13150641,54.08855941,4,112.95
FB001098,Accessories,Banana Republic,Winter,,Navy,65.64,20.7,60.71,2024-07-15,20,2.6,False,,182.13,Mainland China,CN,9.879625907,53.32783534,3,60.71
FB001099,Bottoms,H&M,Spring,XS,Purple,113.18,0.0,101.85,2025-04-02,3,4.9,False,,305.55,Mainland China,CN,13.414792,52.519901,3,101.85
FB001100,Shoes,Ann Taylor,Fall,XL,Beige,173.69,0.0,201.82,2024-10-19,25,3.6,False,,605.46,Mainland China,CN,7.716179,52.277587,3,201.82
FB001101,Outerwear,Zara,Fall,S,Gray,156.54,0.0,153.56,2024-10-19,23,1.8,False,,614.24,Mainland China,CN,9.475745559,53.60002454,4,153.56
FB001102,Dresses,H&M,Spring,XL,Brown,103.78,39.0,63.17,2024-10-12,5,,False,,252.68,Mainland China,CN,7.181464,51.39786,4,63.17
FB001103,Accessories,Gap,Fall,,Black,79.6,0.0,68.74,2024-08-10,22,,False,,137.48,Mainland China,CN,9.205952,52.640148,2,68.74
FB001104,Accessories,Ann Taylor,Fall,,Beige,34.18,18.9,26.8,2024-02-26,50,3.6,False,,375.2,Mainland China,CN,9.216904,49.14049,14,26.8
FB001105,Bottoms,Gap,Winter,XXL,Blue,58.44,0.0,58.51,2024-01-05,3,2.6,True,Wrong Item,526.59,Mainland China,CN,9.026312,48.212689,9,58.51
FB001106,Accessories,Zara,Summer,,Navy,30.62,0.0,29.9,2024-03-01,31,3.0,True,Damaged,568.1,Mainland China,CN,6.834696,50.937565,19,29.9
FB001107,Outerwear,Uniqlo,Fall,XXL,Purple,213.94,0.0,200.48,2024-05-13,16,4.7,False,,400.96,Mainland China,CN,7.165976,51.94419,2,200.48
FB001108,Bottoms,Forever21,Fall,XL,Pink,29.31,0.0,28.45,2024-03-04,25,4.6,True,Changed Mind,170.7,Mainland China,CN,13.35471,52.549197,6,28.45
FB001109,Tops,Forever21,Spring,M,Red,49.12,0.0,48.78,2025-06-28,47,,False,,2975.58,Mainland China,CN,8.176087,53.157654,61,48.78
FB001110,Bottoms,Banana Republic,Fall,,Purple,113.23,0.0,106.74,2024-02-19,13,3.7,False,,747.18,Mainland China,CN,13.385363,52.455733,7,106.74
FB001111,Outerwear,Banana Republic,Spring,XXL,Brown,103.65,0.0,104.48,2024-11-16,4,1.0,False,,940.32,Mainland China,CN,6.769039,51.431645,9,104.48
FB001112,Dresses,Ann Taylor,Fall,,Gray,71.84,49.4,36.64,2024-02-04,25,,False,,403.04,Mainland China,CN,13.305607,52.508437,11,36.64
FB001113,Shoes,Zara,Winter,L,Gray,128.31,0.0,96.61,2024-03-22,36,4.0,True,Changed Mind,193.22,Mainland China,CN,7.186461351,51.1829842,2,96.61
FB001114,Shoes,Forever21,Winter,L,Blue,118.97,0.0,122.41,2024-08-12,45,3.8,False,,489.64,Mainland China,CN,9.93504,51.535794,4,122.41
FB001115,Bottoms,Zara,Winter,S,Red,31.98,16.5,30.71,2024-07-21,48,1.8,False,,92.13,Mainland China,CN,10.428589,51.907099,3,30.71
FB001116,Tops,Banana Republic,Winter,XXL,Purple,115.89,26.8,75.79,2024-03-18,26,4.6,False,,227.37,Mainland China,CN,7.332158,51.436964,3,75.79
FB001117,Dresses,Ann Taylor,Fall,XL,Pink,140.06,0.0,153.66,2024-10-02,37,2.3,False,,460.98,Mainland China,CN,11.564014,48.212844,3,153.66
FB001118,Shoes,Mango,Fall,XS,Pink,154.82,0.0,,2024-07-14,10,4.1,False,,,Mainland China,CN,6.764401,51.277872,1,
FB001119,Dresses,Uniqlo,Winter,XL,Blue,114.21,20.2,90.53,2024-07-20,5,2.0,True,Wrong Item,362.12,Mainland China,CN,11.09318974,47.4948516,4,90.53
FB001120,Shoes,Zara,Winter,XL,Blue,114.84,0.0,102.37,2024-04-27,38,2.6,True,Color Mismatch,409.48,Mainland China,CN,11.645392,48.101761,4,102.37
FB001121,Dresses,Mango,Winter,XL,Navy,131.32,6.8,133.7,2024-10-18,18,2.0,False,,534.8,Mainland China,CN,9.151166,49.977682,4,133.7
FB001122,Tops,Mango,Fall,S,Pink,91.41,32.1,62.33,2024-02-09,49,2.3,False,,249.32,Mainland China,CN,6.852768,51.298223,4,62.33
FB001123,Outerwear,Gap,Fall,XS,Black,202.28,0.0,167.29,2024-09-07,4,,False,,334.58,Mainland China,CN,7.523815,51.612145,2,167.29
FB001124,Bottoms,Forever21,Fall,M,Red,119.63,0.0,112.95,2024-11-05,14,2.1,False,,338.85,Mainland China,CN,8.748789,53.111541,3,112.95
FB001125,Shoes,Banana Republic,Summer,L,Blue,167.89,0.0,236.52,2024-11-29,12,1.0,False,,236.52,Mainland China,CN,13.435784,52.479901,1,236.52
FB001126,Shoes,Uniqlo,Spring,XL,Blue,100.39,0.0,94.94,2025-03-07,24,3.2,True,Quality Issue,854.46,Mainland China,CN,7.564731,51.027602,9,94.94
FB001127,Dresses,Gap,Summer,L,Gray,162.42,40.9,88.42,2024-04-29,32,1.0,False,,176.84,Mainland China,CN,6.774564,51.208597,2,88.42
FB001128,Shoes,Gap,Spring,XS,Gray,65.07,5.1,62.12,2025-01-17,16,4.3,False,,1615.12,Mainland China,CN,8.672104257,49.54994057,26,62.12
FB001129,Bottoms,Forever21,Spring,XXL,Red,78.1,48.7,40.4,2025-05-06,0,,False,,2141.2,Mainland China,CN,8.597878,49.124079,53,40.4
FB001130,Outerwear,Zara,Spring,M,Blue,115.73,59.8,46.12,2024-09-28,10,4.2,False,,553.44,Mainland China,CN,6.987805,51.033051,12,46.12
FB001131,Accessories,Ann Taylor,Fall,,Navy,21.57,11.9,19.26,2024-04-02,37,3.0,True,Changed Mind,327.42,Mainland China,CN,9.862071,53.571148,17,19.26
FB001132,Dresses,Banana Republic,Fall,S,Brown,75.85,50.3,36.74,2024-12-09,50,4.7,True,Quality Issue,220.44,Mainland China,CN,8.75302,50.140965,6,36.74
FB001133,Outerwear,Uniqlo,Summer,L,Green,170.91,0.0,191.48,2024-06-01,36,1.6,True,Quality Issue,382.96,Mainland China,CN,8.76181,50.103709,2,191.48
FB001134,Shoes,H&M,Fall,XL,White,94.06,22.4,75.87,2024-08-23,0,,False,,379.35,Mainland China,CN,6.638868,49.755829,5,75.87
FB001135,Bottoms,H&M,Summer,S,Blue,84.44,0.0,88.05,2024-07-14,2,1.1,False,,440.25,Mainland China,CN,13.607873,52.313757,5,88.05
FB001136,Outerwear,Zara,Summer,XS,Pink,93.11,0.0,86.01,2024-09-03,43,2.8,False,,516.06,Mainland China,CN,13.695434,51.084765,6,86.01
FB001137,Tops,Zara,Winter,S,Blue,84.85,8.8,74.7,2024-02-28,19,4.1,True,Changed Mind,597.6,Mainland China,CN,7.006232,51.458733,8,74.7
FB001138,Shoes,Uniqlo,Spring,M,Green,138.41,0.0,145.29,2024-11-17,40,3.1,False,,871.74,Mainland China,CN,12.86577036,50.8643176,6,145.29
FB001139,Accessories,Zara,Fall,,Pink,20.19,21.6,16.36,2024-08-13,45,4.4,True,Changed Mind,163.6,Mainland China,CN,11.427075,48.76448,10,16.36
FB001140,Dresses,Banana Republic,Fall,M,Gray,124.17,37.6,82.2,2024-08-06,24,2.3,False,,328.8,Mainland China,CN,12.099747,49.016704,4,82.2
FB001141,Outerwear,Banana Republic,Spring,L,Red,133.92,0.0,139.6,2025-04-13,41,2.8,False,,1535.6,Mainland China,CN,8.606901648,49.89238242,11,139.6
FB001142,Accessories,Banana Republic,Spring,,Gray,77.78,0.0,74.23,2025-07-07,23,2.5,True,Size Issue,445.38,Mainland China,CN,9.498252,51.316862,6,74.23
FB001143,Dresses,Mango,Winter,XXL,Brown,157.69,35.9,94.27,2024-05-30,6,1.0,False,,565.62,Mainland China,CN,10.21512029,53.48646701,6,94.27
FB001144,Tops,Zara,Winter,L,Black,99.57,0.0,94.61,2024-11-09,17,1.0,False,,378.44,Mainland China,CN,10.067709,53.572863,4,94.61
FB001145,Accessories,Zara,Summer,,Brown,43.61,33.3,30.03,2024-11-08,47,2.5,False,,270.27,Mainland China,CN,11.033648,50.976776,9,30.03
FB001146,Outerwear,Gap,Winter,M,Brown,88.87,0.0,106.54,2024-05-07,27,2.4,False,,106.54,Mainland China,CN,12.078435,50.876404,1,106.54
FB001147,Bottoms,Forever21,Fall,M,White,112.6,19.8,92.78,2024-04-28,2,1.0,False,,278.34,Mainland China,CN,10.158283,53.60468,3,92.78
FB001148,Tops,Uniqlo,Fall,XL,Green,33.35,0.0,32.16,2024-06-07,29,1.2,False,,450.24,Mainland China,CN,10.075705,53.612475,14,32.16
FB001149,Bottoms,Forever21,Fall,L,Navy,115.82,2.9,99.17,2024-09-13,46,,False,,396.68,Mainland China,CN,9.315392,48.830574,4,99.17
FB001150,Tops,Banana Republic,Fall,XL,White,107.79,3.1,97.52,2024-03-02,6,2.8,False,,585.12,Mainland China,CN,8.347215,51.673978,6,97.52
FB001151,Tops,H&M,Summer,S,White,53.87,0.0,52.12,2024-08-14,50,4.2,True,Damaged,521.2,Mainland China,CN,6.839859,51.093756,10,52.12
FB001152,Tops,Gap,Spring,XS,Green,72.5,40.8,43.35,2024-12-30,23,4.4,False,,650.25,Mainland China,CN,6.80713,50.90971,15,43.35
FB001153,Shoes,Gap,Spring,S,Gray,152.32,0.0,156.14,2025-06-09,15,,False,,1873.68,Mainland China,CN,9.005826,48.687395,12,156.14
FB001154,Dresses,H&M,Winter,M,Red,67.63,0.0,64.26,2024-07-30,9,4.7,False,,514.08,Mainland China,CN,6.876373333,51.48930719,8,64.26
FB001155,Outerwear,Uniqlo,Summer,XS,Purple,221.94,0.0,198.68,2024-03-29,35,1.5,False,,198.68,Mainland China,CN,6.437736,51.194849,1,198.68
FB001156,Bottoms,Zara,Fall,XS,Pink,118.77,8.4,89.45,2024-07-21,30,4.6,True,Wrong Item,178.9,Mainland China,CN,7.208349,50.797314,2,89.45
FB001157,Tops,Forever21,Fall,XS,Green,100.17,0.0,111.26,2024-04-13,18,1.2,False,,445.04,Mainland China,CN,8.069613,48.629154,4,111.26
FB001158,Accessories,Banana Republic,Summer,,White,18.45,0.0,18.55,2024-05-23,39,2.2,False,,853.3,Mainland China,CN,9.982865,54.073558,46,18.55
FB001159,Accessories,Gap,Summer,,Purple,45.56,13.5,39.88,2024-04-04,40,3.2,False,,598.2,Mainland China,CN,8.789849,51.055856,15,39.88
FB001160,Tops,Uniqlo,Spring,S,Purple,62.21,0.0,60.56,2025-07-23,38,2.6,False,,968.96,Mainland China,CN,12.231823,48.058145,16,60.56
FB001161,Accessories,Forever21,Winter,,Blue,37.02,0.0,35.96,2024-11-09,12,4.3,False,,143.84,Mainland China,CN,8.111793,49.197532,4,35.96
FB001162,Dresses,Zara,Summer,XL,Beige,51.86,39.0,32.93,2024-05-29,40,2.4,False,,395.16,Mainland China,CN,6.753222,49.314145,12,32.93
FB001163,Dresses,Zara,Spring,XS,Purple,76.24,0.0,71.33,2025-01-07,14,2.8,False,,427.98,Mainland China,CN,6.895935,51.02102,6,71.33
