product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,category,brand,units_sold,mean_daily_demand,std_daily_demand,annual_demand,holding_cost,eoq,safety_stock,reorder_point,annual_ordering_cost,annual_holding_cost,total_inventory_cost
FB000983,617.87,617.87,,1,56.17,132.38,58.2,Outerwear,H&M,11.0,11.0,3.3,6.898625429553265,14.0425,7.0090485170851275,14.361183012053473,91.36118301205347,49.21228190058396,250.87919434734485,300.0914762479288
FB000984,848.38,848.38,,1,65.26,64.4,0.0,Shoes,H&M,12.999999999999998,12.999999999999998,3.8999999999999995,8.152920962199312,16.315,7.069082937096982,16.9723071960632,107.97230719606318,57.66604405936864,334.5692359631397,392.23528002250833
FB000985,248.22,248.22,,1,35.46,34.07,0.0,Bottoms,Zara,7.0,7.0,2.1,4.390034364261169,8.865,7.03711405450729,9.13893464403403,58.13893464403403,31.192008046603565,112.20866366596525,143.40067171256882
FB000986,549.24,549.24,,1,23.88,43.33,45.3,Bottoms,Zara,23.0,23.0,6.8999999999999995,14.424398625429554,5.97,15.5439607997408,30.02792811611181,191.0279281161118,46.39872298722628,225.6654538404138,272.06417682764004
FB000987,364.92,364.92,,1,121.64,122.92,0.0,Outerwear,Uniqlo,3.0,3.0,0.8999999999999999,1.8814432989690721,30.41,2.4873526183952404,3.9166862760145835,24.916686276014584,37.820196562699635,156.9266262163031,194.74682277900274
FB000988,1055.25,1055.25,,1,150.75,142.84,0.0,Shoes,Zara,7.0,7.0,2.1,4.390034364261169,37.6875,3.412992195430004,9.13893464403403,58.13893464403403,64.31357168263415,408.73717107966667,473.05074276230084
FB000989,154.88,154.88,,1,154.88,131.55,0.0,Shoes,Gap,1.0,1.0,0.3,0.627147766323024,38.72,1.2726742747924755,1.3055620920048614,8.30556209200486,24.638973959982334,75.19033816241055,99.82931212239289
FB000990,704.56,704.56,,1,176.14,192.58,0.0,Outerwear,Zara,4.0,4.0,1.2,2.508591065292096,44.035,2.3867994836994537,5.222248368019446,33.22224836801944,52.55135763235271,282.513064518089,335.0644221504417
FB000991,2717.55,2717.55,,1,33.55,33.56,0.0,Accessories,Ann Taylor,81.00000000000001,81.00000000000001,24.300000000000004,50.79896907216496,8.3875,24.60997557960577,105.75052945239379,672.750529452394,103.2080850869717,990.1906508689245,1093.3987359558962
FB000992,307.75,307.75,,1,61.55,59.1,0.0,Accessories,Uniqlo,5.0,5.0,1.5,3.1357388316151202,15.3875,4.5142531431265835,6.527810460024307,41.527810460024305,34.73153511993015,135.17821857355418,169.90975369348433
FB000993,123.52,123.52,,1,123.52,109.15,20.7,Shoes,Gap,1.0,1.0,0.3,0.627147766323024,30.88,1.4251031304411665,1.3055620920048614,8.30556209200486,22.003592334011614,62.31934973512173,84.32294206913335
FB000994,437.22,437.22,,1,62.46,59.1,0.0,Bottoms,Ann Taylor,7.0,7.0,2.1,4.390034364261169,15.615,5.302283755855504,9.13893464403403,58.13893464403403,41.39758042384185,184.10204489043323,225.49962531427508
FB000995,1836.72,1836.72,,1,102.04,99.33,0.0,Shoes,Gap,18.0,18.0,5.3999999999999995,11.288659793814432,25.51,6.652210189625387,23.5001176560875,149.5001176560875,84.84894096867181,684.336942375464,769.1858833441358
FB000996,260.13,260.13,,1,86.71,92.75,0.0,Dresses,Ann Taylor,3.0,3.0,0.8999999999999999,1.8814432989690721,21.6775,2.9460558097841854,3.9166862760145835,24.916686276014584,31.931562408298337,116.83552915660447,148.7670915649028
FB000997,634.25,634.25,,1,126.85,116.82,0.0,Tops,Zara,5.0,5.0,1.5,3.1357388316151202,31.7125,3.144522466502939,6.527810460024307,41.527810460024305,49.860334359487226,256.873523573008,306.73385793249525
FB000998,398.22,398.22,,1,132.74,129.78,9.5,Outerwear,Ann Taylor,3.0,3.0,0.8999999999999999,1.8814432989690721,33.185,2.3810836685003727,3.9166862760145835,24.916686276014584,39.508130769592434,169.4833648391364,208.99149560872885
FB000999,402.15,402.15,,1,134.05,135.69,3.0,Dresses,Banana Republic,2.9999999999999996,2.9999999999999996,0.8999999999999998,1.881443298969072,33.5125,2.3694205663250347,3.9166862760145835,24.91668627601458,39.70260336448387,170.9605521894226,210.66315555390648
FB001000,585.99,585.99,,1,34.47,48.14,28.3,Dresses,Gap,17.0,17.0,5.1,10.661512027491408,8.6175,11.122918486876394,22.19455556408264,141.19455556408263,47.92587503032866,239.18745760381083,287.1133326341395
FB001001,339.8,339.8,,1,67.96,142.96,47.7,Dresses,Mango,5.000000000000001,5.000000000000001,1.5000000000000002,3.1357388316151207,16.99,4.296088829689011,6.527810460024308,41.52781046002431,36.49527460820815,147.40277432402112,183.89804893222927
FB001002,1684.65,1684.65,,1,51.05,51.72,0.0,Tops,Forever21,33.00000000000001,33.00000000000001,9.900000000000002,20.695876288659797,12.7625,12.7342693691315,43.083549036160434,274.0835490361605,81.26055641177038,631.1143509857678,712.3749073975382
FB001003,305.91,305.91,,1,11.33,18.3,38.3,Accessories,Zara,27.000000000000004,27.000000000000004,8.100000000000001,16.93298969072165,2.8325,24.450168853281685,35.250176484131266,224.2501764841313,34.62755163846019,134.473676529762,169.10122816822218
FB001004,498.57,498.57,,1,166.19,214.99,29.0,Outerwear,Mango,3.0,3.0,0.8999999999999999,1.8814432989690721,41.5475,2.1280073272793834,3.9166862760145835,24.916686276014584,44.206692215070085,206.935215267786,251.14190748285608
FB001005,121.74,121.74,,1,20.29,20.77,0.0,Accessories,Gap,6.0,6.0,1.7999999999999998,3.7628865979381443,5.0725,8.612902625138988,7.833372552029167,49.83337255202917,21.844474283008754,61.579256553176705,83.42373083618546
FB001006,672.75,672.75,,1,74.75,77.96,0.0,Accessories,Gap,9.0,9.0,2.6999999999999997,5.644329896907216,18.6875,5.495795849882323,11.75005882804375,74.75005882804375,51.351342472337954,270.93056682140553,322.28190929374347
FB001007,261.6,261.6,,1,52.32,73.33,34.6,Accessories,Zara,5.0,5.0,1.5,3.1357388316151202,13.08,4.896278021927013,6.527810460024307,41.527810460024305,32.02165826340267,117.4054190805206,149.42707734392326
FB001008,501.12,501.12,,1,55.68,75.22,25.9,Accessories,Forever21,9.0,9.0,2.6999999999999997,5.644329896907216,13.92,6.367758393700278,11.75005882804375,74.75005882804375,44.31959842015393,207.88041730652293,252.20001572667687
FB001009,534.75,534.75,,1,35.65,46.65,24.2,Bottoms,Gap,15.0,15.0,4.5,9.407216494845361,8.9125,10.273792688751737,19.58343138007292,124.58343138007292,45.78258866924993,220.3199208441498,266.10250951339975
FB001010,230.72,230.72,,1,115.36,108.19,0.0,Dresses,Mango,2.0,2.0,0.6,1.254295532646048,28.84,2.0854621387925505,2.611124184009723,16.61112418400972,30.072364041388578,105.37718550822898,135.44954954961756
FB001011,501.6,501.6,,1,62.7,62.82,0.0,Dresses,Zara,8.0,8.0,2.4,5.017182130584192,15.675,5.657520791206114,10.444496736038891,66.44449673603889,44.34081920107793,208.05830553848756,252.39912473956548
FB001012,703.83,703.83,,1,24.27,57.32,57.4,Tops,Zara,29.000000000000004,29.000000000000004,8.700000000000001,18.1872852233677,6.0675,17.31326778581813,37.861300668140984,240.861300668141,52.52412614522576,282.2475679491712,334.77169409439693
FB001013,185.11,185.11,,1,185.11,153.59,0.0,Outerwear,H&M,1.0,1.0,0.3,0.627147766323024,46.2775,1.1641260164376035,1.3055620920048614,8.30556209200486,26.9364208628456,87.35457057560058,114.29099143844618
FB001014,837.92,837.92,,1,104.74,101.14,0.0,Shoes,Mango,8.0,8.0,2.4,5.017182130584192,26.185,4.377273110056493,10.444496736038891,66.44449673603889,57.309448193414646,330.79859522659297,388.1080434200076
FB001015,940.0,940.0,,1,37.6,43.89,15.6,Bottoms,Ann Taylor,25.0,25.0,7.5,15.6786941580756,9.4,12.914899097667465,32.639052300121534,207.63905230012153,60.70002575903709,367.5071173801796,428.20714313921667
FB001016,505.54,505.54,,1,72.22,130.16,47.5,Outerwear,Zara,7.0,7.0,2.1,4.390034364261169,18.055,4.931002395680234,9.13893464403403,58.13893464403403,44.5146241270033,209.51808912503773,254.03271325204105
FB001017,434.76,434.76,,1,144.92,153.12,0.0,Dresses,Gap,3.0,3.0,0.8999999999999999,1.8814432989690721,36.23,2.2788272299450267,3.9166862760145835,24.916686276014584,41.280955270454164,183.18249905046252,224.4634543209167
FB001018,282.06,282.06,,1,31.34,37.12,12.1,Tops,Forever21,9.0,9.0,2.6999999999999997,5.644329896907216,7.835,8.487634984566338,11.75005882804375,74.75005882804375,33.25031005203862,125.3120209697614,158.56233102180002
FB001019,548.86,548.86,,1,42.22,41.05,0.0,Tops,Mango,13.0,13.0,3.9,8.152920962199312,10.555,8.788757817323841,16.9723071960632,107.9723071960632,46.38266938092658,225.52537183537362,271.9080412163002
FB001020,497.36,497.36,,1,62.17,61.04,0.0,Shoes,Forever21,8.0,8.0,2.4,5.017182130584192,15.5425,5.681584829989885,10.444496736038891,66.44449673603889,44.15301611005889,206.48660662994337,250.63962274000227
FB001021,447.8,447.8,,1,89.56,97.17,0.0,Tops,Ann Taylor,5.0,5.0,1.5,3.1357388316151202,22.39,3.742337015876314,6.527810460024307,41.527810460024305,41.89546289273534,188.05313909267957,229.9486019854149
FB001022,89.64,89.64,,1,89.64,63.45,0.0,Accessories,Uniqlo,1.0,1.0,0.3,0.627147766323024,22.41,1.6728770055754965,1.3055620920048614,8.30556209200486,18.74458684747344,48.002233329302385,66.74682017677583
FB001023,145.51,145.51,,1,145.51,117.39,0.0,Tops,Mango,1.0,1.0,0.3,0.627147766323024,36.3775,1.3130114556766146,1.3055620920048614,8.30556209200486,23.88203711443802,71.37512211634487,95.25715923078289
FB001024,561.0,561.0,,1,33.0,32.89,0.0,Tops,Banana Republic,17.0,17.0,5.1,10.661512027491408,8.25,11.36795710838485,22.19455556408264,141.19455556408263,46.892823072087516,229.9979064757693,276.89072954785684
FB001025,917.25,917.25,,1,61.15,102.6,38.6,Bottoms,Ann Taylor,15.0,15.0,4.5,9.407216494845361,15.2875,7.844447023706479,19.58343138007292,124.58343138007292,59.9609919374564,359.34269916032116,419.3036910977776
FB001026,396.56,396.56,,1,99.14,155.92,32.2,Shoes,Gap,4.0,4.0,1.2,2.508591065292096,24.785,3.1814160955740625,5.222248368019446,33.22224836801944,39.425698964401576,168.85912476576354,208.2848237301651
FB001027,523.89,523.89,,1,174.63,178.39,0.0,Outerwear,Gap,3.0,3.0,0.8999999999999999,1.8814432989690721,43.6575,2.0759463994806664,3.9166862760145835,24.916686276014584,45.3153149676636,216.30804606277027,261.6233610304339
FB001028,632.4,632.4,,1,158.1,151.1,0.0,Outerwear,H&M,4.0,4.0,1.2,2.508591065292096,39.525,2.5192948348698967,5.222248368019446,33.22224836801944,49.78756417411634,256.1969309200849,305.9844950942013
FB001029,421.3,421.3,,1,42.13,91.03,55.4,Tops,Forever21,10.0,10.0,3.0,6.2714776632302405,10.5325,7.716479486655968,13.055620920048614,83.05562092004861,40.636910096601994,178.14523743701403,218.782147533616
FB001030,343.63,343.63,,1,49.09,89.03,41.3,Tops,H&M,6.999999999999999,6.999999999999999,2.0999999999999996,4.390034364261168,12.2725,5.980912372471279,9.138934644034029,58.13893464403402,36.70037354557688,148.8579489644845,185.55832251006137
FB001031,215.01,215.01,,1,215.01,147.58,0.0,Dresses,Ann Taylor,1.0,1.0,0.3,0.627147766323024,53.7525,1.0801538202399066,1.3055620920048614,8.30556209200486,29.030484111222787,99.2077104617141,128.2381945729369
FB001032,467.22,467.22,,1,77.87,79.98,0.0,Dresses,Banana Republic,6.0,6.0,1.7999999999999998,3.7628865979381443,19.4675,4.3964837613909555,7.833372552029167,49.83337255202917,42.79427381243921,195.29045396906704,238.08472778150625
FB001033,481.08,481.08,,1,80.18,86.38,0.0,Dresses,H&M,5.999999999999999,5.999999999999999,1.7999999999999996,3.762886597938144,20.045,4.332689182217424,7.833372552029167,49.83337255202916,43.42437732877412,200.4443301341988,243.8687074629729
FB001034,324.96,324.96,,1,27.08,47.29,40.4,Tops,Banana Republic,12.0,12.0,3.5999999999999996,7.525773195876289,6.77,10.543413238417891,15.666745104058334,99.66674510405834,35.68945381204456,141.75331816651945,177.442771978564
FB001035,842.28,842.28,,1,140.38,196.54,22.6,Outerwear,Forever21,6.0,6.0,1.7999999999999998,3.7628865979381443,35.095,3.27444682178701,7.833372552029167,49.83337255202917,57.45835560530757,332.3705653187712,389.8289209240788
FB001036,1759.2,1759.2,,1,73.3,72.72,0.0,Tops,Zara,24.0,24.0,7.199999999999999,15.051546391752577,18.325,9.06292882069688,31.333490208116668,199.33349020811667,83.03908531963518,657.225293383373,740.2643787030082
FB001037,227.16,227.16,,1,113.58,115.5,0.0,Tops,Gap,2.0,2.0,0.6,1.254295532646048,28.395,2.1017400555967174,2.611124184009723,16.61112418400972,29.8394544393344,103.98232564429047,133.82178008362487
FB001038,793.0,793.0,,1,61.0,68.22,8.1,Accessories,H&M,13.0,13.0,3.9,8.152920962199312,15.25,7.311756068230597,16.9723071960632,107.9723071960632,55.75214002025831,314.57982476022204,370.33196478048035
FB001039,507.96,507.96,,1,84.66,91.03,0.0,Tops,Mango,6.0,6.0,1.7999999999999998,3.7628865979381443,21.165,4.216493437084407,7.833372552029167,49.83337255202917,44.62104179794574,210.41437186164305,255.03541365958878
FB001040,96.46,96.46,,1,96.46,100.39,16.5,Outerwear,Forever21,1.0,1.0,0.3,0.627147766323024,24.115,1.6126544034143993,1.3055620920048614,8.30556209200486,19.444580469169118,50.928210317866345,70.37279078703546
FB001041,705.6,705.6,,1,100.8,100.03,0.0,Tops,Gap,7.0,7.0,2.1,4.390034364261169,25.2,4.173819747755127,9.13893464403403,58.13893464403403,52.590128821714586,282.8912818513721,335.4814106730867
FB001042,1403.6,1403.6,,1,35.09,50.14,29.2,Accessories,Gap,39.99999999999999,39.99999999999999,11.999999999999998,25.08591065292096,8.7725,16.910375335624263,52.22248368019444,332.2224836801944,74.17313381588194,532.2948719003878,606.4680057162697
FB001043,712.11,712.11,,1,33.91,33.13,0.0,Bottoms,Zara,21.000000000000004,21.000000000000004,6.300000000000001,13.170103092783508,8.4775,12.464093207936116,27.41680393210209,174.4168039321021,52.83217508513921,285.25813041953467,338.0903055046739
FB001044,255.6,255.6,,1,63.9,67.67,0.0,Accessories,H&M,4.0,4.0,1.2,2.508591065292096,15.975,3.9627301769944636,5.222248368019446,33.22224836801944,31.65230728874328,115.07772496785392,146.7300322565972
FB001045,308.0,308.0,,1,38.5,93.94,56.3,Bottoms,Banana Republic,8.0,8.0,2.4,5.017182130584192,9.625,7.219873100718954,10.444496736038891,66.44449673603889,34.74563929720996,135.27392038158428,170.01955967879422
FB001046,66.32,66.32,,1,33.16,34.56,11.2,Tops,Banana Republic,2.0,2.0,0.6,1.254295532646048,8.29,3.8897588041207127,2.611124184009723,16.61112418400972,16.123050243080353,37.76926972852095,53.89231997160131
FB001047,829.12,829.12,,1,207.28,235.33,0.0,Outerwear,Ann Taylor,4.0,4.0,1.2,2.508591065292096,51.82,2.2002206238679203,5.222248368019446,33.22224836801944,57.00771636441782,327.6246267951855,384.63234315960335
FB001048,447.3,447.3,,1,24.85,25.45,0.0,Tops,Uniqlo,18.0,18.0,5.3999999999999995,11.288659793814432,6.2125,13.479941007229266,23.5001176560875,149.5001176560875,41.872066753705916,187.8665476921495,229.73861444585543
FB001049,518.91,518.91,,1,74.13,71.44,0.0,Tops,Gap,7.0,7.0,2.1,4.390034364261169,18.5325,4.867062861709405,9.13893464403403,58.13893464403403,45.09942124231477,214.46672753287544,259.5661487751902
FB001050,543.48,543.48,,1,90.58,98.33,0.0,Dresses,Banana Republic,6.0,6.0,1.7999999999999998,3.7628865979381443,22.645,4.076377563788947,7.833372552029167,49.83337255202917,46.15478496600034,223.54150640670085,269.6962913727012
FB001051,1303.84,1303.84,,1,162.98,171.1,0.0,Dresses,Forever21,8.0,8.0,2.4,5.017182130584192,40.745,3.50907598390974,10.444496736038891,66.44449673603889,71.48865048220118,497.04966999210575,568.5383204743069
FB001052,267.7,267.7,,1,133.85,155.57,0.0,Dresses,Forever21,2.0,2.0,0.6,1.254295532646048,33.4625,1.9360686187128624,2.611124184009723,16.61112418400972,32.392848076839584,119.76759108426492,152.1604391611045
FB001053,221.73,221.73,,1,221.73,198.44,0.0,Outerwear,Mango,1.0,1.0,0.3,0.627147766323024,55.4325,1.0636597051177639,1.3055620920048614,8.30556209200486,29.48065830197022,101.8512289670297,131.3318872689999
FB001054,769.9,769.9,,1,153.98,175.85,18.1,Shoes,Ann Taylor,5.0,5.0,1.5,3.1357388316151202,38.495,2.8540907635434474,6.527810460024307,41.527810460024305,54.934111971302514,306.2221756299382,361.1562876012407
FB001055,343.08,343.08,,1,114.36,100.23,0.0,Outerwear,Forever21,3.0,3.0,0.8999999999999999,1.8814432989690721,28.59,2.5653019399797037,3.9166862760145835,24.916686276014584,36.67099123200986,148.6490518632668,185.32004309527667
FB001056,256.35,256.35,,1,85.45,88.94,0.0,Outerwear,Zara,3.0,3.0,0.8999999999999999,1.8814432989690721,21.3625,2.967696806766895,3.9166862760145835,24.916686276014584,31.698711517278905,115.36892208864046,147.06763360591935
FB001057,190.14,190.14,,1,190.14,205.91,0.0,Outerwear,H&M,1.0,1.0,0.3,0.627147766323024,47.535,1.1486248049349639,1.3055620920048614,8.30556209200486,27.299940051291756,89.35983409474284,116.6597741460346
FB001058,404.74,404.74,,1,28.91,29.06,1.1,Accessories,Uniqlo,14.0,14.0,4.2,8.780068728522338,7.2275,11.021860438247183,18.27786928806806,116.27786928806806,39.830248158715754,171.93354843822766,211.76379659694342
FB001059,514.48,514.48,,1,64.31,68.56,0.0,Accessories,Gap,8.0,8.0,2.4,5.017182130584192,16.0775,5.5862539437851035,10.444496736038891,66.44449673603889,44.906498890602506,212.82789516426777,257.7343940548703
FB001060,541.95,541.95,,1,36.13,91.6,59.5,Tops,Forever21,15.0,15.0,4.5,9.407216494845361,9.0325,10.205318994804731,19.58343138007292,124.58343138007292,46.08977191028686,222.97711585079554,269.0668877610824
FB001061,262.86,262.86,,1,87.62,96.57,0.0,Dresses,H&M,3.0,3.0,0.8999999999999999,1.8814432989690721,21.905,2.9307173711187473,3.9166862760145835,24.916686276014584,32.09868200717809,117.89369488327753,149.99237689045563
FB001062,129.96,129.96,,1,14.44,35.63,57.9,Bottoms,H&M,9.0,9.0,2.6999999999999997,5.644329896907216,3.61,12.504104475059043,11.75005882804375,74.75005882804375,22.569908577481574,64.9876209467195,87.55752952420107
FB001063,427.32,427.32,,1,71.22,118.98,38.1,Shoes,Uniqlo,6.0,6.0,1.7999999999999998,3.7628865979381443,17.805,4.5971595432377885,7.833372552029167,49.83337255202917,40.92621283367442,180.39941112255372,221.32562395622813
FB001064,363.96,363.96,,1,60.66,62.62,10.1,Shoes,H&M,6.0,6.0,1.7999999999999998,3.7628865979381443,15.165,4.981261688053281,7.833372552029167,49.83337255202917,37.770416749664,156.56351150118633,194.33392825085033
FB001065,224.88,224.88,,1,74.96,153.34,55.5,Shoes,Forever21,3.0,3.0,0.8999999999999999,1.8814432989690721,18.74,3.168551526778428,3.9166862760145835,24.916686276014584,29.689327805913862,103.08802861842715,132.777356424341
FB001066,405.46,405.46,,1,36.86,71.66,49.7,Tops,Ann Taylor,11.0,11.0,3.3,6.898625429553265,9.215,8.652340710935663,14.361183012053473,91.36118301205347,39.865659825636065,172.2039612817088,212.0696211073449
FB001067,530.75,530.75,,1,48.25,107.58,55.9,Dresses,Ann Taylor,11.0,11.0,3.3,6.898625429553265,12.0625,7.562451793974813,14.361183012053473,91.36118301205347,45.61103738241059,218.84280746530564,264.45384484771625
FB001068,745.4,745.4,,1,149.08,137.16,0.0,Shoes,Zara,4.999999999999999,4.999999999999999,1.4999999999999998,3.13573883161512,37.27,2.9006160497807283,6.527810460024305,41.5278104600243,54.05298008766388,297.34447593276974,351.39745602043365
FB001069,636.8,636.8,,1,127.36,119.29,0.0,Tops,Banana Republic,5.0,5.0,1.5,3.1357388316151202,31.84,3.1382201928307554,6.527810460024307,41.527810460024305,49.960465469865625,257.80595051703955,307.76641598690514
FB001070,167.2,167.2,,1,83.6,104.09,0.0,Tops,Mango,2.0,2.0,0.6,1.254295532646048,20.9,2.449778363811566,2.611124184009723,16.61112418400972,25.600183901830864,80.17267934763406,105.77286324946492
FB001071,379.25,379.25,,1,75.85,73.07,0.0,Dresses,Banana Republic,5.0,5.0,1.5,3.1357388316151202,18.9625,4.06651281427172,6.527810460024307,41.527810460024305,38.555624620313736,162.33923046852468,200.89485508883843
FB001072,356.45,356.45,,1,71.29,76.94,7.6,Bottoms,Zara,4.999999999999999,4.999999999999999,1.4999999999999998,3.13573883161512,17.8225,4.194552460216369,6.527810460024305,41.5278104600243,37.37870561110312,153.7206075348863,191.09931314598944
FB001073,777.78,777.78,,1,129.63,119.92,0.0,Bottoms,Forever21,6.0,6.0,1.7999999999999998,3.7628865979381443,32.4075,3.407515187939505,7.833372552029167,49.83337255202917,55.21452422657476,309.07454520645996,364.28906943303474
FB001074,203.8,203.8,,1,101.9,116.49,0.0,Outerwear,Ann Taylor,2.0,2.0,0.6,1.254295532646048,25.475,2.218926114509627,2.611124184009723,16.61112418400972,28.263571383566372,94.78195997121406,123.04553135478044
FB001075,680.96,680.96,,1,170.24,179.59,14.7,Shoes,Gap,4.0,4.0,1.2,2.508591065292096,42.56,2.4278068135847573,5.222248368019446,33.22224836801944,51.66372899308364,273.92261953599126,325.5863485290749
FB001076,398.76,398.76,,1,33.23,33.8,0.0,Accessories,Uniqlo,12.0,12.0,3.5999999999999996,7.525773195876289,8.3075,9.517883571694755,15.666745104058334,99.66674510405834,39.53490888592709,169.6863938378917,209.22130272381878
FB001077,444.29,444.29,,1,40.39,41.57,3.3,Tops,Uniqlo,11.0,11.0,3.3,6.898625429553265,10.0975,8.26559937323328,14.361183012053473,91.36118301205347,41.730944835611524,186.74299029982146,228.47393513543298
FB001078,395.7,395.7,,1,79.14,139.1,47.0,Shoes,Forever21,5.0,5.0,1.5,3.1357388316151202,19.785,3.9810892578063073,6.527810460024307,41.527810460024305,39.3829254828489,168.5356554344298,207.9185809172787
FB001079,898.74,898.74,,1,99.86,102.04,0.0,Dresses,Mango,9.0,9.0,2.6999999999999997,5.644329896907216,24.965,4.754889288788641,11.75005882804375,74.75005882804375,59.352905547304225,352.69312418941644,412.04602973672064
FB001080,499.56,499.56,,1,21.72,47.25,54.2,Bottoms,Gap,23.0,23.0,6.8999999999999995,14.424398625429554,5.43,16.298549023890253,30.02792811611181,191.0279281161118,44.25056059986203,207.30221027034912,251.55277087021113
FB001081,307.56,307.56,,1,51.26,55.08,0.0,Dresses,Uniqlo,6.0,6.0,1.7999999999999998,3.7628865979381443,12.815,5.418776763699709,7.833372552029167,49.83337255202917,34.720812113405884,135.10548136765965,169.82629348106553
FB001082,531.31,531.31,,1,40.87,88.32,54.8,Outerwear,Forever21,13.0,13.0,3.9,8.152920962199312,10.2175,8.932731761245751,16.9723071960632,107.9723071960632,45.63509338526422,219.04964216103994,264.6847355463042
FB001083,594.0,594.0,,1,59.4,74.9,16.8,Bottoms,Mango,10.0,10.0,3.0,6.2714776632302405,14.85,6.4986285334957605,13.055620920048614,83.05562092004861,48.25231686120602,242.12828752392795,290.38060438513395
FB001084,279.9,279.9,,1,31.1,69.88,57.4,Bottoms,Mango,8.999999999999998,8.999999999999998,2.6999999999999993,5.644329896907215,7.775,8.520321761437225,11.75005882804375,74.75005882804373,33.12275084758723,124.47945823562738,157.6022090832146
FB001085,318.32,318.32,,1,159.16,142.83,0.0,Shoes,Uniqlo,2.0,2.0,0.6,1.254295532646048,39.79,1.7754684861829062,2.611124184009723,16.61112418400972,35.32294553260892,139.2195768143558,174.54252234696472
FB001086,518.96,518.96,,1,129.74,140.17,0.0,Shoes,Zara,4.0,4.0,1.2,2.508591065292096,32.435,2.781044796417284,5.222248368019446,33.22224836801944,45.10159398589732,214.48521980260804,259.58681378850537
FB001087,468.37,468.37,,1,66.91,106.11,33.8,Tops,Gap,7.0,7.0,2.1,4.390034364261169,16.7275,5.122930223436212,9.13893464403403,58.13893464403403,42.84690765626461,195.71843691434387,238.5653445706085
FB001088,710.71,710.71,,1,54.67,53.23,0.0,Dresses,H&M,13.0,13.0,3.9,8.152920962199312,13.6675,7.723463078550398,16.9723071960632,107.9723071960632,52.780215813043796,284.74922441523756,337.5294402282814
FB001089,1731.66,1731.66,,1,91.14,92.25,0.0,Outerwear,Banana Republic,19.0,19.0,5.7,11.915807560137457,22.785,7.231647087408847,24.805679748092366,157.80567974809236,82.3865394433053,647.5839525035898,729.9704919468951
FB001090,294.72,294.72,,1,36.84,39.17,0.0,Accessories,Ann Taylor,8.0,8.0,2.4,5.017182130584192,9.21,7.380743594698716,10.444496736038891,66.44449673603889,33.988324253587585,130.1821391925058,164.17046344609338
FB001091,451.8,451.8,,1,75.3,72.83,0.0,Accessories,Gap,6.0,6.0,1.7999999999999998,3.7628865979381443,18.825,4.470880609971852,7.833372552029167,49.83337255202917,42.08216374136006,189.54540203330913,231.6275657746692
FB001092,682.24,682.24,,1,21.32,29.73,28.7,Bottoms,Forever21,32.0,32.0,9.6,20.06872852233677,5.33,19.40422601615092,41.777986944155565,265.77798694415554,51.71226233304219,274.38893274539134,326.10119507843353
FB001093,526.4,526.4,,1,131.6,144.1,0.0,Dresses,Mango,4.0,4.0,1.2,2.508591065292096,32.9,2.7613215776130047,5.222248368019446,33.22224836801944,45.423739951733936,217.2357112595737,262.6594512113076
FB001094,375.0,375.0,,1,93.75,109.23,10.8,Dresses,H&M,4.0,4.0,1.2,2.508591065292096,23.4375,3.271593171312657,5.222248368019446,33.22224836801944,38.338982476320204,160.73542860177596,199.07441107809618
FB001095,273.36,273.36,,1,136.68,180.65,17.5,Outerwear,Mango,2.0,2.0,0.6,1.254295532646048,34.17,1.915920341249195,2.611124184009723,16.61112418400972,32.733499030242506,121.95561239785474,154.68911142809725
FB001096,1250.64,1250.64,,1,69.48,129.24,46.2,Outerwear,Banana Republic,18.0,18.0,5.3999999999999995,11.288659793814432,17.37,8.061600699401007,23.5001176560875,149.5001176560875,70.01500207429774,478.21204576053765,548.2270478348354
FB001097,451.8,451.8,,1,112.95,195.67,47.1,Shoes,Gap,4.0,4.0,1.2,2.508591065292096,28.2375,2.9805870733145676,5.222248368019446,33.22224836801944,42.08216374136006,189.54540203330916,231.62756577466922
FB001098,182.13,182.13,,1,60.71,65.64,20.7,Accessories,Banana Republic,3.0,3.0,0.8999999999999999,1.8814432989690721,15.1775,3.520833165133337,3.9166862760145835,24.916686276014584,26.71872268190561,86.16422863611696,112.88295131802258
FB001099,305.55,305.55,,1,101.85,113.18,0.0,Bottoms,H&M,3.0000000000000004,3.0000000000000004,0.9000000000000001,1.8814432989690724,25.4625,2.7182853608065054,3.916686276014585,24.916686276014588,34.60717049976782,134.3357948027892,168.942965302557
FB001100,605.46,605.46,,1,201.82,173.69,0.0,Shoes,Ann Taylor,3.0000000000000004,3.0000000000000004,0.9000000000000001,1.8814432989690724,50.455,1.9310497467712084,3.916686276014585,24.916686276014588,48.715557486670654,246.33196354298653,295.04752102965716
FB001101,614.24,614.24,,1,153.56,156.54,0.0,Outerwear,Zara,4.0,4.0,1.2,2.508591065292096,38.39,2.5562650337701682,5.222248368019446,33.22224836801944,49.06750732321838,249.5496221714849,298.6171294947033
FB001102,252.68,252.68,,1,63.17,103.78,39.0,Dresses,H&M,4.0,4.0,1.2,2.508591065292096,15.7925,3.9855612962590032,5.222248368019446,33.22224836801944,31.47098838558516,113.94334573753225,145.4143341231174
